"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000137766",327.419417657971,1.40905103241305,0.513254704281628,2.74532511959188,0.00604509766348048,0.0439342737938422
"ENSG00000137767",514.58419665616,0.931871472233685,0.255869068405429,3.64198563758054,0.000270543170578313,0.00452609077548125
"ENSG00000137770",4373.72180244876,-0.163600894431237,0.164181154201488,-0.996465734614467,0.319023907832596,0.562262645364301
"ENSG00000137776",3106.71539231134,0.0217118109592203,0.118721610734086,0.182880023484947,0.854892157497365,0.932244043053132
"ENSG00000137801",11455.2772320594,1.19647894682473,0.250019791983764,4.78553692622233,1.70530828549107e-06,9.45438552987861e-05
"ENSG00000137802",2158.00416560026,-0.147235901977923,0.125148200345203,-1.17649236322851,0.239398182332606,0.47587054614989
"ENSG00000137804",4038.96080704816,-0.609741439593177,0.201555952416881,-3.02517207892744,0.0024849170377386,0.0233010984575861
"ENSG00000137806",227.944558608201,-0.0767170994178449,0.132633001428285,-0.578416371428689,0.56298304353792,0.762620528036478
"ENSG00000137807",2516.12731818412,-0.392317805784373,0.193600651638844,-2.02642812647258,0.0427209310969048,0.163377454743882
"ENSG00000137809",1138.66960291415,1.20890699182388,0.273336921834876,4.42277239279875,9.74423795428836e-06,0.000360527601747717
"ENSG00000137812",3695.24807072284,-0.498279409670132,0.186743305994183,-2.66825847929271,0.0076245574951838,0.0515547353970968
"ENSG00000137814",1141.11398544977,-0.261061444581471,0.130205500983168,-2.00499550794876,0.0449635272664239,0.168487044969446
"ENSG00000137815",2262.21017148379,-0.104134390017458,0.088580967451726,-1.17558424809718,0.239761053107738,0.476377063289823
"ENSG00000137817",4450.44542746207,-0.341956268443064,0.109568558587274,-3.12093426117938,0.00180278273751016,0.0184594382259387
"ENSG00000137818",8335.97566416253,-0.322476901968748,0.163447753106509,-1.97296625887913,0.0484994066502988,0.176967945217892
"ENSG00000137819",381.884190892496,-0.120958356082678,0.235876130830355,-0.512804562534021,0.608088037916263,0.793153944704065
"ENSG00000137821",1077.97647039661,-0.612652363959433,0.221829649644597,-2.76181459485235,0.00574811097133035,0.0425157337373575
"ENSG00000137822",2409.55290699717,-0.217854818253391,0.119783126179662,-1.81874380141517,0.0689505258387283,0.22292088653095
"ENSG00000137824",1491.72101875074,-0.123692016285988,0.199435829651263,-0.620209600763703,0.535119801485793,0.742065010688465
"ENSG00000137825",104.140874128979,-0.692564045854594,0.345920658568772,-2.00208929041717,0.0452751291418862,0.169310454981584
"ENSG00000137831",2080.77596658592,0.408107323043745,0.167376969755639,2.43825254836169,0.0147584591885516,0.0806978891271732
"ENSG00000137834",804.144463866707,0.0814101594217201,0.272178689146672,0.299105560677639,0.764859503593288,0.887255432654148
"ENSG00000137841",1111.5121852927,0.821264274249628,0.278951704467524,2.94410918125522,0.00323885718656921,0.0281252695192827
"ENSG00000137842",1047.6185764745,0.0509760896262811,0.162596173222614,0.313513464775635,0.753890592552614,0.881139491554065
"ENSG00000137843",672.428306730883,-0.0830049231820475,0.189717586999671,-0.437518337096453,0.661735480554961,0.827547244460732
"ENSG00000137845",6094.00639600191,0.187967331914782,0.166210909633368,1.13089647562488,0.258098666875838,0.497323255684808
"ENSG00000137857",2063.40261605005,0.278714154919557,0.248396622528199,1.12205291715638,0.261839941044774,0.501641793438716
"ENSG00000137860",12.4914763657635,0.295365347619218,0.406535275278291,0.726542973219303,0.467505973283439,0.694262592673585
"ENSG00000137868",1179.91936721527,-0.775924170262035,0.306831810330677,-2.52882570886575,0.011444484335451,0.0678019911581044
"ENSG00000137869",598.140377611981,-1.17668803263623,0.419321390860227,-2.8061722065318,0.00501338916098841,0.0383500676033617
"ENSG00000137871",2222.38694252264,0.177585837742286,0.193416046689994,0.918154624610434,0.35853792036819,0.599595039932513
"ENSG00000137872",2046.10615157663,-0.326195952668512,0.27067808256818,-1.20510663284438,0.228162139568111,0.463385247275072
"ENSG00000137875",17.1843093698431,-0.586853057077451,0.550110821114079,-1.06679060755242,0.286066400814067,0.528535165721769
"ENSG00000137876",1293.98078111987,-0.0936345481227209,0.192735578275689,-0.485818700213128,0.627095714490061,0.805753271407933
"ENSG00000137877",1738.13078973899,-0.322486514893874,0.279042714967251,-1.15568870856106,0.24780850837945,0.485561332725052
"ENSG00000137878",132.393825454127,0.586653624493774,0.304026183508894,1.92961546180976,0.0536545015843059,0.188745440611309
"ENSG00000137880",147.603579703003,0.0953315371277656,0.252680504087866,0.377280936144625,0.705964837959102,0.853899906931562
"ENSG00000137936",795.471464901535,-0.147541213260763,0.155614951354466,-0.948117208382426,0.343069788669386,0.584639366215953
"ENSG00000137941",4684.63821601925,-0.386734449932208,0.197970752708929,-1.9534928500313,0.0507612236884217,0.182446726120002
"ENSG00000137942",7154.66621379511,-0.407603597228218,0.191100997874271,-2.13292239058003,0.0329310932468072,0.138665388366514
"ENSG00000137944",852.8544824479,-0.0823254259466719,0.174651476606978,-0.471369767642621,0.6373767014371,0.811984956269248
"ENSG00000137947",512.126983541693,0.183164128278603,0.157892212336203,1.16005802672895,0.246025181734259,0.483392811289233
"ENSG00000137955",2489.50060876252,0.0507914760413058,0.139893571019164,0.36307226751934,0.71655090043098,0.859855609827755
"ENSG00000137959",1280.91414551849,1.13580013157175,0.319213842044138,3.5581167918611,0.000373523234039715,0.00581498412400651
"ENSG00000137960",197.291074197247,0.808398746738239,0.354062950366913,2.28320626572337,0.0224182212181253,0.107311829449028
"ENSG00000137962",2836.37233326982,0.397020559257989,0.225610161581911,1.75976364040608,0.0784478903239562,0.241552496065586
"ENSG00000137965",788.032856415225,0.567123458631453,0.303254420295251,1.87012429391564,0.0614665595883859,0.206940269964754
"ENSG00000137968",1467.67924304689,-0.440935507981841,0.43432499270488,-1.01522020465779,0.310000871447239,0.552950379275469
"ENSG00000137970",942.298732124287,0.202742475807152,0.145277615339977,1.39555206308072,0.162849426442524,0.379338400905577
"ENSG00000137992",1883.85358424877,0.0991511524091599,0.0996671348189557,0.994822943282827,0.31982238544247,0.563196273955748
"ENSG00000137996",920.768452361629,0.0269512844830742,0.0837752679948294,0.321709319804714,0.747672916730914,0.877406881600638
"ENSG00000138002",2163.11949929119,-0.188554541031683,0.123486007816907,-1.52693041394012,0.126778315784062,0.325344628508712
"ENSG00000138018",4985.19069651902,-0.103971957126498,0.164889792581779,-0.630554235641554,0.528332030039064,0.737309584101923
"ENSG00000138028",118.91484765809,-0.568437227351033,0.293180849531518,-1.93886206503377,0.0525181362324373,0.186017759151174
"ENSG00000138029",2694.74493388355,0.290132946786431,0.117308316740008,2.4732512992191,0.0133889957804071,0.0754633938997096
"ENSG00000138030",364.4753436744,-0.524909973444839,0.172493060641943,-3.0430787852645,0.00234171015944878,0.0223200906192458
"ENSG00000138031",3394.83960604922,-0.301758986838041,0.113422932819309,-2.66047596669684,0.0078030295815192,0.0524344238766687
"ENSG00000138032",2313.27171661312,-0.0125555321444188,0.129898797556159,-0.0966562614945736,0.922999375399404,0.964288788782621
"ENSG00000138035",1245.69328520793,-0.222442314503785,0.120581401591176,-1.84474812507124,0.065074186696047,0.214559162868705
"ENSG00000138036",594.024111426177,-0.0654060618090927,0.145969181267397,-0.448081308952997,0.654094516864305,0.822421524311182
"ENSG00000138039",21.1126510825196,0.221377269073466,0.434358384953071,0.50966500646093,0.610286172872118,0.794091590396173
"ENSG00000138050",636.795734196598,-0.162529290180906,0.115711402205095,-1.40460911443133,0.16013754484364,0.375126531547089
"ENSG00000138061",1342.65357140652,1.43889390186776,0.311725487211701,4.61590072322373,3.91394026753603e-06,0.000177795827037565
"ENSG00000138069",2554.44541211981,0.197010090561044,0.14846337224791,1.32699458174821,0.184510475003465,0.409758756790823
"ENSG00000138071",6893.80074447161,0.202967003591535,0.162614360928002,1.24814931739885,0.211976380491713,0.44461241679309
"ENSG00000138073",2131.02850009915,-0.0336809411648488,0.109644759743528,-0.307182406561266,0.758704536107925,0.883525325347124
"ENSG00000138074",1452.36016473544,-0.365753708498642,0.129952198310712,-2.81452498113295,0.00488493807977805,0.0376459986609029
"ENSG00000138075",26.9598857713051,0.105402759408199,0.265886664004089,0.396419879887539,0.691795302799826,0.845552085491066
"ENSG00000138078",4116.13216708912,-0.175515945117033,0.153171921549935,-1.14587545381034,0.251846688990839,0.490629689416648
"ENSG00000138079",76.8507143949749,-0.0879864906195223,0.240951034974272,-0.365163364535526,0.714989463645469,0.858735864810885
"ENSG00000138080",2464.8052998446,0.421166357649052,0.349436403295468,1.20527327341145,0.22809782369659,0.463314492627443
"ENSG00000138081",3860.14363158192,-0.272806091770704,0.110154451936021,-2.47657799549629,0.0132648638771236,0.0750282471700498
"ENSG00000138083",561.561369155727,-1.16086247024057,0.39995439322508,-2.90248710829207,0.00370212396920421,0.031025397753115
"ENSG00000138085",1682.01300877585,-0.0445908257374335,0.0841582685325838,-0.529844856779214,0.596219501505472,0.785933661669162
"ENSG00000138092",2998.79778336294,-0.575732504793166,0.113619043508893,-5.0672183730195,4.03671098176466e-07,3.22066014496883e-05
"ENSG00000138095",8556.5020611075,-0.341361773986481,0.134217498652868,-2.54334775578972,0.0109795892908128,0.0659929998769983
"ENSG00000138100",31.8126815852765,-0.664738008238255,0.505585555810058,-1.31478836885124,0.18858103752637,0.415129195703183
"ENSG00000138101",2026.19275252203,-0.262959163440199,0.103380706385367,-2.54359998721598,0.0109716650539627,0.0659832422980594
"ENSG00000138107",3697.87673323664,-0.303407944293671,0.0876291652700734,-3.46240824454469,0.000535364423016751,0.00754671777467783
"ENSG00000138109",80.9912280420221,0.614816586168612,0.581187056337912,1.05786352167339,0.290117667889647,0.532601817334969
"ENSG00000138111",1114.66392757785,-0.494295584554752,0.131441494199381,-3.76057490494565,0.000169523301916002,0.00320250300224129
"ENSG00000138115",204.74300442291,0.452209505895449,0.449972979048572,1.00497035811263,0.31491112328709,0.5577345856403
"ENSG00000138119",2171.14303508778,1.20161936551198,0.226048142156808,5.31576749114986,1.06208698625479e-07,1.18559578162314e-05
"ENSG00000138131",444.716995408154,0.167678311495275,0.184896790687808,0.906875186267533,0.36447280439073,0.605048722329034
"ENSG00000138134",452.726815882435,0.605052581985153,0.19758058281431,3.0623079118751,0.0021963739291562,0.0212930555753368
"ENSG00000138135",40.3139937861572,1.58723563196353,0.395981541820415,4.00835762360705,6.11424826329894e-05,0.0014705538956144
"ENSG00000138138",1970.36825225691,0.0278256002649977,0.192070450579592,0.144871843539864,0.884812057475555,0.946837782759537
"ENSG00000138152",15.820001353633,0.994940917045573,0.376750295923995,2.64084972940881,0.00826983904739556,0.0545427298551045
"ENSG00000138160",3378.02873827588,-0.594751627639718,0.177040562701445,-3.35940881888568,0.000781094225467618,0.00998929901447297
"ENSG00000138161",72.5689071102966,-0.142212482263299,0.453099844563476,-0.313865661111203,0.753623071874865,0.880983235499167
"ENSG00000138162",3770.38786868986,0.0782851541911744,0.207058854720286,0.378081653629009,0.705369936828066,0.8535744683447
"ENSG00000138166",470.88121650673,0.931750255613826,0.231760663634266,4.02031233861235,5.81210321103993e-05,0.00141663019628949
"ENSG00000138172",571.414143563524,0.138614142567439,0.159229900776278,0.87052834858068,0.384011733957002,0.622783307895494
"ENSG00000138175",827.764152517395,-0.500862680455462,0.173555774867623,-2.88588887830144,0.00390309938486401,0.0321946809664655
"ENSG00000138180",950.54324480876,-0.50026471944005,0.1830346564801,-2.73316938475222,0.00627280638462514,0.0450298398494385
"ENSG00000138182",1653.00149546252,-0.51685677394667,0.238259288027563,-2.1693037791957,0.0300596285119864,0.130550486636404
"ENSG00000138185",2567.19029016519,0.44982685092347,0.152850779467647,2.94291499520081,0.003251376812685,0.0281779063452363
"ENSG00000138190",1130.79386088259,-0.141930033142196,0.18837569229323,-0.753441335314455,0.451184751507781,0.680625911066328
"ENSG00000138193",1639.08408237786,0.138924342946433,0.190220512489557,0.730333133520814,0.4651865798933,0.691827159570123
"ENSG00000138207",290.374227811962,-0.469450972505838,0.471287504466736,-0.996103160080647,0.319200024623739,0.562509966030229
"ENSG00000138231",837.075645295614,0.0215602194489957,0.115862489456389,0.186084552042282,0.852378456016681,0.931049230765385
"ENSG00000138246",4668.23603405789,0.368999018896399,0.120208926693311,3.06964739680128,0.00214311625239724,0.0208895688043743
"ENSG00000138271",77.6971341415078,-0.25941651013967,0.282514972546612,-0.918239864603528,0.358493302416446,0.599595039932513
"ENSG00000138279",2422.50036053655,0.215763294026936,0.115194889959123,1.87302834443004,0.061064471038326,0.205983651367076
"ENSG00000138286",2218.0751278572,-0.19873181405102,0.140730647746782,-1.41214310623085,0.157907828538061,0.37246436483034
"ENSG00000138303",898.571852505613,-0.0962965267536219,0.0981780792612536,-0.980835309452074,0.326673962821731,0.569898219729236
"ENSG00000138308",26.7014999614081,0.196109635460629,0.437146712418057,0.448612856713156,0.65371095760256,0.8221405862067
"ENSG00000138311",58.4258278340064,0.574478321455165,0.358480012040841,1.60253933876156,0.109036395695366,0.296270991328882
"ENSG00000138315",43.1468814526724,-0.194298698422489,0.30504272557677,-0.636955685650632,0.524153709089001,0.73435717097708
"ENSG00000138316",1579.04844460326,-0.0736495598743214,0.280544857114585,-0.26252329353605,0.792918029285407,0.901199589651702
"ENSG00000138326",5245.56733764024,0.133979758689204,0.169656373731979,0.789712497927504,0.429695690777653,0.662521288973686
"ENSG00000138336",3398.40336549765,-0.496029327332061,0.233757567996102,-2.12198189596297,0.0338392583632181,0.141116620674948
"ENSG00000138346",1962.61138362744,-0.395499158532126,0.175260266362325,-2.25663903599512,0.0240306390846404,0.112568041930462
"ENSG00000138356",359.228260899487,0.924100294970344,0.37419356908393,2.4695782378961,0.0135272434495978,0.0760287677164502
"ENSG00000138363",1849.3246277925,0.00928671342125037,0.129308195106196,0.0718184444042665,0.942746394211092,0.973643847541063
"ENSG00000138375",1595.18380917566,-0.0281099318450835,0.0849352735647733,-0.330957100216393,0.740676890205211,0.873993169804835
"ENSG00000138376",3384.69418000315,0.0352019819718759,0.164420870642998,0.214096798260537,0.830471572530963,0.920936492800356
"ENSG00000138378",229.956009572295,1.43623317468902,0.250457011745393,5.73444985500766,9.78293618998721e-09,2.12819878165591e-06
"ENSG00000138379",24.0222160770946,0.18640277985254,0.296598599536332,0.628468172620978,0.529697290094311,0.738372325578231
"ENSG00000138380",1077.68346249909,0.0736785741946101,0.158156164582104,0.465859641888074,0.641315970681766,0.813911241405843
"ENSG00000138381",1419.64264950283,-0.142266749477375,0.165584432535539,-0.85917949712356,0.390241493195213,0.627975847331407
"ENSG00000138382",590.256396636986,-0.0901084978855037,0.108555875690353,-0.830065598130595,0.406501696206708,0.642872708168127
"ENSG00000138385",1371.28003786542,-0.126707917222967,0.162995539632307,-0.777370457552399,0.436940236884296,0.668412883666254
"ENSG00000138386",5536.11535269385,-0.238033434524787,0.131181054676004,-1.81454124692541,0.0695944385278205,0.224167423396491
"ENSG00000138395",31.6899778007707,0.128136880074728,0.375852180090092,0.340923604710803,0.733161094231609,0.869484275793317
"ENSG00000138398",3374.56405220452,0.00654237280892117,0.15237452536778,0.0429361324875672,0.965752445737272,0.985151484026192
"ENSG00000138399",1500.81726651749,0.0271179836477181,0.171237381694948,0.158364858066024,0.874169303499722,0.942020831333514
"ENSG00000138400",183.783569578773,0.158474383948847,0.298194614528483,0.531446163772721,0.595109638700521,0.785355190318238
"ENSG00000138411",2765.87072221384,-0.249268293488616,0.19886816947611,-1.25343484653818,0.210047496441134,0.442033230058226
"ENSG00000138413",2331.26089528413,0.481168656149455,0.207689673421071,2.31676735883701,0.0205164080256748,0.101166005692092
"ENSG00000138430",2437.50048309842,-0.215988524351586,0.138866921973674,-1.55536337438611,0.119859551777059,0.314177754678778
"ENSG00000138433",688.875730313916,0.00928646416590697,0.12660210730737,0.0733515765528366,0.941526350048635,0.973061446572966
"ENSG00000138434",5669.98818150895,0.147864984337361,0.0982830687757721,1.50448074301289,0.132457628052842,0.334549697721443
"ENSG00000138435",146.119936888387,-0.0973284942782743,0.369525201013192,-0.263387974653452,0.792251558321149,0.900992664377507
"ENSG00000138439",2149.72581659359,-0.31111567196572,0.136899534130385,-2.27258386189545,0.0230512690595732,0.109310098489619
"ENSG00000138442",1163.31793648878,-0.126113215958859,0.114740509407381,-1.09911675144391,0.271717144092708,0.511907191420352
"ENSG00000138443",11836.1280325026,-0.161292359137377,0.151600875003416,-1.06392762662975,0.287361486723087,0.529727548622839
"ENSG00000138448",5216.04096479217,0.891258855391569,0.145372190990976,6.1308758526374,8.73965860135681e-10,3.86945307230495e-07
"ENSG00000138449",2657.85209167142,0.496169790040221,0.219446367281336,2.26100707971218,0.0237588186636951,0.111754970027421
"ENSG00000138459",1797.85846414182,0.121014635845611,0.195124722524758,0.620191200170736,0.535131914340602,0.742065010688465
"ENSG00000138463",1169.34953831323,-0.0467298488840738,0.121533986493041,-0.384500255710362,0.700607706409066,0.85082492760166
"ENSG00000138468",2222.71579530107,-0.0450852188903595,0.191372856176829,-0.235588368126255,0.813752100326009,0.911832001202651
"ENSG00000138495",535.530671285078,-0.0114868326252693,0.13118868556386,-0.087559628910816,0.930226690351412,0.967297013335783
"ENSG00000138496",3252.12009525854,0.853727064413914,0.183371926842705,4.65571300423884,3.22861417057999e-06,0.000154962199415916
"ENSG00000138587",519.933832921282,-0.184389191773992,0.24461644904348,-0.753789013351333,0.450975922118403,0.680496994519605
"ENSG00000138592",2430.30130812503,0.198395046320779,0.126796172453374,1.56467693371212,0.117658679615659,0.310911280574835
"ENSG00000138593",3123.0385015018,0.419723888064705,0.16146821548214,2.59942111090669,0.00933811395272838,0.059146982951273
"ENSG00000138594",3702.618886504,0.192327980138505,0.135309801289225,1.42138986463666,0.155203451336558,0.369336569342616
"ENSG00000138600",2878.2741567778,0.264280269498133,0.129934143819327,2.03395552338895,0.0419560800076668,0.161612956738907
"ENSG00000138604",1852.89471448705,0.318405389907761,0.229991625029287,1.38442167129875,0.166229376989274,0.384306866636599
"ENSG00000138606",1144.22236732393,-0.578957182378755,0.248299719336014,-2.33168681755647,0.0197171728107683,0.0986800393737467
"ENSG00000138613",1056.02401145691,-0.166371909612164,0.197252270944736,-0.843447372318346,0.398978287292883,0.635441859623677
"ENSG00000138614",1282.50807600573,-0.116974299113266,0.137906418795765,-0.848215044192402,0.396318220399301,0.633138347220208
"ENSG00000138615",473.431585856584,0.646086435784138,0.397863635006075,1.62388913923805,0.104399470911599,0.288669065858168
"ENSG00000138617",520.025039189532,-0.274876593606023,0.132798027606817,-2.06988461018311,0.0384631514562444,0.152934230547791
"ENSG00000138621",1000.02236905185,-0.340920550376847,0.11947030718371,-2.8536006846673,0.0043226827672939,0.0345671668252057
"ENSG00000138622",967.659077014311,-0.722475176174071,0.357650267177391,-2.02006049618224,0.043377112821924,0.164800524722889
"ENSG00000138623",324.74446624647,0.475218547792458,0.258614149074035,1.83755819043147,0.06612753442028,0.216691237829824
"ENSG00000138629",965.689443834203,-0.316729131575113,0.121186987807922,-2.61355725812014,0.00896050679853872,0.0575196102127965
"ENSG00000138639",461.248385357248,1.13941045504521,0.226822625285148,5.02335449831252,5.07766960424505e-07,3.94114923480106e-05
"ENSG00000138640",2559.04844836722,0.465844053718787,0.231584076346702,2.0115547712416,0.0442668911945605,0.16711057099808
"ENSG00000138641",1624.82523995625,0.302963521466033,0.205437645359543,1.47472251707231,0.140287159812928,0.346883258768142
"ENSG00000138642",728.025310428069,0.687896648573345,0.258760096001423,2.6584340445196,0.00785047149676661,0.0525510160776956
"ENSG00000138646",437.246785553913,0.177941345028138,0.25058095832925,0.710115190773326,0.477632706933132,0.702033204397205
"ENSG00000138650",130.289916286029,-1.1374907625384,0.43249361750739,-2.63007525774404,0.00853659681503336,0.055660088761423
"ENSG00000138653",596.933948138159,-0.249435791300734,0.490597111981601,-0.508433060873968,0.611149672198822,0.794804425589633
"ENSG00000138658",1981.79293355679,-0.424037632247322,0.209541963550572,-2.02364063532784,0.0430071407995907,0.164009398402904
"ENSG00000138660",851.215994232972,-0.0397798643386485,0.120746564599651,-0.329449243301814,0.741816152424098,0.874530805492998
"ENSG00000138663",610.824014990372,0.0892842174677785,0.185680774638852,0.480847937226866,0.630624577256432,0.808083051117958
"ENSG00000138668",6069.50214071807,-0.119699259595271,0.161232709560866,-0.742400595519883,0.457844658858578,0.685905106572912
"ENSG00000138669",167.290937319462,-0.503525761160797,0.268265346006518,-1.8769690854836,0.0605223310474531,0.204805894771273
"ENSG00000138670",2765.16357763177,-0.127995594979818,0.19256770295695,-0.664678411874873,0.506256204569025,0.722980996192902
"ENSG00000138674",5812.45696065031,0.242801041084583,0.113594132618062,2.13744350600355,0.0325619360412376,0.137597050605767
"ENSG00000138675",260.98292200345,-1.19081974844071,0.53418683365916,-2.22921957900692,0.0257992984469984,0.117809550650987
"ENSG00000138678",81.6553811949153,1.11669625908911,0.32538213901195,3.4319531566178,0.000599251055236935,0.00822237316515628
"ENSG00000138685",494.442689378368,-0.356152920497124,0.240464687782127,-1.48110279218966,0.13857918394418,0.343958677243214
"ENSG00000138686",780.801584941686,-0.187967158840116,0.143426687162106,-1.31054521692793,0.190011458097111,0.417164847104944
"ENSG00000138688",11645.8555066025,0.169814547194935,0.15941631911108,1.06522687352108,0.286773275352396,0.529312307598061
"ENSG00000138696",113.355649239826,1.21446876169036,0.509727891463035,2.38258251516227,0.0171916786463667,0.0896070996930089
"ENSG00000138698",1420.16909629914,-0.0344891603175002,0.16473736168779,-0.209358459818386,0.834168418421099,0.9228223857029
"ENSG00000138709",2101.86776699867,-0.181502594294111,0.143963128673587,-1.26075750066281,0.207396230083677,0.439082737922978
"ENSG00000138722",199.500644624785,1.69173781145154,0.387678512111614,4.36376471380102,1.27843075600894e-05,0.000440514756135614
"ENSG00000138735",5683.00702579387,-0.535577261961792,0.253187799533723,-2.1153359796488,0.0344013220006308,0.142833356577732
"ENSG00000138738",676.141907947651,0.384640368097995,0.238860750023727,1.61031215073965,0.107329727936343,0.293383478059038
"ENSG00000138741",176.565826863987,-0.0714491911871063,0.398743010309809,-0.179186065560354,0.857791604724058,0.933846447736356
"ENSG00000138744",747.296046856583,0.415264134376619,0.245339909129797,1.69260735381183,0.0905302303818475,0.26434444175673
"ENSG00000138750",1600.3570850795,-0.0805403879576136,0.165063514031647,-0.487935740554825,0.625595357851252,0.804797673444394
"ENSG00000138755",3506.46531088166,1.44261232882492,0.375556661358936,3.84126412138421,0.00012240232254071,0.00250339428046013
"ENSG00000138756",1954.83332655046,0.330585758963521,0.135708018809325,2.4360075540415,0.0148503743976303,0.0810454026370673
"ENSG00000138757",3894.67114744338,0.0782282573484025,0.118448300291069,0.660442211126445,0.508970091671477,0.724548266990893
"ENSG00000138758",10042.0310875515,-0.15792929271315,0.159824069511816,-0.988144609229051,0.323081831108564,0.566492490009912
"ENSG00000138759",11238.9951656632,0.252954788084369,0.278645587236627,0.907801162734935,0.363983283968967,0.604523268277633
"ENSG00000138760",9283.89092616321,0.325492430444193,0.110497044170581,2.94571165127017,0.00322212620364318,0.0280136842307382
"ENSG00000138764",3561.22423196597,-0.170319782652303,0.162980624131882,-1.04503086523023,0.296008704503467,0.53867278140943
"ENSG00000138767",5148.18253741249,0.242682348405351,0.183636723361547,1.32153495206704,0.186323056300839,0.412150114335154
"ENSG00000138768",2440.93223140746,0.468881207010819,0.1769898640853,2.64919807376564,0.00806830287974391,0.0535487369459958
"ENSG00000138769",296.344218037168,-0.2424584879737,0.260835478911217,-0.929545662215024,0.352606372615904,0.594128563870831
"ENSG00000138771",6122.42847466745,-0.306071445593283,0.188020672931525,-1.62786060075826,0.103554447250709,0.287469645266264
"ENSG00000138772",184.05075905021,1.72215814647402,0.347307954519934,4.95859114097882,7.10062254952885e-07,4.99346912403668e-05
"ENSG00000138777",1268.8535379297,0.154113838951841,0.129321785660738,1.19170825058155,0.233375661826929,0.469032423312825
"ENSG00000138778",2220.592608541,-0.207005948934596,0.227053821902207,-0.911704313983117,0.36192439242053,0.602359042079362
"ENSG00000138780",910.209543273419,-0.179143274274207,0.121042924108212,-1.47999790647865,0.138873805366844,0.344499532173828
"ENSG00000138785",521.339359543566,0.0848220111885806,0.124970296268329,0.678737377772201,0.497304278485352,0.716840381258844
"ENSG00000138792",338.048482290624,0.349062763213582,0.202644451087021,1.72253797891404,0.0849721090859768,0.254051574007769
"ENSG00000138794",490.253274240159,0.0828851061721924,0.116422474407779,0.711933899307798,0.476505709136314,0.700980534819966
"ENSG00000138795",816.533237467098,-0.153739234056794,0.277871026446676,-0.553275510666804,0.58007476755235,0.775290647334071
"ENSG00000138796",2988.35702854529,-0.302439956742295,0.129115400735552,-2.34240032574996,0.0191601510373185,0.096568758675342
"ENSG00000138798",73.509532233945,0.464030818110108,0.527576090504416,0.879552402889312,0.379101833167787,0.618105089503599
"ENSG00000138801",1281.41417477565,0.0546784080564513,0.115655123579409,0.472771169700139,0.636376444878989,0.811376740814075
"ENSG00000138802",2191.51271354936,0.0430587075942122,0.15994922203225,0.269202357142633,0.787773966470733,0.898960853668549
"ENSG00000138814",3272.68841918671,-0.10576813943293,0.137104425593543,-0.77144219798191,0.440444871102957,0.671288732847214
"ENSG00000138821",1297.43208534681,1.37420263758931,0.275868148517172,4.98137477985709,6.31341319780477e-07,4.63088916439515e-05
"ENSG00000138823",68.9796819667559,0.300237137916072,0.328919373435082,0.912798582766755,0.361348483843226,0.601896438618685
"ENSG00000138829",1170.41440118506,0.45935531355465,0.410143413843534,1.11998705343075,0.262719279154386,0.50247277918888
"ENSG00000138834",7091.44446744064,-0.338781369452851,0.135160435163476,-2.50651286408701,0.0121928620834747,0.0706772302404625
"ENSG00000138835",3862.77879488617,-0.151607982740559,0.130486069507039,-1.16187102051059,0.24528786013229,0.482456756554782
"ENSG00000138867",2725.62562035214,-0.0760872336257956,0.107784593584873,-0.705919381380622,0.480238273924067,0.70411801029865
"ENSG00000138892",20.785285237645,0.0625411191074401,0.571111717556965,0.109507679819583,0.912799830788801,0.959435517715287
"ENSG00000138942",1362.85176063158,0.00976162452406947,0.108290001359987,0.0901433595112725,0.928173293544036,0.966578131668879
"ENSG00000138944",801.963487758769,-0.685639916834551,0.354459550964386,-1.93432484741663,0.0530732000771754,0.187371523408132
"ENSG00000138964",1397.88985325019,0.193820415980227,0.273333057209857,0.709099799192664,0.478262547575265,0.702466273386994
"ENSG00000139044",2312.5055019051,-0.358138258457583,0.253254671707416,-1.41414275220691,0.157319992668133,0.371685226497811
"ENSG00000139055",66.4400790376605,1.47061863453529,0.311048694471359,4.72793701010277,2.26812519925006e-06,0.000117074738322538
"ENSG00000139083",4051.65348578505,0.378195825272178,0.144032366611899,2.62576970835479,0.00864532868531014,0.0560675460319819
"ENSG00000139112",926.982513943795,0.706178414269262,0.202681564434931,3.48417684774668,0.000493653187985197,0.00709849203202781
"ENSG00000139116",2613.9338357225,-0.276861949383716,0.198838836846941,-1.3923937283783,0.163803202589475,0.380859272767356
"ENSG00000139117",242.913935663448,1.08139785073175,0.272784583848246,3.9642923931997,7.36139793606249e-05,0.00169527871150274
"ENSG00000139131",803.441542537167,-0.164959275888877,0.088205208509731,-1.87017613444764,0.0614593626907431,0.206938203318714
"ENSG00000139132",2497.50674782667,-0.103691553816457,0.167065876331375,-0.620662675666842,0.534821592181848,0.741962738309873
"ENSG00000139133",986.118741685503,-0.239927503678035,0.216662642003611,-1.10737827924224,0.26813041289166,0.508302950744743
"ENSG00000139144",142.570012190722,0.758178174289659,0.436330202833761,1.73762478362865,0.0822769499292895,0.248910573513742
"ENSG00000139146",4883.27885604794,-0.243818408549304,0.17948929478672,-1.35840083855153,0.174336528345349,0.396001789763425
"ENSG00000139151",42.8317570114542,-0.0360014052884604,0.569522766054534,-0.0632132856388978,0.949596665528698,0.977265384871325
