"","cpd_id","wilcox","wilcox_BH","FC","log2FC"
"139","ENSG00000006625",0.473582582331424,0.698437696066995,0.797724086661003,-0.326038255253496
"140","ENSG00000006634",0.0176458731826229,0.0949676659615664,0.770687731855279,-0.375781669195961
"141","ENSG00000006638",0.357680206456087,0.599849389289197,0.990378434938588,-0.013948194052749
"142","ENSG00000006652",0.711176203178971,0.858432793727383,0.984279389226315,-0.0228602099739057
"143","ENSG00000006695",0.345369589766708,0.588333886280966,1.01637457279563,0.0234321882562478
"144","ENSG00000006704",0.00179977625962205,0.0209926969895479,0.732119758482144,-0.449848434306384
"145","ENSG00000006712",0.667196404771804,0.832884434542554,0.904344058124261,-0.145056343800671
"146","ENSG00000006715",0.12336260625923,0.324824290012687,1.12274455688013,0.167029727879167
"147","ENSG00000006740",0.0232432423624321,0.113248941414508,1.59495771409541,0.673518175417389
"148","ENSG00000006744",0.32344972888895,0.5677486240303,1.07334511684184,0.102114026049764
"149","ENSG00000006747",0.111257999264311,0.304998706836618,1.34845901982292,0.431311678194502
"150","ENSG00000006756",0.053978376551433,0.194202105457033,1.32115688328366,0.401801792320193
"151","ENSG00000006757",0.68462949331862,0.843573181469737,1.0206141401615,0.0294375348809008
"152","ENSG00000006831",0.588182420064421,0.782402193777415,1.05322295334805,0.0748108681226644
"153","ENSG00000006837",0.0519958776928113,0.189602179930802,0.795991949642444,-0.32917425490946
"154","ENSG00000007001",0.385371821419159,0.62423866949534,0.957723159193748,-0.0623194061261618
"155","ENSG00000007038",0.330595062296056,0.574683421686861,0.880928001475947,-0.182903982845226
"156","ENSG00000007047",0.690523962748844,0.846889268249985,0.911920002893205,-0.133020823667605
"157","ENSG00000007062",0.2482505731675,0.488466924021225,1.22574527754099,0.293659203327596
"158","ENSG00000007080",0.57453044228877,0.773549652672737,0.798395156042215,-0.324825127186981
"159","ENSG00000007129",1.93577543460817e-05,0.00183757010125828,2.90910975035327,1.54057772521224
"160","ENSG00000007168",0.416672449847758,0.650278938475635,1.07372239247432,0.102621037298607
"161","ENSG00000007171",0.801927000158608,0.909229065795915,0.306779880637515,-1.70472422435507
"162","ENSG00000007174",0.832860532092974,0.922984357364724,1.35026164784005,0.433238993547152
"163","ENSG00000007202",0.823567430344828,0.919684381243533,0.980202451522452,-0.0288483399017193
"164","ENSG00000007237",0.000329118272121811,0.00710173563271527,1.82787093591844,0.870164206783309
"165","ENSG00000007255",0.57182133065102,0.771441921720546,1.05602610303201,0.0786454959173866
"166","ENSG00000007264",0.298679995507553,0.542720843635572,1.3433207507602,0.425803824706368
"167","ENSG00000007306",0.249684169178821,0.490318129755927,2.27784495789246,1.18766955297585
"168","ENSG00000007312",0.00540687521542223,0.0434574719442106,2.69821252330299,1.43200398588445
"169","ENSG00000007341",0.542418069195833,0.749796682799014,0.959377852893364,-0.0598289593814289
"170","ENSG00000007372",0.0202766405726103,0.103645159909454,1.06159347696522,0.086231411108191
"171","ENSG00000007376",0.208341046671771,0.442228612849343,0.767921420834755,-0.380969403175322
"172","ENSG00000007384",0.000241721984921768,0.00600249457666682,2.02359987817671,1.01692405740575
"173","ENSG00000007392",0.454155516999921,0.681738587879716,0.914755352106124,-0.128542143290614
"174","ENSG00000007402",0.158709621298297,0.37789784514024,1.96829003141675,0.97694282029967
"175","ENSG00000007516",0.0213772098594052,0.107101522499853,0.662387311302608,-0.594253058064822
"176","ENSG00000007520",0.601963606196398,0.791161609324787,0.777279137423777,-0.363495300813619
"177","ENSG00000007541",0.711179392007947,0.858432793727383,0.903702035163614,-0.14608092318925
"178","ENSG00000007545",0.40985141972146,0.644962809572785,0.930777009732455,-0.103492518388405
"179","ENSG00000007866",0.0891142909177287,0.266030007996377,1.19777611839741,0.26035827284963
"180","ENSG00000007908",0.00643429240174946,0.0489646106771718,2.09906315058987,1.06974557095228
"181","ENSG00000007923",0.368227359770306,0.608883947531943,0.948483351064156,-0.0763056449701535
"182","ENSG00000007933",0.00159193686704172,0.0193896415865636,1.67794066275582,0.746691698458583
"183","ENSG00000007944",0.0365954817155895,0.151560179500962,1.34091789351716,0.423220901491362
"184","ENSG00000007968",0.000360618325367152,0.00751477050740363,0.629023412782113,-0.668814378456841
"185","ENSG00000008018",0.74406450743908,0.877344582352423,1.04422166989248,0.0624280031989988
"186","ENSG00000008056",0.0128315614980751,0.0774362951766025,0.735791008785782,-0.442632047904306
"187","ENSG00000008083",0.835983820447719,0.923971818714394,1.03689704922261,0.0522726598703689
"188","ENSG00000008086",0.034165724754557,0.144951080225533,1.33181923638128,0.41339828325498
"189","ENSG00000008118",0.18312074343562,0.41098216096439,0.98990872581234,-0.0146325867542089
"190","ENSG00000008128",0.335290417400492,0.578503524969237,0.874990229610882,-0.192661187394539
"191","ENSG00000008130",0.396413643869925,0.633278339899787,0.981288403471037,-0.0272508839187366
"192","ENSG00000008196",0.207668975710778,0.442053132035779,1.66884109521052,0.738846589771872
"193","ENSG00000008226",0.00623089622116164,0.0479389951443417,1.56442842522138,0.645635654781907
"194","ENSG00000008256",0.750093170329369,0.880790733403394,1.05761000309486,0.0808077273318231
"195","ENSG00000008277",0.0027532733736767,0.0279590470333363,0.640651595971509,-0.642388102184257
"196","ENSG00000008282",0.0158333397672083,0.0885841592189069,1.39150227703288,0.476643269475386
"197","ENSG00000008283",0.100930327635534,0.287664186457575,1.17095772536395,0.227688991715544
"198","ENSG00000008294",0.835983820447719,0.923971818714394,1.00304762155698,0.00439010221446157
"199","ENSG00000008300",0.00532005674616263,0.0429301759419766,0.703320326276152,-0.50774618243857
"200","ENSG00000008311",0.0012954780917631,0.016914048523425,1.44396250485329,0.530033280476792
"201","ENSG00000008323",0.0325146638036852,0.1405991231511,1.29378156128399,0.371594057010032
"202","ENSG00000008324",0.904920201060428,0.958120013164233,0.856322021576181,-0.223774667925479
"203","ENSG00000008382",0.051540166355695,0.188604341584618,0.764960660590481,-0.386542538232864
"204","ENSG00000008394",0.624335327054341,0.806302693322253,0.763682712932325,-0.388954728296797
"205","ENSG00000008405",0.198442882455055,0.429608294163415,0.977720641157379,-0.0325057842999696
"206","ENSG00000008438",0.854628389279035,0.933785161914929,0.988276327632763,-0.0170136110055978
"207","ENSG00000008441",0.372475354169842,0.613126209065225,1.00187089735489,0.00269661257907652
"208","ENSG00000008513",0.000734779029324259,0.0117294244189546,1.73676786437399,0.796404936951694
"209","ENSG00000008516",0.0180290210586505,0.0962302151941014,1.44118274219916,0.527253281070542
"210","ENSG00000008517",0.00334264964738283,0.0317821645287415,1.98460366276864,0.988850921297844
"211","ENSG00000008710",0.00436244994181971,0.0375446329743731,0.71017073559917,-0.493762183241267
"212","ENSG00000008735",0.00115880349156179,0.0157463887400137,0.599986893625387,-0.736997108679838
"213","ENSG00000008838",0.832875126372531,0.922984357364724,0.97852207438097,-0.0313236980559869
"214","ENSG00000008853",0.39863461740042,0.635396200686318,1.01313277747027,0.0188232608566637
"215","ENSG00000008869",0.624333991621548,0.806302693322253,1.02708174471627,0.0385510093129339
"216","ENSG00000008952",0.00586677444860552,0.0459164236679259,1.31897600770565,0.399418322073241
"217","ENSG00000008988",0.98411745839861,0.994259381355397,0.988055513708949,-0.0173359932569066
"218","ENSG00000009307",1,1,1.02249548082462,0.0320944668283339
"219","ENSG00000009335",0.80502629085653,0.910571896859917,1.02698367054183,0.0384132424003927
"220","ENSG00000009413",0.898619754019661,0.955407342798147,0.971966825810897,-0.0410210208246737
"221","ENSG00000009694",0.122386214332802,0.323064343110041,1.09853130850843,0.135575987636634
"222","ENSG00000009724",0.463811485789926,0.690458417366583,1.11118183368738,0.152094918521785
"223","ENSG00000009765",0.00155584991385655,0.0191403993744611,3.14936026936027,1.65505880323056
"224","ENSG00000009780",0.780471917910381,0.897530021255699,0.976529560240321,-0.03426437871524
"225","ENSG00000009790",9.86415071205263e-05,0.00369319557436673,2.03883393202542,1.02774426912571
"226","ENSG00000009830",0.735044827032754,0.872765312294312,0.900470816312401,-0.151248574828699
"227","ENSG00000009844",0.582699948200319,0.778481666311865,1.04642944301966,0.0654750391260576
"228","ENSG00000009950",0.814281747784651,0.914434590609493,0.868085051963885,-0.204091695034128
"229","ENSG00000009954",0.0447889849595073,0.171992616138894,0.786641879520981,-0.346221099848731
"230","ENSG00000010017",0.886028952354356,0.950186315837223,1.06254914262813,0.0875295670728039
"231","ENSG00000010030",0.000964470530200184,0.0140969831083086,1.78362149098345,0.834809488005351
"232","ENSG00000010072",0.618694640829844,0.802587619100113,0.985898849030451,-0.0204884579068282
"233","ENSG00000010165",0.59920356454836,0.789207167997032,0.862212007635506,-0.213885440471665
"234","ENSG00000010219",0.0906220475903238,0.269000470892396,1.19865578269262,0.261417420303615
"235","ENSG00000010244",0.0334971689907287,0.142992585783536,1.15735474707434,0.210831140504919
"236","ENSG00000010256",0.661418800313738,0.829173338517205,0.932732307954497,-0.100465004592967
"237","ENSG00000010270",0.221593287698934,0.45863331642381,1.10907206023257,0.149353105411937
"238","ENSG00000010278",2.00688519975777e-05,0.00184607374933562,2.31239752060951,1.20938943058701
"239","ENSG00000010292",0.0883729327268195,0.264698375094222,0.846220553628851,-0.240894367526472
"240","ENSG00000010295",0.000282259249711804,0.00653382569122781,1.95177198961481,0.964784523871318
"241","ENSG00000010310",0.607520634596403,0.79477812606001,1.3940433170363,0.479275390691647
"242","ENSG00000010318",0.398616443778116,0.635396200686318,0.876575854700855,-0.190049154540753
"243","ENSG00000010319",0.65852402719342,0.827644148967772,0.718770721368557,-0.476396452033786
"244","ENSG00000010322",0.168335067483747,0.391440872459545,1.01117636871959,0.0160346531119964
"245","ENSG00000010327",0.00018217984035225,0.00514095541519914,1.58145732633401,0.661254627042835
"246","ENSG00000010361",0.0321915866677023,0.139487457186973,0.785716687637302,-0.347918893118508
"247","ENSG00000010379",0.00414584990020985,0.0365048805590027,1.92848484848485,0.94746781119787
"248","ENSG00000010404",0.107727948213547,0.29958266870693,1.36342997299843,0.447240604028548
"249","ENSG00000010438",0.826351170825389,0.921438568028667,0.696526586620926,-0.521749672923551
"250","ENSG00000010539",0.501034108033198,0.720722232136003,1.05350981749663,0.0752037584719767
"251","ENSG00000010610",7.08306444628653e-05,0.00320100787530605,2.29105253720638,1.19601054214239
"252","ENSG00000010626",0.965066595563629,0.986160493446728,0.952637001422754,-0.070001509304892
"253","ENSG00000010671",2.52547694251006e-05,0.00199466325224282,2.65485173325908,1.40863129241748
"254","ENSG00000010704",0.00131317486754892,0.017102249188658,1.77561065663617,0.828315272386826
"255","ENSG00000010803",0.0276838973944306,0.127124338601772,0.922648306959591,-0.116147265537579
"256","ENSG00000010810",0.667201225694544,0.832884434542554,0.896298818192264,-0.157948300491709
"257","ENSG00000010818",0.000713862852100636,0.0115213667641336,1.54445534423782,0.627098158062985
"258","ENSG00000010932",0.00663420898955602,0.0498172300800692,2.20411403327121,1.14019886591409
"259","ENSG00000011007",0.942867982594723,0.97575855313124,1.0144631169599,0.0207164136935538
"260","ENSG00000011009",0.702299416673495,0.85360827828891,0.922445245843962,-0.116464816119502
"261","ENSG00000011021",0.882885167392224,0.948754127159358,1.01451320211328,0.0207876393670491
"262","ENSG00000011028",0.00211458185335033,0.0233568549977082,1.58485917474588,0.664354653032256
"263","ENSG00000011052",0.349050397965858,0.592125622066648,0.765505741531916,-0.38551489645876
"264","ENSG00000011105",0.296886447114074,0.540476743098183,1.08833934357534,0.122128458207417
"265","ENSG00000011114",0.0635480826994054,0.214466263137529,1.15547092653896,0.208480959791915
"266","ENSG00000011132",0.993646606408026,0.99833316925685,0.944277341809874,-0.0827174419858275
"267","ENSG00000011143",0.0544736626779098,0.195296330504015,0.821931534251193,-0.282909870457386
"268","ENSG00000011198",0.473584286622413,0.698437696066995,1.00908368494116,0.0130458244375602
"269","ENSG00000011201",0.00525400804734518,0.0425983655712081,1.71146783663462,0.775234180245069
"270","ENSG00000011243",0.169568419257989,0.393433171273225,0.868940222870431,-0.202671161961249
"271","ENSG00000011258",0.823567430344828,0.919684381243533,1.00824522535703,0.0118465737377998
"272","ENSG00000011260",0.355645484790905,0.597961717735588,0.905716765243862,-0.142868132102876
"273","ENSG00000011275",0.604748999909678,0.793008824652457,0.957735522783918,-0.0623007819810476
"274","ENSG00000011295",0.104285838620905,0.293616635268256,1.08767126879066,0.121242591012101
"275","ENSG00000011304",0.0129769917892088,0.0778454650374476,0.814805909418803,-0.295471651330878
"276","ENSG00000011332",0.000155260969396073,0.00473809337154082,0.498205199200123,-1.00518801746539
"277","ENSG00000011347",0.808108453665109,0.911982820523396,0.997346210774961,-0.00383369772030279
"278","ENSG00000011376",0.961893733482988,0.984337989255954,0.991910596264909,-0.0117180026399807
"279","ENSG00000011405",0.0399362421295043,0.16031079796162,1.20496846777023,0.268995393769147
"280","ENSG00000011422",0.100930327635534,0.287664186457575,1.28005697345103,0.356208023886249
"281","ENSG00000011426",0.140718183478641,0.350428722362386,0.878930680682215,-0.186178707197355
"282","ENSG00000011451",0.134390575511939,0.341270393959331,0.781165221198518,-0.356300375464696
"283","ENSG00000011454",0.188891493690606,0.417219443302584,1.0777478558742,0.108019692349175
"284","ENSG00000011465",2.85821557066375e-05,0.00210334970254663,2.736746571886,1.45246184449048
"285","ENSG00000011478",0.353555377133986,0.595999616074331,1.09261678290697,0.127787488528098
"286","ENSG00000011485",0.188891493690606,0.417219443302584,0.884921844206752,-0.176378052069598
"287","ENSG00000011523",0.553024079129587,0.757839010629001,0.968919137903095,-0.0455518257527081
"288","ENSG00000011566",0.933366050926714,0.971532439451914,0.988950344582331,-0.0160300101246801
"289","ENSG00000011590",0.0192206995753332,0.10023635817783,1.39339055668475,0.478599690975025
"290","ENSG00000011600",0.000116179940764992,0.00405944440203998,1.95460927571299,0.966880243170185
"291","ENSG00000011638",0.00175134552672143,0.0206273087145198,1.42112263756425,0.507031059134815
"292","ENSG00000011677",0.773472110067322,0.89464962822061,0.817902507149032,-0.289999208731425
"293","ENSG00000012048",0.173310781252039,0.39810613381164,0.862385460062336,-0.213595240629037
"294","ENSG00000012061",0.553021020007859,0.757839010629001,1.01423301366474,0.0203891405458093
"295","ENSG00000012124",7.43460881270642e-05,0.00328076480149747,2.60645727662895,1.38209021239865
"296","ENSG00000012171",0.0818760237318405,0.252098628459551,0.80512917392209,-0.31270782889434
"297","ENSG00000012174",0.687589350277315,0.84519408174275,0.98611164710384,-0.020177097772607
"298","ENSG00000012211",0.0153191709797197,0.086765894433571,1.20694873200427,0.271364395517894
"299","ENSG00000012223",0.00579501665757126,0.0455464897667296,0.185546810520802,-2.43014489301856
"300","ENSG00000012232",0.0172711769482431,0.0937048995208013,0.76206383787063,-0.39201623795389
"301","ENSG00000012660",0.0544764541851346,0.195296330504015,1.22684167287274,0.294949077444453
"302","ENSG00000012779",0.00506416453829888,0.0416495542113408,1.58544086832253,0.664884070712841
"303","ENSG00000012817",0.184899366598731,0.412619471285759,1.33373693206023,0.415474135608831
"304","ENSG00000012822",0.0362395020359793,0.150484820111395,1.23816439694195,0.30820288071275
"305","ENSG00000012963",0.205481397037117,0.438678241342445,0.891395042865631,-0.165863156881665
"306","ENSG00000012983",0.142877535538931,0.353939524078778,1.16361199884006,0.218610078293547
"307","ENSG00000013016",0.0144992001029929,0.0838502933415399,1.36832127191635,0.452407004334428
