"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"Plscr2","Plscr2",-0.663562679179784,2.59988032458579,-5.0962909525268,4.22087112860011e-05,0.000121300540903152,1.36764877079236,"No change"
"Pitpnc1","Pitpnc1",-0.61909896346565,1.06560298741946,-5.08243890007622,4.36418745310261e-05,0.000124956402870016,1.33406291270612,"No change"
"Pigo","Pigo",0.426125233502381,1.56496063355608,5.07983464265071,4.39167661069855e-05,0.00012568164266516,1.32774768749565,"No change"
"Ppara","Ppara",1.56784673340257,3.70644643389556,5.07196229550648,4.47584271946809e-05,0.000127838854998501,1.30865582165722,"Up"
"Atg2a","Atg2a",0.431742997111748,2.30830689717013,5.06774097373243,4.5216446027987e-05,0.000129020400911925,1.29841729672631,"No change"
"Aspg","Aspg",-0.720698838258637,4.96824871285816,-5.06056268878547,4.60062126115817e-05,0.000131177439634052,1.28100519140369,"No change"
"Pik3cb","Pik3cb",0.583047448914945,1.27107607224544,5.05559911762179,4.65604588524058e-05,0.000132659161276944,1.26896402115802,"No change"
"Zfyve1","Zfyve1",-0.804675513191795,3.33846875561234,-5.05478612614669,4.66518812938878e-05,0.000132855700117338,1.26699168424217,"No change"
"Ces2g","Ces2g",-0.699277451004638,3.6947011315798,-5.04081282909734,4.82518904666021e-05,0.000136876371713571,1.23308805869429,"No change"
"Inpp5b","Inpp5b",0.46503594393904,2.57317995138257,5.03336550067926,4.91272003415445e-05,0.000139088174355446,1.21501540046839,"No change"
"Ppt1","Ppt1",-0.292918763388337,2.35711803390018,-5.03305801843381,4.916368294614e-05,0.000139157613280672,1.21426917851918,"No change"
"Acad10","Acad10",-0.652008241145315,1.32177002167325,-5.00714449746449,5.23388406997682e-05,0.000147499217168184,1.15136760997996,"No change"
"Ankrd26","Ankrd26",0.93406868076048,-0.277188140921392,5.00561271768606,5.25328911315422e-05,0.000147938620827491,1.1476486588064,"No change"
"Fxn","Fxn",-0.626452025066349,2.20705513646164,-5.0031574789101,5.28454462596034e-05,0.000148638992028884,1.14168750260633,"No change"
"Arl8b","Arl8b",0.422778384748469,4.18537760126134,4.99337002246896,5.4110196623261e-05,0.000151902696212768,1.11792211434125,"No change"
"Cd74","Cd74",-1.59979155283516,2.93011596224918,-4.98555845336803,5.51415397979971e-05,0.000154611510891084,1.09895210894545,"Down"
"Ywhah","Ywhah",0.551394889120457,3.78176863995773,4.95702559139271,5.90804013097619e-05,0.000164388427168137,1.02964438171195,"No change"
"Crp","Crp",0.591837363965098,7.89936165113891,4.93849006145885,6.17902981508231e-05,0.000171436777157909,0.984607019783233,"No change"
"Apoc2","Apoc2",0.672626640982117,7.98184484846491,4.93345651877167,6.25476447646719e-05,0.00017320771768166,0.972374831157088,"No change"
"Acsm3","Acsm3",-0.561659561748967,3.79652671732653,-4.92849768395655,6.33029174294322e-05,0.000175007756760371,0.960323480028633,"No change"
"Lrp1","Lrp1",0.576200105040184,5.02396512583466,4.92711722737256,6.35148067284472e-05,0.000175551848851198,0.956968461353904,"No change"
"Pdgfa","Pdgfa",1.01160366093977,0.739526512776116,4.88084362051131,7.10474599319331e-05,0.000193703768130187,0.844477055662784,"Up"
"Pnpla8","Pnpla8",0.5626443514537,4.70316599761053,4.86836049639027,7.32297869915314e-05,0.000199140535232344,0.814121416123223,"No change"
"Fabp4","Fabp4",1.65912086368522,4.28669553880289,4.86546180555758,7.3746144940812e-05,0.000200364999252681,0.807072062586853,"Up"
"Lpcat3","Lpcat3",-0.568396979215181,4.14533100151112,-4.86334389145133,7.41257404258518e-05,0.000201295025952142,0.801921369338757,"No change"
"Cyp2d12","Cyp2d12",-0.820601247101483,2.97471424618745,-4.85283569733145,7.60384886988795e-05,0.000205912510462135,0.776364368383749,"No change"
"Cyp2c38","Cyp2c38",-1.23862104393127,3.52904275862159,-4.83096774625025,8.01801414487703e-05,0.000216072393221171,0.723172004515527,"Down"
"Esr1","Esr1",0.87487410588836,1.04604765865465,4.818687667294,8.26049101714558e-05,0.000221989967556124,0.693297519437676,"No change"
"Serinc5","Serinc5",0.395179358381685,2.80049787890958,4.81501875756668,8.33436030490526e-05,0.000223820072886,0.684371422563091,"No change"
"Cyp2d9","Cyp2d9",-0.774615790668189,8.48435503929684,-4.81043007229469,8.42768634738432e-05,0.000225961394603101,0.673207278690287,"No change"
"Hnf1a","Hnf1a",0.513851696140972,2.59864473893718,4.77210569820045,9.24944836680786e-05,0.000245898422890079,0.579952417424483,"No change"
"Serinc1","Serinc1",0.304484600091466,5.09368540753001,4.72278954549219,0.000104268754657819,0.000273452914705354,0.459924738010477,"No change"
"Gpihbp1","Gpihbp1",-0.781457292317207,2.66321947824058,-4.72180756772312,0.000104517934294728,0.000273982936318994,0.457534535180999,"No change"
"Pi4k2b","Pi4k2b",0.4431115679355,3.09910845009626,4.71552884163048,0.00010612541311363,0.000277571614208886,0.442251513856448,"No change"
"Pitpna","Pitpna",0.337138375421785,3.3220737520596,4.70705731568762,0.00010833381381986,0.000282775792565453,0.421630601309234,"No change"
"Ces2c","Ces2c",-1.14271493036937,3.59960907077157,-4.68925604939296,0.000113126252108919,0.00029408352673628,0.37829851728063,"Down"
"Soat2","Soat2",-0.762663597689167,3.09710525550503,-4.67666291540531,0.000116644899377969,0.000302092177808657,0.347643397526439,"No change"
"Wdtc1","Wdtc1",-0.684848267286628,3.72808095612174,-4.66266156438666,0.000120686467129965,0.000311318659336362,0.313559879040382,"No change"
"Apobec1","Apobec1",-1.0452529002872,1.95509788695515,-4.66102114647688,0.000121169110600172,0.000312355986328992,0.30956659122465,"Down"
"Sirt4","Sirt4",-0.626917486692788,1.1186465926239,-4.65737472198866,0.000122248927291936,0.00031486064721196,0.300690054687017,"No change"
"Plscr1","Plscr1",0.858383934761781,3.67970510992933,4.63485144551445,0.000129136652830141,0.000331719598828076,0.245861541680159,"No change"
"Acads","Acads",-0.359737230581912,5.54451780730084,-4.61321560111661,0.000136120288567541,0.000348428422836509,0.19319447123692,"No change"
"Cyp2d26","Cyp2d26",-0.434391491480039,8.56730826665694,-4.59929312749074,0.000140813719320338,0.000359099666776822,0.159304836138729,"No change"
"Itpkb","Itpkb",-1.01589900113894,-0.896347312224942,-4.59239081019729,0.000143200535897661,0.000364786832416913,0.142503893312609,"Down"
"Ormdl2","Ormdl2",-0.39728307861962,3.86136886713385,-4.5853839667408,0.000145665085324048,0.000370659363377042,0.125448884731799,"No change"
"Mtmr9","Mtmr9",0.938102011503297,2.72864532967617,4.56249229963547,0.000154017847420811,0.00038936006214831,0.0697324558019004,"No change"
"Mtmr1","Mtmr1",0.497017458273941,2.36687725980371,4.54020113471492,0.0001626136715465,0.00040772523117831,0.0154831192736724,"No change"
"F2","F2",-0.290623023731248,8.04004916653274,-4.53352892058537,0.00016527906906611,0.000413962359556801,-0.000753586212058899,"No change"
"Acsl1","Acsl1",-0.677829664775064,5.85016799319824,-4.52933211020958,0.000166978024499388,0.000417678320900146,-0.0109661155908105,"No change"
"Proca1","Proca1",-1.01590859430075,-0.436784012553784,-4.52420342669808,0.000169078042027347,0.00042247731454622,-0.023445907515133,"Down"
"Acnat1","Acnat1",0.995165672345232,4.18849831708042,4.51617496432289,0.000172418776277074,0.00043045519886076,-0.0429809926964539,"No change"
"Osbpl11","Osbpl11",0.519087151853177,1.75892147480813,4.49683730377852,0.000180739885427295,0.000448248780415148,-0.090029416890351,"No change"
"Hsd17b11","Hsd17b11",-0.561493263395679,5.04118562364655,-4.48366010288877,0.000186639797390513,0.000460623537283329,-0.12208544970749,"No change"
"Stard4","Stard4",-0.792272012653261,4.04534971465619,-4.4833390308131,0.000186785938892451,0.000460699448709685,-0.12286647453967,"No change"
"Mapk14","Mapk14",0.460412101054473,3.9173863489588,4.4778214082604,0.000189315390650246,0.000466130439208316,-0.136288045929693,"No change"
"Rorc","Rorc",-1.11561867198453,3.29454732543896,-4.47763017061521,0.000189403673351636,0.000466159728090441,-0.136753218340679,"Down"
"Angptl4","Angptl4",1.81551165088675,4.90300188821162,4.47697052782462,0.000189708506964254,0.000466712600413645,-0.138357748000831,"Up"
"Asah1","Asah1",-0.427503249115543,3.14289469947507,-4.46098234973925,0.000197249334984351,0.000483628609623522,-0.177244789431226,"No change"
"Gstp1","Gstp1",-0.92936941886413,10.0688545797173,-4.45462392757671,0.00020033116819871,0.000490358457763362,-0.192708333146462,"No change"
"Slc45a3","Slc45a3",-1.25366345666981,3.43047640896476,-4.4509966126474,0.000202110851197209,0.000493987441638875,-0.201529443769028,"Down"
"Dennd5b","Dennd5b",0.669757919511747,2.79840822800045,4.44945940705203,0.000202869829669886,0.000495634329875694,-0.205267609310369,"No change"
"Ndufab1","Ndufab1",-0.422745919274605,3.07311875439821,-4.44311848654719,0.000206030908712463,0.000502197643246987,-0.220686782777816,"No change"
"Pigq","Pigq",0.523036690985617,2.53680354601034,4.41712388025483,0.000219514181130749,0.000531390506277201,-0.283886448502473,"No change"
"Atp8b1","Atp8b1",0.445049620221627,2.59185815454836,4.40074742773742,0.000228458956038211,0.000550524594063921,-0.323691856828168,"No change"
"Pip4k2c","Pip4k2c",0.437213243520902,2.55181193633169,4.38060189215837,0.000239964732284815,0.000574326448501535,-0.37264694771502,"No change"
"Tbl1xr1","Tbl1xr1",0.758306266737427,2.3190468523151,4.37881693119416,0.000241011747543799,0.000576239878730953,-0.37698387798517,"No change"
"Fasn","Fasn",-1.25027633813218,4.59868863913048,-4.36942505686319,0.000246596608195178,0.000588022520545723,-0.399801547732283,"Down"
"Acer2","Acer2",0.916927464602634,0.346884731469503,4.3653031349343,0.00024908843227281,0.000593235167428532,-0.409814819146466,"No change"
"Igfbp7","Igfbp7",-0.942674826054583,4.5855560251658,-4.34980218037332,0.000258686921837397,0.000614084659038439,-0.447465273659719,"No change"
"Acsf3","Acsf3",0.379879873170476,3.51108225489039,4.34146501203604,0.000264001637937485,0.00062504374775313,-0.467711744652735,"No change"
"Rdh10","Rdh10",-0.395043899864507,2.18420806567098,-4.31454024724726,0.000281922927298877,0.000663023025021545,-0.533078280579492,"No change"
"Rps6kb1","Rps6kb1",0.334977330623904,1.56287741552946,4.30883452673562,0.000285874225503719,0.000671501535951117,-0.5469263987362,"No change"
"Pla1a","Pla1a",-0.360480777723187,4.20411226096521,-4.29965421503328,0.000292348280399294,0.000685601780287605,-0.56920453430874,"No change"
"Cyp2u1","Cyp2u1",-1.01783115043005,1.23637209323579,-4.28916541666536,0.000299924683252093,0.000700968551881748,-0.594653332717752,"Down"
"Gstp2","Gstp2",-0.998676941919214,9.11821308092985,-4.2843440518582,0.000303472849995613,0.000708407641616313,-0.606349613201307,"No change"
"Nrip1","Nrip1",0.596126182446942,0.097241146025312,4.2586810818797,0.000323076852519017,0.000749360599136875,-0.668587149449436,"No change"
"Nucb2","Nucb2",1.37744420824761,2.02407852355771,4.25594619223426,0.000325239248550257,0.000753925435944323,-0.675217827729101,"Up"
"Lrat","Lrat",-0.857928750943146,0.733360846589253,-4.24967072336866,0.000330255876884038,0.000764032627917575,-0.690431097801437,"No change"
"Ccnc","Ccnc",0.319491245421129,1.95090549283452,4.23491037879102,0.000342362089894623,0.000789059874115549,-0.726205569282314,"No change"
"Cyp2c40","Cyp2c40",-1.59150503454523,5.08510896239128,-4.22485003448967,0.000350866376641436,0.000806949009382535,-0.750581913768114,"Down"
"Aup1","Aup1",-0.252914541580431,5.9718137563506,-4.22077947910048,0.000354366962094069,0.000813827362236161,-0.760443316877561,"No change"
"Slc22a1","Slc22a1",-0.536809974054724,7.04211111613924,-4.20811765200257,0.000365480269711258,0.000836050483327307,-0.791112041989397,"No change"
"Nudt7","Nudt7",-0.94217045423476,6.43448613470156,-4.1993581143524,0.000373371411522443,0.000852259238813438,-0.812323394645405,"No change"
"Oxct1","Oxct1",-0.936449103793715,-0.521827625348354,-4.18524467267064,0.000386444821148724,0.000880201814745597,-0.846489595460623,"No change"
"Pctp","Pctp",0.720091955801563,5.21740671698854,4.17572169644802,0.000395523046828788,0.000899646812984222,-0.869536119512247,"No change"
"Ncoa2","Ncoa2",0.440878458451682,1.42347307846386,4.16802473205532,0.000403015720695466,0.000914366466505755,-0.888159318815053,"No change"
"Lypla1","Lypla1",-0.372442136355998,4.21923788577346,-4.16356953388251,0.000407417167510397,0.000923606292810345,-0.898937153742769,"No change"
"Ptges2","Ptges2",0.353021138092636,2.66402235013304,4.15614329244506,0.000414860587148076,0.000938496088205336,-0.916899528223265,"No change"
"Acaa2","Acaa2",-0.227597099298531,8.65658610295644,-4.15043858306287,0.000420670426803584,0.000950161672339785,-0.930695426184029,"No change"
"Ptgr2","Ptgr2",-0.297292080556015,3.01075449622997,-4.14147178340553,0.000429966813087903,0.000969278275717625,-0.952375711606582,"No change"
"Ttc7b","Ttc7b",0.494127309685741,1.96061241448146,4.13973476750878,0.000431791208018221,0.000971885103485606,-0.956574902585406,"No change"
"Pip5k1a","Pip5k1a",0.428657975255434,1.16820724472449,4.10621300284485,0.000468549346152788,0.00104773214983137,-1.03757116520341,"No change"
"Npc1","Npc1",0.55042640523043,3.02095519606589,4.06136846274443,0.000522639530897673,0.00115536590695499,-1.14579437391329,"No change"
"Fmo5","Fmo5",-0.912684171210593,6.83370509042287,-4.06097222014994,0.000523144158827639,0.00115626184287788,-1.14674991704337,"No change"
"Scd2","Scd2",-1.09438560563075,0.849919750853203,-4.0575043515283,0.00052758133836371,0.00116474188111063,-1.15511217143671,"Down"
"Atg2b","Atg2b",0.469662186845539,1.60889835954843,4.05460397698526,0.00053132113727118,0.00117166478148906,-1.16210524040359,"No change"
"Asxl2","Asxl2",0.372471117986346,0.245183880453783,4.02542100082801,0.000570448843021282,0.00125308409611089,-1.23242879284242,"No change"
"Cbr4","Cbr4",-0.333628939949117,2.293784046517,-4.02258417111964,0.000574401865408211,0.00126021928585979,-1.23926093393199,"No change"
"Fig4","Fig4",-0.261093557955827,1.70579970481709,-4.00179634861348,0.000604211708233579,0.00131915589422822,-1.28930395901191,"No change"
"Fto","Fto",0.276746578815824,1.36076103967003,3.97862816907739,0.000639248904986988,0.00138784144845058,-1.34503077983367,"No change"
"Scd1","Scd1",-1.68079558173149,8.67207523108817,-3.97180705454591,0.000649943739705276,0.00140693556985169,-1.36142809397257,"Down"
"Nfkb1","Nfkb1",0.304423462614673,2.0041673709314,3.94121626856174,0.000700133376239296,0.00150597899945466,-1.43490961144309,"No change"
"Plcxd2","Plcxd2",0.800619078423001,3.58017398776098,3.93755776304401,0.000706387590486206,0.0015183093565409,-1.44369137431891,"No change"
"Sult1e1","Sult1e1",6.40943146840312,-2.28231655900487,3.91789890185839,0.000740955479112467,0.00158616531568696,-1.49085628014405,"Up"
"Sox9","Sox9",-0.821789021905386,0.316616161330319,-3.91210091221648,0.000751467236657346,0.00160541981781477,-1.5047589020538,"No change"
"Piga","Piga",0.752140129704709,0.456385195827789,3.90618203321121,0.000762350661260683,0.00162628287141002,-1.51894770228285,"No change"
"Nr1h3","Nr1h3",0.243134220942044,4.73485485131567,3.88351855991159,0.000805487049876639,0.00170859554829856,-1.57324166209603,"No change"
"Pigm","Pigm",0.456506573845073,0.666435740788154,3.87772013964074,0.000816906542590153,0.00173092576901635,-1.58712357587359,"No change"
"Rptor","Rptor",0.439832703671713,1.10670448287927,3.87208468622551,0.000828158712378965,0.00175062463737355,-1.60061170500997,"No change"
"Acot1","Acot1",1.17119810415301,4.26305778800973,3.86299514410408,0.000846631873797159,0.00178545902865105,-1.62235937598371,"Up"
"Igf1","Igf1",0.343103206301813,5.68191587262247,3.86078557100442,0.000851183808418695,0.00179357676832644,-1.62764457481338,"No change"
"Pik3r4","Pik3r4",0.286220530351952,1.79251853534659,3.84990741671045,0.000873949569250028,0.00183840575393115,-1.65365635714026,"No change"
"Gltpd2","Gltpd2",0.371068732120058,5.29890747564376,3.83664620513131,0.000902519118593644,0.00189268829212818,-1.68534764282327,"No change"
"Inpp5f","Inpp5f",0.391627043098221,1.39059865993639,3.80832514884357,0.000966663424355905,0.00201666886468514,-1.75295731664409,"No change"
"Plin5","Plin5",1.23397032457214,4.5739383868364,3.80259029018432,0.000980190971296991,0.00204269341359457,-1.76663581040492,"Up"
"Pcyt1a","Pcyt1a",0.403126841092378,3.65930811250136,3.79892518644867,0.000988934171733479,0.0020587023474881,-1.77537545627338,"No change"
"Srd5a3","Srd5a3",0.51905864881585,1.00118168545368,3.78996836872176,0.00101062661997349,0.00210128690619288,-1.79672629498556,"No change"
"Fis1","Fis1",-0.356540078227187,4.39238293213075,-3.78293679378291,0.00102798525884449,0.00213350934873235,-1.81348060565684,"No change"
"Pdk4","Pdk4",2.46559358551891,2.43779851737977,3.7816033724885,0.00103131011292981,0.00214002824111072,-1.81665705927465,"Up"
"Gpaa1","Gpaa1",0.30505362734305,2.87104379750174,3.78109447166296,0.00103258184450873,0.00214190341975353,-1.81786929317815,"No change"
"Chpt1","Chpt1",-0.483656314862861,3.86722460204538,-3.76557194665384,0.00107212548650998,0.00221642425177436,-1.8548285960845,"No change"
"Osbpl9","Osbpl9",0.289223630307545,4.11816268386474,3.74167109644814,0.00113595530803555,0.00233345982695809,-1.91167375793862,"No change"
"Tspo","Tspo",-0.371197908216047,5.29371718740367,-3.73958523535027,0.00114170062853629,0.00234402074713951,-1.91663101891647,"No change"
"Osbpl8","Osbpl8",-0.325950260701283,2.23087316073654,-3.73889717307325,0.00114360211868357,0.00234709664245426,-1.91826613708027,"No change"
"Vps13b","Vps13b",0.509920880254406,1.39143161582521,3.72340674453597,0.0011872474174066,0.00242725675236176,-1.95506029642934,"No change"
"Irs1","Irs1",-0.662397238788703,0.875417388707709,-3.72026236576532,0.0011963055209061,0.00244405826888294,-1.96252497071663,"No change"
"Apoa1","Apoa1",-0.421658438140694,12.3937324719719,-3.70654292294942,0.00123663162890533,0.00251408830197889,-1.99507807870076,"No change"
"Clstn3","Clstn3",0.898835283654751,0.566296810621665,3.69726177198249,0.00126466920130164,0.00256705351132713,-2.01708473116361,"No change"
"Spg11","Spg11",0.339911858521435,1.07892991848963,3.68651051374064,0.00129793188506713,0.00262723986266022,-2.04256139798682,"No change"
"Appl2","Appl2",-0.482308673954149,0.892286237933551,-3.68426452577882,0.00130498872551802,0.0026406056634743,-2.04788143300288,"No change"
"C1qtnf1","C1qtnf1",1.02307516536135,0.936044104758426,3.67432529303534,0.00133667410182551,0.00269441459493369,-2.0714152809652,"Up"
"Tsku","Tsku",1.93823326895395,4.15459684913744,3.66429573961439,0.00136941544801615,0.0027542122687852,-2.09514787490941,"Up"
"Pgap2","Pgap2",-0.352646792726881,2.06902333032032,-3.66397240519232,0.00137048400791663,0.00275588517072248,-2.09591271540399,"No change"
"Ldlrap1","Ldlrap1",0.380698260701998,2.29090198527024,3.65998675820302,0.00138372346525787,0.00277770910868167,-2.10533936044525,"No change"
"Lpin2","Lpin2",1.2490396705182,4.23503180882696,3.64882527973468,0.00142147331587478,0.00285004787656617,-2.13172487079574,"Up"
"Cyp2c69","Cyp2c69",-1.51394223858822,4.44922374147968,-3.64291533726238,0.00144187034436201,0.00288746196456115,-2.14568800425563,"Down"
"Cyp2b9","Cyp2b9",-6.18502006786661,-3.99317079419566,-3.63459402209392,0.00147107891457126,0.00294291637791249,-2.16533905413022,"Down"
"Nr1h2","Nr1h2",-0.254975767529191,2.56196802025573,-3.61898148290699,0.00152745964555404,0.00304315351157197,-2.20217878891346,"No change"
"Erlin2","Erlin2",0.287329741631686,2.9071670166184,3.60828116928039,0.00156732315677943,0.00311404476301737,-2.227404751939,"No change"
"Vapa","Vapa",0.223649696315808,5.45446276066152,3.5815630430844,0.00167137969184136,0.00329826860517831,-2.29031003876375,"No change"
"Armc5","Armc5",0.290184870520698,0.897723278462253,3.57242011317852,0.00170852364040762,0.00336301482338987,-2.31180857499822,"No change"
"Arv1","Arv1",0.583817389434649,0.0296885911351679,3.57152044243396,0.00171222215183292,0.00336858580547386,-2.31392327347868,"No change"
"Furin","Furin",0.504065191625112,4.3844325713301,3.55807271277134,0.0017684514166983,0.00346924086279312,-2.34551584027071,"No change"
"Cyp2d34","Cyp2d34",-0.739811420077098,-0.0217335378752656,-3.55714351627765,0.00177240296355116,0.0034758210771309,-2.34769762846042,"No change"
"Dhcr7","Dhcr7",-0.731257794275908,4.71659598602513,-3.55231893374811,0.00179305997067504,0.00351277983482357,-2.35902349921143,"No change"
"Pigl","Pigl",0.311454771646635,2.50044074282407e-05,3.5505558604959,0.0018006675784015,0.0035259034227818,-2.36316135364574,"No change"
"Zdhhc8","Zdhhc8",0.433614255911856,0.0935549541004434,3.54771510750862,0.00181299203539077,0.0035446689568139,-2.36982732192387,"No change"
"Ehd1","Ehd1",0.406134718425383,3.09471095817004,3.54026949809922,0.00184568858294074,0.00360193987539357,-2.38729203334619,"No change"
"Kdm5b","Kdm5b",0.325878024985228,1.31620815323419,3.52769653618378,0.00190221938816768,0.00369985485609686,-2.41676117351351,"No change"
"Aacs","Aacs",-1.13660707245872,2.86042164921783,-3.52734287149311,0.0019038338561825,0.00370237631614171,-2.41758969882368,"Down"
"Echdc2","Echdc2",-0.408682080226131,5.40798058452177,-3.52587976253461,0.00191052719344908,0.00371353139688608,-2.42101706288865,"No change"
"Abhd1","Abhd1",0.78760304324397,0.319258418994316,3.5250851044593,0.00191417220984621,0.00371937401509184,-2.42287840376869,"No change"
"Zc3h12a","Zc3h12a",0.757306246597502,-0.115698052688419,3.51507831816092,0.00196066006535503,0.00380462195743035,-2.4463076189794,"No change"
"Ncor1","Ncor1",0.354062009861334,2.4383349292232,3.51439919264501,0.00196385483881725,0.00381018610918387,-2.44789701358156,"No change"
"Smpdl3a","Smpdl3a",-0.355439217363002,3.39790725919914,-3.50726108740055,0.00199774446574469,0.00386948707552046,-2.46459756992671,"No change"
"Pigc","Pigc",0.277020670250071,1.18103359134594,3.50165899945295,0.00202474238062085,0.00391656582483731,-2.47769779642469,"No change"
"Pikfyve","Pikfyve",0.66465156669665,0.403102834408421,3.49019082978654,0.0020811302642862,0.00401496355810162,-2.50449728388183,"No change"
"Pitpnb","Pitpnb",-0.180083058566066,4.37166740066545,-3.48538125710487,0.00210523375224934,0.00405742931651434,-2.5157291925952,"No change"
"Hexb","Hexb",-0.561242257261866,2.01474724219966,-3.44357623288226,0.00232658506233541,0.00443992843753433,-2.61316963074294,"No change"
"Prkab1","Prkab1",0.40919595878169,2.50482893653137,3.42307782500427,0.00244328507588434,0.00464553698190865,-2.66082172981874,"No change"
"Vmp1","Vmp1",0.421218239587642,4.88131037022819,3.3899179408509,0.00264428451688904,0.00499867264772967,-2.73772549763613,"No change"
"Igfbp3","Igfbp3",-0.738145168760855,1.35703660131613,-3.38429927414104,0.00267990560258681,0.0050579767460271,-2.75073341735953,"No change"
"Cav1","Cav1",-1.01111301665884,-0.609612529206325,-3.31756210663918,0.00314049781244179,0.00583715331188279,-2.90471409925016,"Down"
"Ip6k2","Ip6k2",-1.04456145389187,2.76646578178801,-3.30606109363098,0.00322730738777897,0.00598321610168198,-2.93114946050943,"Down"
"Acsl4","Acsl4",0.467395561770247,3.82353110151455,3.29068878359499,0.00334699207247398,0.00618441669019284,-2.96643541643435,"No change"
"Cyp2j9","Cyp2j9",-0.96636107089808,0.122534977054794,-3.26746294999909,0.00353605061899328,0.00649662086100439,-3.01964330683524,"No change"
"Vps52","Vps52",0.252417956153642,2.27915625538404,3.26584702127252,0.00354958373634606,0.00651839777648024,-3.02334045052116,"No change"
"Etfdh","Etfdh",0.351470030709462,5.02520576821743,3.26008649097755,0.003598237866667,0.00659733625238456,-3.03651507635944,"No change"
"Rdh16","Rdh16",-0.561782956783812,3.17772327012923,-3.25678894414293,0.00362638030390929,0.00664474816706553,-3.04405313144322,"No change"
"Pigk","Pigk",-0.190316168864254,1.7857215280569,-3.24688956819253,0.00371215541963822,0.00678695836147804,-3.06666683944776,"No change"
"Enpp2","Enpp2",-0.543278871336677,3.73351182552956,-3.24523990405969,0.00372663948336818,0.00681023032609864,-3.07043293774062,"No change"
"Abcd1","Abcd1",-0.48063272547925,1.83686070231536,-3.2170988207292,0.00398233466406148,0.00723320742119407,-3.13457401124434,"No change"
"Smpd1","Smpd1",0.291813110692517,4.19854108640515,3.21565223126516,0.00399592863905594,0.0072567660212158,-3.13786583481933,"No change"
"Capn2","Capn2",0.316473131903593,3.70741871244764,3.20447167737955,0.00410252385443289,0.00742601479653879,-3.16329017740363,"No change"
"Hexa","Hexa",-0.398572650266634,3.97465930490001,-3.19741579056795,0.00417120783103896,0.00753861614059976,-3.17931874049175,"No change"
"Atp11a","Atp11a",0.948274022791156,0.520267721429773,3.17322077309454,0.00441529253869412,0.00794397740885157,-3.23418402291942,"No change"
"Smg1","Smg1",0.541242742223185,1.594131855785,3.17273012633028,0.00442038264011465,0.00795190626712434,-3.23529504890023,"No change"
"Osbp","Osbp",0.442821732358548,3.90739521834592,3.16544168885181,0.00449666707489185,0.00807416045736906,-3.25179160610361,"No change"
"Mecr","Mecr",-0.216070972337273,2.60137954558429,-3.16390425764719,0.00451292056101765,0.00810084552894577,-3.25526961747959,"No change"
"Acot11","Acot11",0.657872984488642,-0.460686944739106,3.1280144364134,0.00490890034058193,0.00873801443783836,-3.33628059022256,"No change"
"Pigf","Pigf",0.427745401499816,2.33015940538403,3.12379918944421,0.00495755494116122,0.00881200091022838,-3.34577238053234,"No change"
"Dgka","Dgka",0.353091632218969,1.07681980312588,3.12018850580745,0.00499960151427262,0.00887860268913931,-3.35389894707188,"No change"
"Ptgds","Ptgds",-4.63787006284096,-0.527846312190675,-3.10316609355998,0.00520251153184509,0.00921363842348524,-3.3921626648088,"Down"
"Them4","Them4",0.517056748318996,2.04378808938599,3.08961534197419,0.00536969896931975,0.00948807139880258,-3.42256467281237,"No change"
"Prkag2","Prkag2",-0.418036993629174,1.8515335898361,-3.08020312876016,0.00548886332557383,0.00968539724777953,-3.44365099177136,"No change"
"Slc10a2","Slc10a2",0.725975558826417,3.69084509736886,3.06719805529436,0.00565771850072626,0.00995618167976306,-3.47274471892872,"No change"
"Eci1","Eci1",-0.278321725835054,6.01458799073064,-3.05261835902531,0.00585296974482008,0.0102597753677227,-3.50530284086083,"No change"
"Cry2","Cry2",0.435647767200714,1.43047574781786,3.0526029362133,0.00585317968330802,0.0102597753677227,-3.50533724891278,"No change"
"Gnpat","Gnpat",0.220217484539707,3.33129378490396,3.05007135202384,0.00588773858941616,0.0103079707343885,-3.51098422800401,"No change"
"Pik3r2","Pik3r2",-0.278961371815349,1.62786180051118,-3.04002368307557,0.00602684751392652,0.0105230240345921,-3.53337806334059,"No change"
"Etfb","Etfb",-0.213219380849205,7.61959970050947,-3.03522612459343,0.00609437989847861,0.0106249981483512,-3.54406012964368,"No change"
"Pisd","Pisd",0.301843857670596,1.65876834347985,3.0294797952629,0.00617622616546576,0.0107451564035659,-3.55684567619823,"No change"
"Samd1","Samd1",0.559899336235571,1.50837015446955,3.01575409957408,0.00637602537974671,0.0110547533732865,-3.58734520099759,"No change"
"Slc37a4","Slc37a4",0.545830742268157,5.4988230845602,3.00491867997071,0.00653812642475277,0.0113172595862132,-3.61138207221804,"No change"
"Lypla2","Lypla2",-0.258267338272126,4.03244279459773,-2.99086899341531,0.00675421727948412,0.0116531774260177,-3.64249588589445,"No change"
"Slc27a1","Slc27a1",-0.559368807710243,-0.095057318163689,-2.9850894264645,0.00684508647815791,0.0117959670594137,-3.65527738002299,"No change"
"Adipor2","Adipor2",0.290219202949186,6.51695846553604,2.96327017673024,0.00719883047502539,0.0123343423964111,-3.70343657980202,"No change"
"Thrb","Thrb",-0.428540119224438,1.76293603935839,-2.94815842149369,0.00745403464782489,0.0127472097070282,-3.73670289529437,"No change"
