"","log2fc","logCPM","LR","pvalue","ENSEMBL","SYMBOL","ENTREZID","is_sig","is_lipid","is_use"
"ENSG00000000005",0.413161209693078,-1.87637325482997,0.92045518719975,0.337355483354985,"ENSG00000000005","TNMD","64102",FALSE,FALSE,FALSE
"ENSG00000000457",0.231167175706045,5.17847631931132,3.39445497569109,0.0654159789086048,"ENSG00000000457","SCYL3","57147",FALSE,FALSE,FALSE
"ENSG00000000460",0.128299592804669,5.35561626136112,0.437174667681631,0.50848928470708,"ENSG00000000460","FIRRM","55732",FALSE,FALSE,FALSE
"ENSG00000000971",0.169666306516727,4.88659688151792,0.295239513919455,0.586882325352579,"ENSG00000000971","CFH","3075",FALSE,FALSE,FALSE
"ENSG00000001167",0.276047918489341,5.74081368231517,2.42888188489381,0.119117835477679,"ENSG00000001167","NFYA","4800",FALSE,FALSE,FALSE
"ENSG00000001617",0.155370245302029,4.78201026294751,0.815648962453707,0.366455386059669,"ENSG00000001617","SEMA3F","6405",FALSE,FALSE,FALSE
"ENSG00000001626",0.0482035647567012,1.84556691667767,0.0140497703569764,0.905646357602392,"ENSG00000001626","CFTR","1080",FALSE,FALSE,FALSE
"ENSG00000001629",0.0888517735550077,6.56072562990965,1.15129597013393,0.283278021961762,"ENSG00000001629","ANKIB1","54467",FALSE,FALSE,FALSE
"ENSG00000001631",0.0575999547744185,6.00763334417905,0.265154288219236,0.606600997586855,"ENSG00000001631","KRIT1","889",FALSE,FALSE,FALSE
"ENSG00000002016",0.0467999573400213,4.79505298405542,0.267594249554648,0.604950154462832,"ENSG00000002016","RAD52","5893",FALSE,FALSE,FALSE
"ENSG00000002330",0.00174847481005924,4.30659400024765,0.000112604535672745,0.991533384194081,"ENSG00000002330","BAD","572",FALSE,FALSE,FALSE
"ENSG00000002745",1.20796632722142,2.3118403197137,5.8508161743116,0.0155698285076214,"ENSG00000002745","WNT16","51384",TRUE,FALSE,TRUE
"ENSG00000002746",0.718299190203301,1.89241883944342,4.79838003360562,0.0284865101757126,"ENSG00000002746","HECW1","23072",TRUE,FALSE,FALSE
"ENSG00000003249",0.149436322995737,4.74118680028938,0.650446265537454,0.419953173170739,"ENSG00000003249","DBNDD1","79007",FALSE,FALSE,FALSE
"ENSG00000003400",0.585997043093943,4.26093853349221,4.3045278124506,0.0380110459983543,"ENSG00000003400","CASP10","843",TRUE,FALSE,FALSE
"ENSG00000003402",0.128415190179046,7.89744703672055,0.858517889531782,0.354153782251315,"ENSG00000003402","CFLAR","8837",FALSE,FALSE,FALSE
"ENSG00000003436",0.37848256175805,5.07227482893797,1.56861306114732,0.2104085452094,"ENSG00000003436","TFPI","7035",FALSE,FALSE,FALSE
"ENSG00000003509",0.0777618827591474,3.95730300112751,0.327523628606613,0.567120916510075,"ENSG00000003509","NDUFAF7","55471",FALSE,FALSE,FALSE
"ENSG00000003756",0.26796486755095,7.26870537816505,6.54075623047623,0.0105430522286909,"ENSG00000003756","RBM5","10181",TRUE,FALSE,FALSE
"ENSG00000003987",0.180709201571877,5.66359864225315,0.570860842918663,0.449917042997353,"ENSG00000003987","MTMR7","9108",FALSE,FALSE,FALSE
"ENSG00000004139",0.111663805991652,6.99007700997358,0.612263622964406,0.433936786921743,"ENSG00000004139","SARM1","23098",FALSE,FALSE,FALSE
"ENSG00000004468",0.188052792308158,4.16546790063723,0.318663025497997,0.572412227562291,"ENSG00000004468","CD38","952",FALSE,FALSE,FALSE
"ENSG00000004534",0.26703734835945,6.81543543746852,2.53231315362845,0.111536601924148,"ENSG00000004534","RBM6","10180",FALSE,FALSE,FALSE
"ENSG00000004766",0.0968302695870029,5.35304477506878,0.300464267979166,0.58359151276619,"ENSG00000004766","VPS50","55610",FALSE,FALSE,FALSE
"ENSG00000004776",0.641097881161786,2.0429265295726,3.6959244969477,0.0545455464878449,"ENSG00000004776","HSPB6","126393",FALSE,FALSE,FALSE
"ENSG00000004838",0.268445735746717,3.20304743326068,1.26717547736615,0.260297227925607,"ENSG00000004838","ZMYND10","51364",FALSE,FALSE,FALSE
"ENSG00000004846",0.425834503758825,-0.310744913995983,0.633689139881426,0.426005333464582,"ENSG00000004846","ABCB5","340273",FALSE,FALSE,FALSE
"ENSG00000004897",0.0663279379157992,6.59499060988222,0.137982534361058,0.710294940698057,"ENSG00000004897","CDC27","996",FALSE,FALSE,FALSE
"ENSG00000005059",0.294648714392046,4.40903739041688,3.98570543472691,0.0458878819377491,"ENSG00000005059","MCUB","55013",TRUE,FALSE,FALSE
"ENSG00000005102",1.1503282669768,0.0650285510957199,5.132195384239,0.0234860033762765,"ENSG00000005102","MEOX1","4222",TRUE,FALSE,TRUE
"ENSG00000005108",0.3447702583333,4.18096721751967,1.48435125169991,0.223094967620897,"ENSG00000005108","THSD7A","221981",FALSE,FALSE,FALSE
"ENSG00000005175",0.0106973111776252,5.06537104097899,0.00259422260151609,0.959378501779294,"ENSG00000005175","RPAP3","79657",FALSE,FALSE,FALSE
"ENSG00000005187",1.32980503621644,3.60321749703119,12.9020862089473,0.000328216092180322,"ENSG00000005187","ACSM3","6296",TRUE,TRUE,TRUE
"ENSG00000005238",0.0810332499921844,3.69472494388508,0.28568471656142,0.592999229796143,"ENSG00000005238","ATOSB","80256",FALSE,FALSE,FALSE
"ENSG00000005243",0.00934809924212846,0.911403594834631,0.000883837762927442,0.976282857246821,"ENSG00000005243","COPZ2","51226",FALSE,FALSE,FALSE
"ENSG00000005249",0.439634751766386,4.58454960522125,2.78770429847275,0.0949902219220902,"ENSG00000005249","PRKAR2B","5577",FALSE,FALSE,FALSE
"ENSG00000005302",0.0821168815654097,5.27884263904027,0.447199890200238,0.503667689968365,"ENSG00000005302","MSL3","10943",FALSE,FALSE,FALSE
"ENSG00000005339",0.148924683765985,7.71435139075378,1.93790242676921,0.163896466421235,"ENSG00000005339","CREBBP","1387",FALSE,FALSE,FALSE
"ENSG00000005379",0.178194728429291,6.23227825033338,0.662495126510649,0.415680449406936,"ENSG00000005379","TSPOAP1","9256",FALSE,FALSE,FALSE
"ENSG00000005421",0.263403636145783,2.48684183263063,0.673072622635161,0.411982397708924,"ENSG00000005421","PON1","5444",FALSE,TRUE,FALSE
"ENSG00000005436",0.013942370986122,5.16424645549368,0.0127673520719185,0.910036336325552,"ENSG00000005436","GCFC2","6936",FALSE,FALSE,FALSE
"ENSG00000005469",0.03306465375021,3.19595736611936,0.0225219497190778,0.880706904910914,"ENSG00000005469","CROT","54677",FALSE,TRUE,FALSE
"ENSG00000005483",0.138432477735475,7.43476788836643,1.73166832518706,0.188197977180213,"ENSG00000005483","KMT2E","55904",FALSE,FALSE,FALSE
"ENSG00000005513",0.182679882572494,0.549863965531654,0.159722894653953,0.689411769084747,"ENSG00000005513","SOX8","30812",FALSE,FALSE,FALSE
"ENSG00000005700",0.0429273676431247,6.04037596798977,0.0803914650419699,0.776767608926414,"ENSG00000005700","IBTK","25998",FALSE,FALSE,FALSE
"ENSG00000005801",0.054113640287145,6.28182419445347,0.126028137445275,0.722586280768794,"ENSG00000005801","ZNF195","7748",FALSE,FALSE,FALSE
"ENSG00000005810",0.0615317449978555,7.7820299300546,0.253920834956233,0.6143277282352,"ENSG00000005810","MYCBP2","23077",FALSE,FALSE,FALSE
"ENSG00000005812",0.0329888293592595,5.85692794341874,0.0794327273695075,0.778067637708948,"ENSG00000005812","FBXL3","26224",FALSE,FALSE,FALSE
"ENSG00000005844",0.248091856253819,5.21453854677041,0.584148896887569,0.444690665377012,"ENSG00000005844","ITGAL","3683",FALSE,FALSE,FALSE
"ENSG00000005882",0.237254137370081,4.56142731901548,2.4331551971904,0.11879357666631,"ENSG00000005882","PDK2","5164",FALSE,TRUE,FALSE
"ENSG00000005884",0.35679948087957,6.92036601377448,3.46686051175277,0.0626100357603742,"ENSG00000005884","ITGA3","3675",FALSE,FALSE,FALSE
"ENSG00000005889",0.0863479382942087,6.28037190538236,0.548498851494287,0.458931712086311,"ENSG00000005889","ZFX","7543",FALSE,FALSE,FALSE
"ENSG00000005893",0.112778551021104,6.49503410852912,0.371513708463169,0.542180321331401,"ENSG00000005893","LAMP2","3920",FALSE,FALSE,FALSE
"ENSG00000005981",0.864955099666291,1.94920155079441,2.88279282732971,0.0895306166095536,"ENSG00000005981","ASB4","51666",FALSE,FALSE,FALSE
"ENSG00000006007",0.00557845722880739,5.51534801945297,0.00128409833689602,0.971414468931137,"ENSG00000006007","GDE1","51573",FALSE,FALSE,FALSE
"ENSG00000006016",0.108293051277455,3.19555811083649,0.0847789989443157,0.770922579361613,"ENSG00000006016","CRLF1","9244",FALSE,FALSE,FALSE
"ENSG00000006042",0.152481983345163,5.43971270001979,0.656502883374742,0.417797278551531,"ENSG00000006042","TMEM98","26022",FALSE,FALSE,FALSE
"ENSG00000006047",0.117927956553055,3.56321241598265,0.116836161299219,0.732491587852341,"ENSG00000006047","YBX2","51087",FALSE,FALSE,FALSE
"ENSG00000006059",0.416320472362894,-3.81116107168033,0.153825926635271,0.694905653116881,"ENSG00000006059","KRT33A","3883",FALSE,FALSE,FALSE
"ENSG00000006062",0.0547152726760856,5.83930847732026,0.106195092752287,0.744518261231812,"ENSG00000006062","MAP3K14","9020",FALSE,FALSE,FALSE
"ENSG00000006071",0.182826971372193,5.90135995587718,0.260726686218632,0.609621350696972,"ENSG00000006071","ABCC8","6833",FALSE,FALSE,FALSE
"ENSG00000006116",1.02611851624799,-3.76473492568412,0.462468400489211,0.496472616879623,"ENSG00000006116","CACNG3","10368",FALSE,FALSE,FALSE
"ENSG00000006118",0.354801394918825,6.64460057060875,2.87937595805242,0.0897207861782535,"ENSG00000006118","TMEM132A","54972",FALSE,FALSE,FALSE
"ENSG00000006125",0.150941146449796,7.97360829706774,1.13840940766914,0.285988678704991,"ENSG00000006125","AP2B1","163",FALSE,FALSE,FALSE
"ENSG00000006210",0.291109110940012,3.814462540761,1.16713426218195,0.279990855804961,"ENSG00000006210","CX3CL1","6376",FALSE,FALSE,FALSE
"ENSG00000006283",1.41574708837821,3.41843892498534,12.6961331464535,0.000366412493937986,"ENSG00000006283","CACNA1G","8913",TRUE,FALSE,TRUE
"ENSG00000006377",0.05026253858334,4.39408882877512,0.019503756775535,0.888931910095298,"ENSG00000006377","DLX6","1750",FALSE,FALSE,FALSE
"ENSG00000006432",0.00537610713412087,6.50653244619412,0.00165933862115253,0.967507174471599,"ENSG00000006432","MAP3K9","4293",FALSE,FALSE,FALSE
"ENSG00000006451",0.0465837557821254,5.46853668397469,0.160765958877775,0.688452294103342,"ENSG00000006451","RALA","5898",FALSE,FALSE,FALSE
"ENSG00000006468",0.191742380958779,5.492529463601,0.376326027525039,0.539576072642346,"ENSG00000006468","ETV1","2115",FALSE,FALSE,FALSE
"ENSG00000006555",0.27652162611948,2.87574895438867,1.35577003652176,0.244271918562351,"ENSG00000006555","TTC22","55001",FALSE,FALSE,FALSE
"ENSG00000006576",0.109229165970681,6.17211364964594,0.318385061516452,0.572579783906109,"ENSG00000006576","PHTF2","57157",FALSE,FALSE,FALSE
"ENSG00000006652",0.00648213280610812,5.32196106536824,0.00242896294466277,0.960692563594238,"ENSG00000006652","IFRD1","3475",FALSE,FALSE,FALSE
"ENSG00000006659",0.518337944469517,-1.20942987971401,0.203932893491412,0.651564881649263,"ENSG00000006659","LGALS14","56891",FALSE,FALSE,FALSE
"ENSG00000006704",0.0495018146770854,5.88872332014108,0.126634571398981,0.721947273446925,"ENSG00000006704","GTF2IRD1","9569",FALSE,FALSE,FALSE
"ENSG00000006715",0.0897268244803093,6.35544061004085,0.723617193695702,0.394959961161776,"ENSG00000006715","VPS41","27072",FALSE,FALSE,FALSE
"ENSG00000006756",0.128079539888577,5.26991252550277,0.351631071378364,0.553191269217932,"ENSG00000006756","ARSD","414",FALSE,FALSE,FALSE
"ENSG00000006757",0.160357271144402,1.87255926682464,0.256229731483401,0.612722293042848,"ENSG00000006757","PNPLA4","8228",FALSE,FALSE,FALSE
"ENSG00000006788",1.27728734432611,-1.63956414462299,3.28786391569629,0.0697937663469783,"ENSG00000006788","MYH13","8735",FALSE,FALSE,FALSE
"ENSG00000006837",0.414876833506006,1.25845822680941,4.54656236552789,0.0329849070166156,"ENSG00000006837","CDKL3","51265",TRUE,FALSE,FALSE
"ENSG00000007047",0.00344605170344059,5.01896988715283,0.000647901115243599,0.979692917620567,"ENSG00000007047","MARK4","57787",FALSE,FALSE,FALSE
"ENSG00000007129",0.222495533223787,0.3189924808412,0.333848680433562,0.563401585739005,"ENSG00000007129","CEACAM21","90273",FALSE,FALSE,FALSE
"ENSG00000007168",0.0505722565078791,7.78267856633656,0.255940353050363,0.612923006263896,"ENSG00000007168","PAFAH1B1","5048",FALSE,TRUE,FALSE
"ENSG00000007171",0.1702495478496,3.0279008310561,0.143979244826753,0.70435671853004,"ENSG00000007171","NOS2","4843",FALSE,FALSE,FALSE
"ENSG00000007174",0.907139784196019,2.39496927927578,4.74031055939173,0.0294637520500534,"ENSG00000007174","DNAH9","1770",TRUE,FALSE,FALSE
"ENSG00000007216",1.91529262246563,0.0223579304996936,5.06686252447251,0.0243874856080587,"ENSG00000007216","SLC13A2","9058",TRUE,FALSE,TRUE
"ENSG00000007237",0.44180010830364,4.98104748179126,2.29048048162456,0.130169621018024,"ENSG00000007237","GAS7","8522",FALSE,FALSE,FALSE
"ENSG00000007264",0.108898462048337,1.52268523416194,0.0994295391829354,0.752515286174277,"ENSG00000007264","MATK","4145",FALSE,FALSE,FALSE
"ENSG00000007306",0.557170777151264,0.0212924853667771,1.37671194570775,0.240662017513471,"ENSG00000007306","CEACAM7","1087",FALSE,FALSE,FALSE
"ENSG00000007312",0.599233206891648,1.59557107290387,1.49867220063771,0.220875778611119,"ENSG00000007312","CD79B","974",FALSE,FALSE,FALSE
"ENSG00000007314",0.880022440225088,0.147152403728847,3.00545409950732,0.0829847206196305,"ENSG00000007314","SCN4A","6329",FALSE,FALSE,FALSE
"ENSG00000007341",0.0376964693510886,4.94376217701301,0.10056714905825,0.751150091674611,"ENSG00000007341","ST7L","54879",FALSE,FALSE,FALSE
"ENSG00000007350",4.22033024582237,2.32848791376939,17.0080522626161,3.72216298368938e-05,"ENSG00000007350","TKTL1","8277",TRUE,FALSE,TRUE
"ENSG00000007384",0.512256300165089,4.88533208379899,2.81091880989011,0.0936247388269813,"ENSG00000007384","RHBDF1","64285",FALSE,FALSE,FALSE
"ENSG00000007392",0.107449568553266,6.93940794659329,1.2626373947346,0.261152457551157,"ENSG00000007392","LUC7L","55692",FALSE,FALSE,FALSE
"ENSG00000007402",0.513420800646488,5.39290641341562,2.6672281432144,0.102434284369306,"ENSG00000007402","CACNA2D2","9254",FALSE,FALSE,FALSE
"ENSG00000007516",0.180465200688074,5.75949941782495,0.318564111556441,0.572471841716249,"ENSG00000007516","BAIAP3","8938",FALSE,FALSE,FALSE
"ENSG00000007541",0.0883333931954502,6.30618104560184,0.288786985291523,0.590998909156711,"ENSG00000007541","PIGQ","9091",FALSE,TRUE,FALSE
"ENSG00000007545",0.0473447861165194,6.56744015586324,0.124535276958838,0.72416673883961,"ENSG00000007545","CRAMP1","57585",FALSE,FALSE,FALSE
"ENSG00000007908",1.13170598199916,-0.0110625431530103,5.40801314565434,0.0200445176702483,"ENSG00000007908","SELE","6401",TRUE,FALSE,TRUE
"ENSG00000007933",0.361560102927545,2.57103080762116,1.68630376409878,0.19408893191513,"ENSG00000007933","FMO3","2328",FALSE,FALSE,FALSE
"ENSG00000007952",0.162889276823939,-1.38494465739956,0.31418369477818,0.575124178635447,"ENSG00000007952","NOX1","27035",FALSE,FALSE,FALSE
"ENSG00000007968",0.0114462105484455,5.97178102170674,0.00347859613535206,0.952968336951698,"ENSG00000007968","E2F2","1870",FALSE,FALSE,FALSE
"ENSG00000008056",0.162848438288076,4.05670318282041,0.426393013713138,0.513764169966032,"ENSG00000008056","SYN1","6853",FALSE,FALSE,FALSE
"ENSG00000008086",0.168945771012169,5.03052519074021,0.685030092124734,0.40785999259621,"ENSG00000008086","CDKL5","6792",FALSE,FALSE,FALSE
"ENSG00000008118",0.453667354761437,-0.43500533704554,1.76869737959805,0.183543370754882,"ENSG00000008118","CAMK1G","57172",FALSE,FALSE,FALSE
"ENSG00000008128",0.0262307488004838,4.27826329717388,0.0204447474245484,0.886301924993258,"ENSG00000008128","CDK11A","728642",FALSE,FALSE,FALSE
"ENSG00000008196",0.9197063890166,3.24766872484139,2.47341650797287,0.115786000661822,"ENSG00000008196","TFAP2B","7021",FALSE,FALSE,FALSE
"ENSG00000008197",0.692260570052105,-0.909748648722492,0.484869163975148,0.486225024259421,"ENSG00000008197","TFAP2D","83741",FALSE,FALSE,FALSE
"ENSG00000008256",0.0969494895275363,5.10330866949757,0.422090763424919,0.515895633382879,"ENSG00000008256","CYTH3","9265",FALSE,FALSE,FALSE
"ENSG00000008277",0.208428163660246,6.4745607768673,0.74498818298521,0.388067655631719,"ENSG00000008277","ADAM22","53616",FALSE,FALSE,FALSE
"ENSG00000008300",0.121706655244752,7.77451726564902,0.354322046366462,0.551676662370912,"ENSG00000008300","CELSR3","1951",FALSE,FALSE,FALSE
"ENSG00000008311",0.132799637548735,4.22103071839589,0.301450489080921,0.582974520139809,"ENSG00000008311","AASS","10157",FALSE,FALSE,FALSE
"ENSG00000008324",0.280975695102151,2.51262633213753,3.70608460004459,0.0542144258374583,"ENSG00000008324","SS18L2","51188",FALSE,FALSE,FALSE
"ENSG00000008382",0.00587131880482197,4.26099342114434,0.0012063519231873,0.972292983693972,"ENSG00000008382","MPND","84954",FALSE,FALSE,FALSE
"ENSG00000008394",0.404192653376938,5.73076656492284,1.64755856277388,0.199291549733467,"ENSG00000008394","MGST1","4257",FALSE,FALSE,FALSE
"ENSG00000008438",0.138047704463647,0.0318399589320721,0.481989914411272,0.487522347108388,"ENSG00000008438","PGLYRP1","8993",FALSE,FALSE,FALSE
"ENSG00000008441",0.483787367711403,6.73605941892508,4.32479221903441,0.0375609997285125,"ENSG00000008441","NFIX","4784",TRUE,FALSE,FALSE
"ENSG00000008513",0.0843730517825335,5.79017731650721,0.172852786793911,0.677588791742592,"ENSG00000008513","ST3GAL1","6482",FALSE,FALSE,FALSE
"ENSG00000008516",0.134960338002547,2.63722770854306,0.290194119520933,0.590096160787134,"ENSG00000008516","MMP25","64386",FALSE,FALSE,FALSE
"ENSG00000008710",0.079185660746775,9.32918918541843,0.163731268789576,0.685744205420645,"ENSG00000008710","PKD1","5310",FALSE,FALSE,FALSE
"ENSG00000008853",0.0569865640349621,5.82825698812282,0.122811894694962,0.726004549204901,"ENSG00000008853","RHOBTB2","23221",FALSE,FALSE,FALSE
"ENSG00000008869",0.00607514820869839,6.27767393925352,0.00133944130783448,0.970805236446098,"ENSG00000008869","HEATR5B","54497",FALSE,FALSE,FALSE
"ENSG00000009307",0.0153936835146606,8.44058743637515,0.0124914615352623,0.911009575282044,"ENSG00000009307","CSDE1","7812",FALSE,FALSE,FALSE
"ENSG00000009694",1.21089976062804,4.97910145774005,7.44503086624302,0.00636118281701365,"ENSG00000009694","TENM1","10178",TRUE,FALSE,TRUE
"ENSG00000009709",1.28801770420646,3.09936343782037,1.17880120610558,0.277600181329896,"ENSG00000009709","PAX7","5081",FALSE,FALSE,FALSE
"ENSG00000009724",0.124828830939033,3.91977126903754,0.281992562810615,0.595398184790717,"ENSG00000009724","MASP2","10747",FALSE,FALSE,FALSE
"ENSG00000009780",0.0546146376308555,4.02224248604804,0.160040286552359,0.68911942865165,"ENSG00000009780","FAM76A","199870",FALSE,FALSE,FALSE
"ENSG00000009790",0.553523744315831,3.59914288367814,4.78496934250072,0.0287091587321848,"ENSG00000009790","TRAF3IP3","80342",TRUE,FALSE,FALSE
"ENSG00000009844",0.00997961928477891,5.22615288157272,0.00216869640127015,0.96285652877335,"ENSG00000009844","VTA1","51534",FALSE,FALSE,FALSE
"ENSG00000010017",0.130304097759185,6.54314643089038,1.09463518113327,0.295446479741424,"ENSG00000010017","RANBP9","10048",FALSE,FALSE,FALSE
"ENSG00000010072",0.0899822838696408,4.52982100369943,0.877760335054248,0.34881584014512,"ENSG00000010072","SPRTN","83932",FALSE,FALSE,FALSE
"ENSG00000010219",0.0251083233057699,3.32529242700927,0.0293507843721414,0.863971599962877,"ENSG00000010219","DYRK4","8798",FALSE,FALSE,FALSE
"ENSG00000010244",0.0384617880944016,8.57613090644701,0.0738740597511196,0.785777474749305,"ENSG00000010244","ZNF207","7756",FALSE,FALSE,FALSE
"ENSG00000010270",0.0372383119733428,4.39313695991397,0.0593585864034054,0.807512607748891,"ENSG00000010270","STARD3NL","83930",FALSE,TRUE,FALSE
"ENSG00000010278",0.000714644757477624,6.01933305839751,7.1881998593426e-06,0.997860808752485,"ENSG00000010278","CD9","928",FALSE,FALSE,FALSE
"ENSG00000010282",0.337319914826609,-0.263451606961067,0.388195734662943,0.533249328017769,"ENSG00000010282","HHATL","57467",FALSE,FALSE,FALSE
"ENSG00000010295",0.201689423062688,3.72862203998945,0.564968194209513,0.452265378976814,"ENSG00000010295","IFFO1","25900",FALSE,FALSE,FALSE
"ENSG00000010319",0.116468626961171,2.65720569401919,0.1636522594588,0.685815989779048,"ENSG00000010319","SEMA3G","56920",FALSE,FALSE,FALSE
"ENSG00000010322",0.137499944538072,7.29218787323317,1.46512712623962,0.226116099939964,"ENSG00000010322","NISCH","11188",FALSE,FALSE,FALSE
"ENSG00000010361",0.0758276056940176,4.72807411903953,0.214005585370487,0.643645819847555,"ENSG00000010361","FUZ","80199",FALSE,FALSE,FALSE
"ENSG00000010404",0.218248494023006,7.42713048157548,1.50023255230028,0.220635583419406,"ENSG00000010404","IDS","3423",FALSE,FALSE,FALSE
"ENSG00000010438",0.685501336840329,-0.576364696816151,4.06139461095003,0.043874250618866,"ENSG00000010438","PRSS3","5646",TRUE,FALSE,FALSE
"ENSG00000010610",0.0312396274479484,5.33852730969924,0.0127402752230381,0.910131379024307,"ENSG00000010610","CD4","920",FALSE,FALSE,FALSE
"ENSG00000010671",0.20748950945772,2.69924216534332,0.452858485678007,0.500980621635684,"ENSG00000010671","BTK","695",FALSE,FALSE,FALSE
"ENSG00000010810",0.0961986719468296,7.02418872520658,0.319005803746165,0.572205733898215,"ENSG00000010810","FYN","2534",FALSE,FALSE,FALSE
"ENSG00000010932",1.08073781120602,0.36499421221995,6.66342740178449,0.00984114590071102,"ENSG00000010932","FMO1","2326",TRUE,TRUE,TRUE
"ENSG00000011021",0.0199363758251414,5.80024649423391,0.0359139951586087,0.849693211164737,"ENSG00000011021","CLCN6","1185",FALSE,FALSE,FALSE
"ENSG00000011198",0.170312417982534,4.76485969994397,1.2464263096315,0.264236132022229,"ENSG00000011198","ABHD5","51099",FALSE,TRUE,FALSE
"ENSG00000011258",0.108850025465772,6.26668001012132,0.543557157763004,0.460962252254286,"ENSG00000011258","MBTD1","54799",FALSE,FALSE,FALSE
"ENSG00000011295",0.142497894732571,5.95159507437856,1.11298176487006,0.29143469632902,"ENSG00000011295","TTC19","54902",FALSE,FALSE,FALSE
"ENSG00000011405",0.0551919667571657,6.94177679871206,0.113193205500494,0.736537597586317,"ENSG00000011405","PIK3C2A","5286",FALSE,TRUE,FALSE
"ENSG00000011465",0.368365194293817,6.70127367468022,1.06575591450274,0.301906055740634,"ENSG00000011465","DCN","1634",FALSE,FALSE,FALSE
"ENSG00000011523",0.0552562757548025,6.08726314608156,0.285430405321421,0.593163826360536,"ENSG00000011523","CEP68","23177",FALSE,FALSE,FALSE
"ENSG00000011590",0.00495989992687228,2.28589804962621,0.00062374760118189,0.980074952783728,"ENSG00000011590","ZBTB32","27033",FALSE,FALSE,FALSE
"ENSG00000011600",0.180470605971056,3.88386701569515,0.397780744358528,0.52823760410746,"ENSG00000011600","TYROBP","7305",FALSE,FALSE,FALSE
"ENSG00000011638",0.398316075910712,3.29092101613933,2.99808979322269,0.0833627513067266,"ENSG00000011638","LDAF1","57146",FALSE,FALSE,FALSE
"ENSG00000012048",0.050620801034344,6.30053532317473,0.125569861275963,0.723070321643696,"ENSG00000012048","BRCA1","672",FALSE,TRUE,FALSE
"ENSG00000012124",0.694006352857451,2.40065759531238,2.75574305010052,0.0969057849498211,"ENSG00000012124","CD22","933",FALSE,FALSE,FALSE
"ENSG00000012171",0.181286483777013,4.31120827715973,0.549141825703671,0.458668555814381,"ENSG00000012171","SEMA3B","7869",FALSE,FALSE,FALSE
"ENSG00000012174",0.0079746414542784,5.02674869490115,0.00188395992753954,0.965379005137297,"ENSG00000012174","MBTPS2","51360",FALSE,FALSE,FALSE
"ENSG00000012223",3.62501091752869,7.29019107056378,31.7672190056026,1.73801535613123e-08,"ENSG00000012223","LTF","4057",TRUE,FALSE,TRUE
"ENSG00000012779",0.0462765153884927,4.65319004743585,0.0294198321303156,0.86381325156969,"ENSG00000012779","ALOX5","240",FALSE,FALSE,FALSE
"ENSG00000012817",0.116523361874651,6.45470547184901,0.111697910901711,0.73821930727151,"ENSG00000012817","KDM5D","8284",FALSE,FALSE,FALSE
"ENSG00000012822",0.138036348626839,6.3436053419333,1.14258415000148,0.285106945126313,"ENSG00000012822","CALCOCO1","57658",FALSE,FALSE,FALSE
"ENSG00000012983",0.0126801471354806,6.29251443930525,0.0099639827411977,0.920487427129536,"ENSG00000012983","MAP4K5","11183",FALSE,FALSE,FALSE
"ENSG00000013016",0.309385733122391,3.47524331434871,2.6515023527223,0.10345208370977,"ENSG00000013016","EHD3","30845",FALSE,FALSE,FALSE
"ENSG00000013375",0.139608437009753,5.92477482009712,0.762259503867881,0.382622340420736,"ENSG00000013375","PGM3","5238",FALSE,FALSE,FALSE
"ENSG00000013392",0.0815223761497779,3.11279423242348,0.328835729349592,0.566345458360185,"ENSG00000013392","RWDD2A","112611",FALSE,FALSE,FALSE
"ENSG00000013441",0.0566898987781963,7.05121268171413,0.254234505748428,0.614109088719465,"ENSG00000013441","CLK1","1195",FALSE,FALSE,FALSE
"ENSG00000013561",0.0621729930255394,5.06253993270368,0.295419613511996,0.586768263783813,"ENSG00000013561","RNF14","9604",FALSE,FALSE,FALSE
"ENSG00000013583",0.020569114287344,3.86510502978784,0.0228750680038559,0.879782406807584,"ENSG00000013583","HEBP1","50865",FALSE,FALSE,FALSE
"ENSG00000013619",0.674711762670872,2.12454767799481,8.53857168575631,0.0034769836765364,"ENSG00000013619","MAMLD1","10046",TRUE,FALSE,FALSE
"ENSG00000013725",0.492103613421469,4.09132622913632,2.23890436676562,0.134576306615107,"ENSG00000013725","CD6","923",FALSE,FALSE,FALSE
"ENSG00000014123",0.112090301748821,5.26684012545882,0.320727818902654,0.571170580433587,"ENSG00000014123","UFL1","23376",FALSE,FALSE,FALSE
"ENSG00000014914",0.261903523249464,3.71371385479697,1.58958882145262,0.207384889594848,"ENSG00000014914","MTMR11","10903",FALSE,TRUE,FALSE
"ENSG00000014919",0.0617917152303794,5.24864461619786,0.354151314066598,0.551772526797323,"ENSG00000014919","COX15","1355",FALSE,FALSE,FALSE
"ENSG00000015153",0.0699610904984439,5.64846101691887,0.274306355545136,0.600457552130637,"ENSG00000015153","YAF2","10138",FALSE,FALSE,FALSE
"ENSG00000015171",0.216937079771604,5.87632823055269,2.25883047509032,0.132854359814829,"ENSG00000015171","ZMYND11","10771",FALSE,FALSE,FALSE
"ENSG00000015479",0.0751076938785035,8.4709177222589,0.302733247608302,0.582173972199772,"ENSG00000015479","MATR3","9782",FALSE,FALSE,FALSE
"ENSG00000015592",1.91363092855727,1.88501182536319,8.12277449286543,0.00437126102209589,"ENSG00000015592","STMN4","81551",TRUE,FALSE,TRUE
"ENSG00000016082",1.11769070525875,5.64980949268421,5.85118798744647,0.0155665393043799,"ENSG00000016082","ISL1","3670",TRUE,FALSE,TRUE
