"","log2fc","logCPM","LR","pvalue","ENSEMBL","SYMBOL","ENTREZID","is_sig","is_lipid","is_use"
"ENSG00000156172",-0.0586438806953042,2.88275658931448,0.119863647516013,0.729182421854397,"ENSG00000156172","CFAP418","157657",FALSE,FALSE,FALSE
"ENSG00000156222",-0.61986422760406,-0.199540581409037,1.82166373464408,0.177115365436624,"ENSG00000156222","SLC28A1","9154",FALSE,FALSE,FALSE
"ENSG00000156261",-0.0229215150866591,6.33379059457712,0.0212924562598857,0.883985057200384,"ENSG00000156261","CCT8","10694",FALSE,FALSE,FALSE
"ENSG00000156269",-3.72043613203565,0.592187275565034,46.6617767560564,8.43584869135104e-12,"ENSG00000156269","NAA11","84779",TRUE,FALSE,TRUE
"ENSG00000156384",-0.0289771379238549,2.37453037914177,0.0291907057145693,0.864339450134859,"ENSG00000156384","SFR1","119392",FALSE,FALSE,FALSE
"ENSG00000156411",-0.250759760641113,3.86344235512632,2.1997093899847,0.138036759005209,"ENSG00000156411","ATP5MJ","9556",FALSE,FALSE,FALSE
"ENSG00000156427",-1.34439953309386,2.14133485801261,13.6027539598668,0.000225853956207071,"ENSG00000156427","FGF18","8817",TRUE,FALSE,TRUE
"ENSG00000156463",-0.37555727752818,1.38348093462812,1.10056712828387,0.294141677047874,"ENSG00000156463","SH3RF2","153769",FALSE,FALSE,FALSE
"ENSG00000156466",-0.48381558559362,-0.283064664602879,1.20096627638402,0.273128636288106,"ENSG00000156466","GDF6","392255",FALSE,FALSE,FALSE
"ENSG00000156467",-0.128613232296606,5.26835346120532,0.49768761098268,0.480517931754082,"ENSG00000156467","UQCRB","7381",FALSE,FALSE,FALSE
"ENSG00000156469",-0.0682948906886399,4.06143033396389,0.231984888768181,0.63005595321651,"ENSG00000156469","MTERF3","51001",FALSE,FALSE,FALSE
"ENSG00000156471",-0.184158803711768,6.04568687673176,1.36629567575309,0.242449358869464,"ENSG00000156471","PTDSS1","9791",FALSE,TRUE,FALSE
"ENSG00000156482",-0.128852319995718,6.98635290777993,0.691772064908591,0.405562289022379,"ENSG00000156482","RPL30","6156",FALSE,FALSE,FALSE
"ENSG00000156486",-0.387793688386621,2.17995228557297,3.37874198632616,0.0660424464585493,"ENSG00000156486","KCNS2","3788",FALSE,FALSE,FALSE
"ENSG00000156504",-0.0997018767997804,6.25304129929529,0.363493581614222,0.546572362614054,"ENSG00000156504","PABIR2","159090",FALSE,FALSE,FALSE
"ENSG00000156508",-0.190628745731956,11.2944124770881,1.84288408531449,0.174613290685802,"ENSG00000156508","EEF1A1","1915",FALSE,FALSE,FALSE
"ENSG00000156515",-0.161962028138622,6.45435548121458,1.11980324918706,0.289960823420912,"ENSG00000156515","HK1","3098",FALSE,FALSE,FALSE
"ENSG00000156521",-0.0322100979597115,4.30626305321556,0.0346598411189518,0.852310244060127,"ENSG00000156521","TYSND1","219743",FALSE,TRUE,FALSE
"ENSG00000156535",-0.296531883447969,4.61224631543102,1.05515186924681,0.304323541539567,"ENSG00000156535","CD109","135228",FALSE,FALSE,FALSE
"ENSG00000156564",-0.618943832636768,2.44640913530176,2.83002569402156,0.0925168792971519,"ENSG00000156564","LRFN2","57497",FALSE,FALSE,FALSE
"ENSG00000156599",-0.0226766844982259,6.47946678235622,0.0365919125145808,0.848298296135977,"ENSG00000156599","ZDHHC5","25921",FALSE,TRUE,FALSE
"ENSG00000156639",-0.0432494864456682,6.05143063194945,0.224221103214617,0.635842301276961,"ENSG00000156639","ZFAND3","60685",FALSE,FALSE,FALSE
"ENSG00000156642",-0.273823931214714,5.63285288624023,2.73591112042055,0.098115528888749,"ENSG00000156642","NPTN","27020",FALSE,FALSE,FALSE
"ENSG00000156675",-0.866593682219419,7.05154838004075,14.5480594927409,0.000136629298553418,"ENSG00000156675","RAB11FIP1","80223",TRUE,FALSE,FALSE
"ENSG00000156687",-0.111146832332891,3.55180703277469,0.0401291786466516,0.841228221029057,"ENSG00000156687","UNC5D","137970",FALSE,FALSE,FALSE
"ENSG00000156697",-0.198297673153724,3.96170712896679,0.948518776833794,0.330096616697558,"ENSG00000156697","UTP14A","10813",FALSE,FALSE,FALSE
"ENSG00000156709",-0.098453126435391,4.82222112911498,0.635011062489198,0.425523158889295,"ENSG00000156709","AIFM1","9131",FALSE,FALSE,FALSE
"ENSG00000156711",-0.481176548715346,6.90615793208024,7.49097181475598,0.00620090826861965,"ENSG00000156711","MAPK13","5603",TRUE,FALSE,FALSE
"ENSG00000156755",-0.250543446149609,-3.39111857134892,0.24628692281442,0.619701790073668,"ENSG00000156755","IGKV1OR-2","3532",FALSE,FALSE,FALSE
"ENSG00000156787",-0.125816037042801,5.25773746483422,0.499460832076593,0.479737123723834,"ENSG00000156787","TBC1D31","93594",FALSE,FALSE,FALSE
"ENSG00000156802",-0.0498297932052213,7.47275790420824,0.0888137993258056,0.765690615077254,"ENSG00000156802","ATAD2","29028",FALSE,FALSE,FALSE
"ENSG00000156804",-0.219615748228583,6.56667762095677,1.03707699026519,0.308502262397866,"ENSG00000156804","FBXO32","114907",FALSE,FALSE,FALSE
"ENSG00000156831",-0.0343101365026455,4.19379316244269,0.050638658625374,0.821955663463274,"ENSG00000156831","NSMCE2","286053",FALSE,FALSE,FALSE
"ENSG00000156853",-0.075186337487312,3.99090952861777,0.368691134779837,0.5437185775906,"ENSG00000156853","ZNF689","115509",FALSE,FALSE,FALSE
"ENSG00000156860",-0.071417389645592,6.37677716614552,0.20545667777705,0.650351961742721,"ENSG00000156860","FBRS","64319",FALSE,FALSE,FALSE
"ENSG00000156869",-0.0091492409932901,3.33192740277937,0.00096835313250665,0.975175137302136,"ENSG00000156869","FRRS1","391059",FALSE,FALSE,FALSE
"ENSG00000156875",-0.0872521558743213,5.43044069542932,0.20326336813163,0.65209954399623,"ENSG00000156875","MFSD14A","64645",FALSE,FALSE,FALSE
"ENSG00000156876",-0.0604712602820452,4.50417825971257,0.0988536928325203,0.753209608050578,"ENSG00000156876","SASS6","163786",FALSE,FALSE,FALSE
"ENSG00000156885",-2.57981613760761,-3.84796769129354,2.06223567735695,0.150988503030316,"ENSG00000156885","COX6A2","1339",FALSE,FALSE,FALSE
"ENSG00000156886",-0.08133669108569,0.325294582895477,0.0404590105840583,0.840585780023058,"ENSG00000156886","ITGAD","3681",FALSE,FALSE,FALSE
"ENSG00000156928",-0.0283414878637843,3.64008647662339,0.0392938740148878,0.842867600846894,"ENSG00000156928","MALSU1","115416",FALSE,FALSE,FALSE
"ENSG00000156931",-0.019837407130281,6.73262764904947,0.0127541055661169,0.910082820242632,"ENSG00000156931","VPS8","23355",FALSE,FALSE,FALSE
"ENSG00000156959",-0.0518042703707976,4.15134132931562,0.0187327887756084,0.891135308187,"ENSG00000156959","LHFPL4","375323",FALSE,FALSE,FALSE
"ENSG00000156970",-0.0665584137533656,5.86924125820061,0.123744184332665,0.72500857194879,"ENSG00000156970","BUB1B","701",FALSE,FALSE,FALSE
"ENSG00000156976",-0.228316395320321,8.41727629908889,3.33120526083276,0.067977043633343,"ENSG00000156976","EIF4A2","1974",FALSE,FALSE,FALSE
"ENSG00000156990",-0.0435454042505824,3.99839926702644,0.111180385734542,0.738804264699348,"ENSG00000156990","RPUSD3","285367",FALSE,FALSE,FALSE
"ENSG00000157020",-0.00897006919734737,5.49594052476745,0.00479888709951126,0.944771520867426,"ENSG00000157020","SEC13","6396",FALSE,FALSE,FALSE
"ENSG00000157021",-0.0160988106941069,0.14473563954736,0.00273963651900999,0.958256556739933,"ENSG00000157021",NA,NA,FALSE,FALSE,FALSE
"ENSG00000157060",-1.01454124719202,-2.99134386275798,1.37098371716103,0.241642939392077,"ENSG00000157060","SHCBP1L","81626",FALSE,FALSE,FALSE
"ENSG00000157077",-0.0577333345077471,5.24310038656071,0.145949523087836,0.702436586353985,"ENSG00000157077","ZFYVE9","9372",FALSE,FALSE,FALSE
"ENSG00000157106",-0.00356042862622288,8.76398515165473,0.00103165971253816,0.974376784557319,"ENSG00000157106","SMG1","23049",FALSE,TRUE,FALSE
"ENSG00000157111",-0.149987776548574,0.47663313047375,0.09017894659749,0.763949785254815,"ENSG00000157111","TMEM171","134285",FALSE,FALSE,FALSE
"ENSG00000157119",-2.71992651669494,-1.29021536336434,9.53174230651518,0.00201948312460239,"ENSG00000157119","KLHL40","131377",TRUE,FALSE,TRUE
"ENSG00000157131",-0.435951356232133,-0.778754853662856,0.281736154824131,0.59556553084543,"ENSG00000157131","C8A","731",FALSE,FALSE,FALSE
"ENSG00000157184",-0.079493345702152,4.82758871807075,0.88967221271335,0.345566150596041,"ENSG00000157184","CPT2","1376",FALSE,TRUE,FALSE
"ENSG00000157191",-0.0121533971729305,5.73308499850359,0.00976888353365268,0.9212671645121,"ENSG00000157191","NECAP2","55707",FALSE,FALSE,FALSE
"ENSG00000157211",-0.413361736022431,-2.07519304758929,0.653958840908189,0.41870083647607,"ENSG00000157211","CDCP2","200008",FALSE,FALSE,FALSE
"ENSG00000157224",-0.141167823185644,5.3313199204884,0.462233817964091,0.496581841742419,"ENSG00000157224","CLDN12","9069",FALSE,FALSE,FALSE
"ENSG00000157227",-0.0822276583015484,7.13318102956677,0.115782829706603,0.733654140175685,"ENSG00000157227","MMP14","4323",FALSE,FALSE,FALSE
"ENSG00000157240",-0.337223571069302,6.00096912996245,3.21672752297191,0.0728892129171387,"ENSG00000157240","FZD1","8321",FALSE,FALSE,FALSE
"ENSG00000157315",-0.321025667444248,0.210775702513246,2.56285252902597,0.109401026297909,"ENSG00000157315","TMED6","146456",FALSE,FALSE,FALSE
"ENSG00000157322",-0.0100989379600247,1.62532832631236,0.00164740858777179,0.967624126539851,"ENSG00000157322","CLEC18A","348174",FALSE,FALSE,FALSE
"ENSG00000157326",-0.46825820321155,3.6003733921402,9.09872928175891,0.00255787139369004,"ENSG00000157326","DHRS4","10901",TRUE,FALSE,FALSE
"ENSG00000157335",-0.211249869502145,0.847825409400503,0.663070182133836,0.415478141459028,"ENSG00000157335","CLEC18C","283971",FALSE,FALSE,FALSE
"ENSG00000157343",-0.0813105108834139,-0.924402016854235,0.0814562494444004,0.775333561388631,"ENSG00000157343","ARMC12","221481",FALSE,FALSE,FALSE
"ENSG00000157349",-0.0640916972282019,5.09620148699844,0.217824638883158,0.640702456740949,"ENSG00000157349","DDX19B","11269",FALSE,FALSE,FALSE
"ENSG00000157350",-0.0798460089531025,5.6817445968143,0.312121610788225,0.576381189017607,"ENSG00000157350","ST3GAL2","6483",FALSE,FALSE,FALSE
"ENSG00000157353",-0.18215314713396,5.11995525868723,1.12138864568475,0.289619639011908,"ENSG00000157353","FCSK","197258",FALSE,FALSE,FALSE
"ENSG00000157368",-0.355132600618517,1.29255025372945,1.30999293923421,0.252395933753676,"ENSG00000157368","IL34","146433",FALSE,FALSE,FALSE
"ENSG00000157379",-0.153718390202033,4.16319796338467,1.89201596530782,0.168974715904985,"ENSG00000157379","DHRS1","115817",FALSE,FALSE,FALSE
"ENSG00000157399",-1.04600701225104,0.615513517311984,6.36460788275862,0.0116418819024245,"ENSG00000157399","ARSL","415",TRUE,FALSE,TRUE
"ENSG00000157426",-0.00639902956457919,4.51226388274899,0.00112857100955921,0.973200738654552,"ENSG00000157426","AASDH","132949",FALSE,TRUE,FALSE
"ENSG00000157456",-0.153160026196384,5.27895226285201,0.513717229659349,0.473534108288529,"ENSG00000157456","CCNB2","9133",FALSE,FALSE,FALSE
"ENSG00000157470",-0.12939558644183,3.16697879985826,0.326591800748147,0.567672884655462,"ENSG00000157470","FAM81A","145773",FALSE,FALSE,FALSE
"ENSG00000157483",-0.0245752763096106,6.25395613822593,0.0347358018750157,0.852150356833008,"ENSG00000157483","MYO1E","4643",FALSE,FALSE,FALSE
"ENSG00000157510",-0.0542538832458246,4.35502166126519,0.0647981710175571,0.799066935989188,"ENSG00000157510","AFAP1L1","134265",FALSE,FALSE,FALSE
"ENSG00000157542",-0.371401468252337,5.14418392941517,1.00749723726997,0.31550317096138,"ENSG00000157542","KCNJ6","3763",FALSE,FALSE,FALSE
"ENSG00000157551",-0.395473645993404,2.96913994797663,1.09380111737048,0.29563053614279,"ENSG00000157551","KCNJ15","3772",FALSE,FALSE,FALSE
"ENSG00000157557",-0.4040251520446,7.3548616745025,5.23535984977828,0.0221322295666272,"ENSG00000157557","ETS2","2114",TRUE,FALSE,FALSE
"ENSG00000157593",-0.07398047841952,5.43007525815869,0.473800753808248,0.491243820894365,"ENSG00000157593","SLC35B2","347734",FALSE,FALSE,FALSE
"ENSG00000157600",-0.0134655193450168,6.4559116979197,0.00773170781118893,0.929932208845759,"ENSG00000157600","TMEM164","84187",FALSE,FALSE,FALSE
"ENSG00000157601",-0.0907564513683864,5.90870238040876,0.108113965773882,0.742301660839013,"ENSG00000157601","MX1","4599",FALSE,FALSE,FALSE
"ENSG00000157637",-0.0759079477426969,7.42560157323639,0.129129058726605,0.719336775108215,"ENSG00000157637","SLC38A10","124565",FALSE,FALSE,FALSE
"ENSG00000157653",-0.390396538464149,0.573280632965261,3.91693298078485,0.0478020135809251,"ENSG00000157653","C9orf43","257169",TRUE,FALSE,FALSE
"ENSG00000157654",-0.0999721297918549,6.81702932736825,0.432067570056034,0.510976163225796,"ENSG00000157654","PALM2AKAP2","445815",FALSE,FALSE,FALSE
"ENSG00000157657",-0.224922950360037,6.1091038821136,0.949910630409832,0.329742046614264,"ENSG00000157657","ZNF618","114991",FALSE,FALSE,FALSE
"ENSG00000157765",-0.182847012345332,7.13836891041436,0.166049404759804,0.683646961765667,"ENSG00000157765","SLC34A2","10568",FALSE,FALSE,FALSE
"ENSG00000157778",-0.261072991655519,4.3271558403622,1.98071683874596,0.159314909672734,"ENSG00000157778","PSMG3","84262",FALSE,FALSE,FALSE
"ENSG00000157796",-0.0248248927501582,6.05796784972971,0.0182979788031474,0.892398386319742,"ENSG00000157796","WDR19","57728",FALSE,FALSE,FALSE
"ENSG00000157823",-0.0308813818475086,5.62739172457175,0.0980900889702099,0.754133752833975,"ENSG00000157823","AP3S2","10239",FALSE,FALSE,FALSE
"ENSG00000157837",-0.0208386773073329,6.25579122204317,0.0404704844925448,0.84056348046671,"ENSG00000157837","SPPL3","121665",FALSE,FALSE,FALSE
"ENSG00000157869",-0.0893161878092152,4.3027579547701,0.400282391955727,0.526943453950717,"ENSG00000157869","RAB28","9364",FALSE,FALSE,FALSE
"ENSG00000157884",-0.00172862673865848,-0.205917132412478,3.456536376234e-05,0.995309078931025,"ENSG00000157884","CIB4","130106",FALSE,FALSE,FALSE
"ENSG00000157890",-0.0951004781740753,4.90937815899134,0.209683897258387,0.64701527494247,"ENSG00000157890","MEGF11","84465",FALSE,FALSE,FALSE
"ENSG00000157895",-0.189427284243199,3.99292616055778,1.68298449998457,0.194528354248731,"ENSG00000157895","C12orf43","64897",FALSE,FALSE,FALSE
"ENSG00000157911",-0.00317335590587466,4.58641031908802,0.000446620434786382,0.983139244526704,"ENSG00000157911","PEX10","5192",FALSE,FALSE,FALSE
"ENSG00000157916",-0.0172286949029431,6.26301391324546,0.0274593147931768,0.868386337938294,"ENSG00000157916","RER1","11079",FALSE,FALSE,FALSE
"ENSG00000157954",-0.115761656663412,6.14879555398318,1.53161112447356,0.215870804654095,"ENSG00000157954","WIPI2","26100",FALSE,FALSE,FALSE
"ENSG00000157978",-0.0961829802149407,4.38913152808771,0.129693990727205,0.718749530968272,"ENSG00000157978","LDLRAP1","26119",FALSE,TRUE,FALSE
"ENSG00000157992",-0.414571228562086,2.99782299722509,6.13832817037688,0.0132282323445371,"ENSG00000157992","KRTCAP3","200634",TRUE,FALSE,FALSE
"ENSG00000157999",-0.17861578301638,3.0463590143494,2.29724477806822,0.129603715981426,"ENSG00000157999","ANKRD61","100310846",FALSE,FALSE,FALSE
"ENSG00000158006",-0.00548524370530808,4.06086371389871,0.0023206144325485,0.961578562435773,"ENSG00000158006","PAFAH2","5051",FALSE,TRUE,FALSE
"ENSG00000158014",-0.642105124099159,-0.267243546117062,2.8626634193233,0.0906572758815633,"ENSG00000158014","SLC30A2","7780",FALSE,FALSE,FALSE
"ENSG00000158042",-0.192133249727296,4.33945246261803,2.91807348160418,0.0875923847373905,"ENSG00000158042","MRPL17","63875",FALSE,FALSE,FALSE
"ENSG00000158055",-0.770393821256541,1.20558391124304,5.87338802644858,0.0153714408870946,"ENSG00000158055","GRHL3","57822",TRUE,FALSE,FALSE
"ENSG00000158092",-0.0128429225192313,4.61659829527832,0.00547294477502192,0.941026813590174,"ENSG00000158092","NCK1","4690",FALSE,FALSE,FALSE
"ENSG00000158104",-0.327746530732409,1.30498082548764,0.625890613603431,0.428866682672763,"ENSG00000158104","HPD","3242",FALSE,FALSE,FALSE
"ENSG00000158113",-1.00830553485217,0.492854632844308,9.28755993990308,0.00230715273761592,"ENSG00000158113","LRRC43","254050",TRUE,FALSE,TRUE
"ENSG00000158122",-0.0426909705411612,3.43497795572055,0.0875885519990334,0.767265492584454,"ENSG00000158122","PRXL2C","195827",FALSE,FALSE,FALSE
"ENSG00000158156",-0.113626459145113,3.42379665171491,0.763412018089795,0.382262845127273,"ENSG00000158156","XKR8","55113",FALSE,TRUE,FALSE
"ENSG00000158158",-0.0220205004368677,4.83629588957576,0.0367495766691945,0.847975803000873,"ENSG00000158158","CNNM4","26504",FALSE,FALSE,FALSE
"ENSG00000158161",-0.0439454521562417,6.17619952926909,0.137201874452103,0.711078727128322,"ENSG00000158161","EYA3","2140",FALSE,FALSE,FALSE
"ENSG00000158163",-0.262644248659239,4.63635745219976,1.6357574952751,0.200908551893305,"ENSG00000158163","DZIP1L","199221",FALSE,FALSE,FALSE
"ENSG00000158195",-0.148980684507233,7.78211241400585,1.96784913279751,0.160676349569822,"ENSG00000158195","WASF2","10163",FALSE,FALSE,FALSE
"ENSG00000158201",-0.263045425351411,5.4840936711803,2.12032233052416,0.145355949878352,"ENSG00000158201","ABHD3","171586",FALSE,TRUE,FALSE
"ENSG00000158220",-0.240828702572474,4.94364058951142,1.41072452107366,0.234936155864848,"ENSG00000158220","ESYT3","83850",FALSE,FALSE,FALSE
"ENSG00000158234",-0.0394033633049661,3.61663060138243,0.0539827168957032,0.816272540732915,"ENSG00000158234","FAIM","55179",FALSE,FALSE,FALSE
"ENSG00000158246",-0.445449567466724,2.73501285932167,3.10884124440473,0.0778683413532991,"ENSG00000158246","TENT5B","115572",FALSE,FALSE,FALSE
"ENSG00000158270",-0.353355528209844,3.45501618694726,1.19158955165361,0.275009159239735,"ENSG00000158270","COLEC12","81035",FALSE,FALSE,FALSE
"ENSG00000158301",-0.0701140035000263,4.18436952237004,0.138665922331271,0.709610884304017,"ENSG00000158301","GPRASP2","114928",FALSE,FALSE,FALSE
"ENSG00000158315",-0.0279160990828082,1.52788935445259,0.02543069644247,0.873298553972422,"ENSG00000158315","RHBDL2","54933",FALSE,FALSE,FALSE
"ENSG00000158373",-0.157244455163275,6.14461188748152,0.683139005850165,0.40850790995038,"ENSG00000158373","H2BC5","3017",FALSE,FALSE,FALSE
"ENSG00000158402",-0.0331973401774521,3.95307779539294,0.0264846378899648,0.870722352325406,"ENSG00000158402","CDC25C","995",FALSE,FALSE,FALSE
"ENSG00000158406",-0.283622808285592,6.31055341513867,1.91135915751681,0.16681235938511,"ENSG00000158406","H4C8","8365",FALSE,FALSE,FALSE
"ENSG00000158417",-0.0791503761389312,6.01078234707826,0.366135510521914,0.545118318563289,"ENSG00000158417","EIF5B","9669",FALSE,FALSE,FALSE
"ENSG00000158428",-0.607589309485996,-0.0888028712269859,2.57077382462256,0.108854471903199,"ENSG00000158428","CATIP","375307",FALSE,FALSE,FALSE
"ENSG00000158435",-0.0592409777241787,5.01615517018483,0.329486350412608,0.56596170019695,"ENSG00000158435","CNOT11","55571",FALSE,FALSE,FALSE
"ENSG00000158457",-0.104423371926973,3.68575811011484,0.221925684721114,0.637576544304865,"ENSG00000158457","TSPAN33","340348",FALSE,FALSE,FALSE
"ENSG00000158467",-0.0270903774505755,4.85371343915262,0.0283097852340291,0.866382579888091,"ENSG00000158467","AHCYL2","23382",FALSE,FALSE,FALSE
"ENSG00000158473",-0.00850537510604936,1.18978317059594,0.000795931560020335,0.977492859818437,"ENSG00000158473","CD1D","912",FALSE,FALSE,FALSE
"ENSG00000158480",-0.062998424273287,3.86594450427761,0.319456844097687,0.57193424470566,"ENSG00000158480","SPATA2","9825",FALSE,FALSE,FALSE
"ENSG00000158482",-0.0644561667105588,-0.0408602414030167,0.0459072642785259,0.830344460675006,"ENSG00000158482",NA,NA,FALSE,FALSE,FALSE
"ENSG00000158483",-0.136588806157221,2.57927986234794,1.01669327546495,0.313304659651632,"ENSG00000158483","FAM86C1P","55199",FALSE,FALSE,FALSE
"ENSG00000158497",-0.207484104898558,-4.02674559787102,0.0626470278051841,0.802360086709567,"ENSG00000158497","HMHB1","57824",FALSE,FALSE,FALSE
"ENSG00000158516",-0.190773358797536,-0.31924624083632,0.220284250980072,0.638823418705778,"ENSG00000158516","CPA2","1358",FALSE,FALSE,FALSE
"ENSG00000158517",-0.090553695790121,2.57659790385845,0.0676882741184244,0.79473287359215,"ENSG00000158517","NCF1","653361",FALSE,FALSE,FALSE
"ENSG00000158526",-0.0739531446654229,5.25157441570886,0.332535299929305,0.56417001147019,"ENSG00000158526","TSR2","90121",FALSE,FALSE,FALSE
"ENSG00000158545",-0.134770407556419,6.33003606114229,0.582197191717356,0.445452378378272,"ENSG00000158545","ZC3H18","124245",FALSE,FALSE,FALSE
"ENSG00000158552",-0.0342713231966389,4.31271846361947,0.0470929856398783,0.828201188227663,"ENSG00000158552","ZFAND2B","130617",FALSE,FALSE,FALSE
"ENSG00000158604",-0.128783741253129,6.47100907259968,0.953371932953232,0.328862483396009,"ENSG00000158604","TMED4","222068",FALSE,FALSE,FALSE
"ENSG00000158615",-0.134856001809147,6.81485959140586,1.8829551570832,0.169998654660317,"ENSG00000158615","PPP1R15B","84919",FALSE,FALSE,FALSE
"ENSG00000158639",-1.30851881964571,-2.76778741336722,0.348928152171677,0.554720505097029,"ENSG00000158639","PAGE5","90737",FALSE,FALSE,FALSE
"ENSG00000158669",-0.234488671547308,6.80372124135248,4.78674775950147,0.0286795289963123,"ENSG00000158669","GPAT4","137964",TRUE,FALSE,FALSE
"ENSG00000158691",-0.0924099259283246,4.48819874756976,0.32964202984607,0.565869949927249,"ENSG00000158691","ZSCAN12","9753",FALSE,FALSE,FALSE
"ENSG00000158710",-0.191980124400816,7.79828395153743,1.49119426063426,0.222031255993455,"ENSG00000158710","TAGLN2","8407",FALSE,FALSE,FALSE
"ENSG00000158716",-0.466327060256062,3.47245553121383,3.7995576883807,0.0512661237646123,"ENSG00000158716","DUSP23","54935",FALSE,FALSE,FALSE
"ENSG00000158731",-0.350884352525154,-4.01928731893625,0.105208704092846,0.745666322687868,"ENSG00000158731","OR10J6P","401973",FALSE,FALSE,FALSE
"ENSG00000158747",-0.318284683924059,6.16213296226036,0.961584657064222,0.326787947271205,"ENSG00000158747","NBL1","4681",FALSE,FALSE,FALSE
"ENSG00000158764",-1.05514256370456,-1.12273055993392,3.27302955048334,0.0704274528547829,"ENSG00000158764","ITLN2","142683",FALSE,FALSE,FALSE
"ENSG00000158769",-0.0264416411352226,7.55726938253738,0.0393449141910907,0.842766912143596,"ENSG00000158769","F11R","50848",FALSE,FALSE,FALSE
"ENSG00000158786",-1.67481858827768,-2.66501845603553,5.66375799651966,0.0173189759260839,"ENSG00000158786","PLA2G2F","64600",TRUE,FALSE,TRUE
"ENSG00000158792",-0.106715794736667,4.20474650749676,0.273195315740551,0.601196336993925,"ENSG00000158792","SPATA2L","124044",FALSE,FALSE,FALSE
"ENSG00000158793",-0.0619552616340876,4.90901561732349,0.419809787502786,0.517031971855445,"ENSG00000158793","NIT1","4817",FALSE,FALSE,FALSE
"ENSG00000158806",-0.0426631311765432,2.56141929900819,0.0280463015978967,0.867000014145367,"ENSG00000158806","NPM2","10361",FALSE,FALSE,FALSE
"ENSG00000158813",-0.401368519441932,2.60442230815106,1.239677077292,0.265533297977784,"ENSG00000158813","EDA","1896",FALSE,FALSE,FALSE
"ENSG00000158816",-0.33693120423379,2.6084616694221,0.560955148817072,0.453875654426944,"ENSG00000158816","VWA5B1","127731",FALSE,FALSE,FALSE
"ENSG00000158850",-0.0572238134876101,5.10963981387391,0.222781470631091,0.636928701104234,"ENSG00000158850","B4GALT3","8703",FALSE,FALSE,FALSE
"ENSG00000158856",-0.358951899909947,4.89810342116026,1.62329386993677,0.202633115431141,"ENSG00000158856","DMTN","2039",FALSE,FALSE,FALSE
"ENSG00000158859",-0.0566513812595457,4.39395038526603,0.0521859444838526,0.819302305860841,"ENSG00000158859","ADAMTS4","9507",FALSE,FALSE,FALSE
"ENSG00000158863",-0.11605934555093,5.95919297414501,0.533579670522684,0.465105767516808,"ENSG00000158863","FHIP2B","64760",FALSE,FALSE,FALSE
"ENSG00000158864",-0.117309750359703,5.75064646208929,0.865593095458593,0.352178222210462,"ENSG00000158864","NDUFS2","4720",FALSE,FALSE,FALSE
"ENSG00000158865",-1.01970297094457,0.00988225319997607,7.26649176008394,0.00702528931558226,"ENSG00000158865","SLC5A11","115584",TRUE,FALSE,TRUE
"ENSG00000158869",-0.17798421759113,2.65486395201848,0.294821423805729,0.587147286081829,"ENSG00000158869","FCER1G","2207",FALSE,FALSE,FALSE
"ENSG00000158874",-0.486836158010759,1.93761786274113,0.364078941420871,0.546249576621743,"ENSG00000158874","APOA2","336",FALSE,TRUE,FALSE
"ENSG00000158882",-0.136137908578598,3.65772381175017,0.907047121462199,0.340899120135337,"ENSG00000158882","TOMM40L","84134",FALSE,FALSE,FALSE
"ENSG00000158901",-0.609966195698197,-3.02814125928923,0.815650045517884,0.366455067862414,"ENSG00000158901","WFDC8","90199",FALSE,FALSE,FALSE
"ENSG00000158941",-0.102669079701251,7.38079708248227,0.381211974988815,0.536955320573266,"ENSG00000158941","CCAR2","57805",FALSE,FALSE,FALSE
"ENSG00000158955",-0.077290303695325,-1.01469443689148,0.0324200674779433,0.857108813431303,"ENSG00000158955","WNT9B","7484",FALSE,FALSE,FALSE
"ENSG00000158966",-0.340096144575923,5.76787666819647,1.79319551097893,0.180537306077464,"ENSG00000158966","CACHD1","57685",FALSE,FALSE,FALSE
"ENSG00000159023",-0.0350101363460204,8.20556875438595,0.0576912674349899,0.810182915083976,"ENSG00000159023","EPB41","2035",FALSE,FALSE,FALSE
"ENSG00000159069",-0.294404776124191,6.28498879466247,3.27875991270629,0.0701819390310198,"ENSG00000159069","FBXW5","54461",FALSE,FALSE,FALSE
"ENSG00000159111",-0.113803153414655,4.53338171416983,0.724401281412653,0.394703992922735,"ENSG00000159111","MRPL10","124995",FALSE,FALSE,FALSE
"ENSG00000159128",-0.00824237066020777,5.39285950329733,0.00369258245409299,0.95154507227548,"ENSG00000159128","IFNGR2","3460",FALSE,FALSE,FALSE
"ENSG00000159131",-0.0981574704203184,6.48864282315347,0.967129818560963,0.325397038469007,"ENSG00000159131","GART","2618",FALSE,FALSE,FALSE
"ENSG00000159164",-0.194073462769533,5.92991399068359,1.01209464184349,0.314401550120581,"ENSG00000159164","SV2A","9900",FALSE,FALSE,FALSE
"ENSG00000159166",-0.781051098573013,4.47597067332997,7.69597036545078,0.00553442470297997,"ENSG00000159166","LAD1","3898",TRUE,FALSE,FALSE
"ENSG00000159167",-0.406714591714429,4.55575183999476,1.8905164870355,0.169143678548607,"ENSG00000159167","STC1","6781",FALSE,FALSE,FALSE
"ENSG00000159173",-0.740460975639098,1.48508344292943,8.47560666265302,0.00359940325869583,"ENSG00000159173","TNNI1","7135",TRUE,FALSE,FALSE
