"pathway_id","cpd_id","pathway_name"
"map01100","C07024","Metabolic pathways - Homo sapiens (human)"
"map01100","C07025","Metabolic pathways - Homo sapiens (human)"
"map01100","C07026","Metabolic pathways - Homo sapiens (human)"
"map01100","C07027","Metabolic pathways - Homo sapiens (human)"
"map01100","C07028","Metabolic pathways - Homo sapiens (human)"
"map01100","C07029","Metabolic pathways - Homo sapiens (human)"
"map01100","C07030","Metabolic pathways - Homo sapiens (human)"
"map01100","C07031","Metabolic pathways - Homo sapiens (human)"
"map01100","C07032","Metabolic pathways - Homo sapiens (human)"
"map01100","C07044","Metabolic pathways - Homo sapiens (human)"
"map01100","C07075","Metabolic pathways - Homo sapiens (human)"
"map01100","C07083","Metabolic pathways - Homo sapiens (human)"
"map01100","C07084","Metabolic pathways - Homo sapiens (human)"
"map01100","C07085","Metabolic pathways - Homo sapiens (human)"
"map01100","C07086","Metabolic pathways - Homo sapiens (human)"
"map01100","C07087","Metabolic pathways - Homo sapiens (human)"
"map01100","C07089","Metabolic pathways - Homo sapiens (human)"
"map01100","C07092","Metabolic pathways - Homo sapiens (human)"
"map01100","C07093","Metabolic pathways - Homo sapiens (human)"
"map01100","C07094","Metabolic pathways - Homo sapiens (human)"
"map01100","C07095","Metabolic pathways - Homo sapiens (human)"
"map01100","C07097","Metabolic pathways - Homo sapiens (human)"
"map01100","C07099","Metabolic pathways - Homo sapiens (human)"
"map01100","C07100","Metabolic pathways - Homo sapiens (human)"
"map01100","C07101","Metabolic pathways - Homo sapiens (human)"
"map01100","C07102","Metabolic pathways - Homo sapiens (human)"
"map01100","C07103","Metabolic pathways - Homo sapiens (human)"
"map01100","C07111","Metabolic pathways - Homo sapiens (human)"
"map01100","C07123","Metabolic pathways - Homo sapiens (human)"
"map01100","C07130","Metabolic pathways - Homo sapiens (human)"
"map01100","C07201","Metabolic pathways - Homo sapiens (human)"
"map01100","C07204","Metabolic pathways - Homo sapiens (human)"
"map01100","C07208","Metabolic pathways - Homo sapiens (human)"
"map01100","C07209","Metabolic pathways - Homo sapiens (human)"
"map01100","C07211","Metabolic pathways - Homo sapiens (human)"
"map01100","C07212","Metabolic pathways - Homo sapiens (human)"
"map01100","C07213","Metabolic pathways - Homo sapiens (human)"
"map01100","C07214","Metabolic pathways - Homo sapiens (human)"
"map01100","C07215","Metabolic pathways - Homo sapiens (human)"
"map01100","C07216","Metabolic pathways - Homo sapiens (human)"
"map01100","C07277","Metabolic pathways - Homo sapiens (human)"
"map01100","C07303","Metabolic pathways - Homo sapiens (human)"
"map01100","C07335","Metabolic pathways - Homo sapiens (human)"
"map01100","C07349","Metabolic pathways - Homo sapiens (human)"
"map01100","C07394","Metabolic pathways - Homo sapiens (human)"
"map01100","C07478","Metabolic pathways - Homo sapiens (human)"
"map01100","C07479","Metabolic pathways - Homo sapiens (human)"
"map01100","C07480","Metabolic pathways - Homo sapiens (human)"
"map01100","C07481","Metabolic pathways - Homo sapiens (human)"
"map01100","C07576","Metabolic pathways - Homo sapiens (human)"
"map01100","C07578","Metabolic pathways - Homo sapiens (human)"
"map01100","C07712","Metabolic pathways - Homo sapiens (human)"
"map01100","C07715","Metabolic pathways - Homo sapiens (human)"
"map01100","C07729","Metabolic pathways - Homo sapiens (human)"
"map01100","C07731","Metabolic pathways - Homo sapiens (human)"
"map01100","C07732","Metabolic pathways - Homo sapiens (human)"
"map01100","C07733","Metabolic pathways - Homo sapiens (human)"
"map01100","C07734","Metabolic pathways - Homo sapiens (human)"
"map01100","C07836","Metabolic pathways - Homo sapiens (human)"
"map01100","C07838","Metabolic pathways - Homo sapiens (human)"
"map01100","C08057","Metabolic pathways - Homo sapiens (human)"
"map01100","C08060","Metabolic pathways - Homo sapiens (human)"
"map01100","C08061","Metabolic pathways - Homo sapiens (human)"
"map01100","C08062","Metabolic pathways - Homo sapiens (human)"
"map01100","C08276","Metabolic pathways - Homo sapiens (human)"
"map01100","C08300","Metabolic pathways - Homo sapiens (human)"
"map01100","C08301","Metabolic pathways - Homo sapiens (human)"
"map01100","C08307","Metabolic pathways - Homo sapiens (human)"
"map01100","C08308","Metabolic pathways - Homo sapiens (human)"
"map01100","C08312","Metabolic pathways - Homo sapiens (human)"
"map01100","C08325","Metabolic pathways - Homo sapiens (human)"
"map01100","C08362","Metabolic pathways - Homo sapiens (human)"
"map01100","C08491","Metabolic pathways - Homo sapiens (human)"
"map01100","C08537","Metabolic pathways - Homo sapiens (human)"
"map01100","C08538","Metabolic pathways - Homo sapiens (human)"
"map01100","C08539","Metabolic pathways - Homo sapiens (human)"
"map01100","C08540","Metabolic pathways - Homo sapiens (human)"
"map01100","C08542","Metabolic pathways - Homo sapiens (human)"
"map01100","C08543","Metabolic pathways - Homo sapiens (human)"
"map01100","C08544","Metabolic pathways - Homo sapiens (human)"
"map01100","C08552","Metabolic pathways - Homo sapiens (human)"
"map01100","C08579","Metabolic pathways - Homo sapiens (human)"
"map01100","C08586","Metabolic pathways - Homo sapiens (human)"
"map01100","C08588","Metabolic pathways - Homo sapiens (human)"
"map01100","C08589","Metabolic pathways - Homo sapiens (human)"
"map01100","C08590","Metabolic pathways - Homo sapiens (human)"
"map01100","C08601","Metabolic pathways - Homo sapiens (human)"
"map01100","C08606","Metabolic pathways - Homo sapiens (human)"
"map01100","C08607","Metabolic pathways - Homo sapiens (human)"
"map01100","C08613","Metabolic pathways - Homo sapiens (human)"
"map01100","C08614","Metabolic pathways - Homo sapiens (human)"
"map01100","C08616","Metabolic pathways - Homo sapiens (human)"
"map01100","C08650","Metabolic pathways - Homo sapiens (human)"
"map01100","C08813","Metabolic pathways - Homo sapiens (human)"
"map01100","C08814","Metabolic pathways - Homo sapiens (human)"
"map01100","C08821","Metabolic pathways - Homo sapiens (human)"
"map01100","C08830","Metabolic pathways - Homo sapiens (human)"
"map01100","C08942","Metabolic pathways - Homo sapiens (human)"
"map01100","C08972","Metabolic pathways - Homo sapiens (human)"
"map01100","C09024","Metabolic pathways - Homo sapiens (human)"
"map01100","C09099","Metabolic pathways - Homo sapiens (human)"
"map01100","C09131","Metabolic pathways - Homo sapiens (human)"
"map01100","C09244","Metabolic pathways - Homo sapiens (human)"
"map01100","C09306","Metabolic pathways - Homo sapiens (human)"
"map01100","C09592","Metabolic pathways - Homo sapiens (human)"
"map01100","C09621","Metabolic pathways - Homo sapiens (human)"
"map01100","C09629","Metabolic pathways - Homo sapiens (human)"
"map01100","C09668","Metabolic pathways - Homo sapiens (human)"
"map01100","C09699","Metabolic pathways - Homo sapiens (human)"
"map01100","C09704","Metabolic pathways - Homo sapiens (human)"
"map01100","C09727","Metabolic pathways - Homo sapiens (human)"
"map01100","C09762","Metabolic pathways - Homo sapiens (human)"
"map01100","C09789","Metabolic pathways - Homo sapiens (human)"
"map01100","C09804","Metabolic pathways - Homo sapiens (human)"
"map01100","C09811","Metabolic pathways - Homo sapiens (human)"
"map01100","C09812","Metabolic pathways - Homo sapiens (human)"
"map01100","C09813","Metabolic pathways - Homo sapiens (human)"
"map01100","C09816","Metabolic pathways - Homo sapiens (human)"
"map01100","C09817","Metabolic pathways - Homo sapiens (human)"
"map01100","C09818","Metabolic pathways - Homo sapiens (human)"
"map01100","C09819","Metabolic pathways - Homo sapiens (human)"
"map01100","C09820","Metabolic pathways - Homo sapiens (human)"
"map01100","C09821","Metabolic pathways - Homo sapiens (human)"
"map01100","C09822","Metabolic pathways - Homo sapiens (human)"
"map01100","C09823","Metabolic pathways - Homo sapiens (human)"
"map01100","C10164","Metabolic pathways - Homo sapiens (human)"
"map01100","C10208","Metabolic pathways - Homo sapiens (human)"
"map01100","C10216","Metabolic pathways - Homo sapiens (human)"
"map01100","C10434","Metabolic pathways - Homo sapiens (human)"
"map01100","C10447","Metabolic pathways - Homo sapiens (human)"
"map01100","C10497","Metabolic pathways - Homo sapiens (human)"
"map01100","C10503","Metabolic pathways - Homo sapiens (human)"
"map01100","C10556","Metabolic pathways - Homo sapiens (human)"
"map01100","C10557","Metabolic pathways - Homo sapiens (human)"
"map01100","C10641","Metabolic pathways - Homo sapiens (human)"
"map01100","C10646","Metabolic pathways - Homo sapiens (human)"
"map01100","C10682","Metabolic pathways - Homo sapiens (human)"
"map01100","C10700","Metabolic pathways - Homo sapiens (human)"
"map01100","C10784","Metabolic pathways - Homo sapiens (human)"
"map01100","C10860","Metabolic pathways - Homo sapiens (human)"
"map01100","C10874","Metabolic pathways - Homo sapiens (human)"
"map01100","C11062","Metabolic pathways - Homo sapiens (human)"
"map01100","C11130","Metabolic pathways - Homo sapiens (human)"
"map01100","C11135","Metabolic pathways - Homo sapiens (human)"
"map01100","C11142","Metabolic pathways - Homo sapiens (human)"
"map01100","C11143","Metabolic pathways - Homo sapiens (human)"
"map01100","C11145","Metabolic pathways - Homo sapiens (human)"
"map01100","C11348","Metabolic pathways - Homo sapiens (human)"
"map01100","C11354","Metabolic pathways - Homo sapiens (human)"
"map01100","C11382","Metabolic pathways - Homo sapiens (human)"
"map01100","C11393","Metabolic pathways - Homo sapiens (human)"
"map01100","C11422","Metabolic pathways - Homo sapiens (human)"
"map01100","C11425","Metabolic pathways - Homo sapiens (human)"
"map01100","C11426","Metabolic pathways - Homo sapiens (human)"
"map01100","C11427","Metabolic pathways - Homo sapiens (human)"
"map01100","C11434","Metabolic pathways - Homo sapiens (human)"
"map01100","C11435","Metabolic pathways - Homo sapiens (human)"
"map01100","C11436","Metabolic pathways - Homo sapiens (human)"
"map01100","C11437","Metabolic pathways - Homo sapiens (human)"
"map01100","C11438","Metabolic pathways - Homo sapiens (human)"
"map01100","C11448","Metabolic pathways - Homo sapiens (human)"
"map01100","C11449","Metabolic pathways - Homo sapiens (human)"
"map01100","C11453","Metabolic pathways - Homo sapiens (human)"
"map01100","C11455","Metabolic pathways - Homo sapiens (human)"
"map01100","C11457","Metabolic pathways - Homo sapiens (human)"
"map01100","C11460","Metabolic pathways - Homo sapiens (human)"
"map01100","C11468","Metabolic pathways - Homo sapiens (human)"
"map01100","C11469","Metabolic pathways - Homo sapiens (human)"
"map01100","C11472","Metabolic pathways - Homo sapiens (human)"
"map01100","C11499","Metabolic pathways - Homo sapiens (human)"
"map01100","C11508","Metabolic pathways - Homo sapiens (human)"
"map01100","C11516","Metabolic pathways - Homo sapiens (human)"
"map01100","C11521","Metabolic pathways - Homo sapiens (human)"
"map01100","C11522","Metabolic pathways - Homo sapiens (human)"
"map01100","C11523","Metabolic pathways - Homo sapiens (human)"
"map01100","C11536","Metabolic pathways - Homo sapiens (human)"
"map01100","C11537","Metabolic pathways - Homo sapiens (human)"
"map01100","C11538","Metabolic pathways - Homo sapiens (human)"
"map01100","C11540","Metabolic pathways - Homo sapiens (human)"
"map01100","C11542","Metabolic pathways - Homo sapiens (human)"
"map01100","C11543","Metabolic pathways - Homo sapiens (human)"
"map01100","C11544","Metabolic pathways - Homo sapiens (human)"
"map01100","C11545","Metabolic pathways - Homo sapiens (human)"
"map01100","C11554","Metabolic pathways - Homo sapiens (human)"
"map01100","C11555","Metabolic pathways - Homo sapiens (human)"
"map01100","C11556","Metabolic pathways - Homo sapiens (human)"
"map01100","C11557","Metabolic pathways - Homo sapiens (human)"
"map01100","C11588","Metabolic pathways - Homo sapiens (human)"
"map01100","C11638","Metabolic pathways - Homo sapiens (human)"
"map01100","C11641","Metabolic pathways - Homo sapiens (human)"
"map01100","C11643","Metabolic pathways - Homo sapiens (human)"
"map01100","C11675","Metabolic pathways - Homo sapiens (human)"
"map01100","C11680","Metabolic pathways - Homo sapiens (human)"
"map01100","C11691","Metabolic pathways - Homo sapiens (human)"
"map01100","C11700","Metabolic pathways - Homo sapiens (human)"
"map01100","C11811","Metabolic pathways - Homo sapiens (human)"
"map01100","C11821","Metabolic pathways - Homo sapiens (human)"
"map01100","C11831","Metabolic pathways - Homo sapiens (human)"
"map01100","C11853","Metabolic pathways - Homo sapiens (human)"
"map01100","C11857","Metabolic pathways - Homo sapiens (human)"
"map01100","C11858","Metabolic pathways - Homo sapiens (human)"
"map01100","C11859","Metabolic pathways - Homo sapiens (human)"
"map01100","C11860","Metabolic pathways - Homo sapiens (human)"
"map01100","C11861","Metabolic pathways - Homo sapiens (human)"
"map01100","C11862","Metabolic pathways - Homo sapiens (human)"
"map01100","C11863","Metabolic pathways - Homo sapiens (human)"
"map01100","C11864","Metabolic pathways - Homo sapiens (human)"
"map01100","C11872","Metabolic pathways - Homo sapiens (human)"
"map01100","C11873","Metabolic pathways - Homo sapiens (human)"
"map01100","C11874","Metabolic pathways - Homo sapiens (human)"
"map01100","C11875","Metabolic pathways - Homo sapiens (human)"
"map01100","C11878","Metabolic pathways - Homo sapiens (human)"
"map01100","C11882","Metabolic pathways - Homo sapiens (human)"
"map01100","C11887","Metabolic pathways - Homo sapiens (human)"
"map01100","C11894","Metabolic pathways - Homo sapiens (human)"
"map01100","C11895","Metabolic pathways - Homo sapiens (human)"
"map01100","C11897","Metabolic pathways - Homo sapiens (human)"
"map01100","C11899","Metabolic pathways - Homo sapiens (human)"
"map01100","C11900","Metabolic pathways - Homo sapiens (human)"
"map01100","C11901","Metabolic pathways - Homo sapiens (human)"
"map01100","C11907","Metabolic pathways - Homo sapiens (human)"
"map01100","C11908","Metabolic pathways - Homo sapiens (human)"
"map01100","C11909","Metabolic pathways - Homo sapiens (human)"
"map01100","C11910","Metabolic pathways - Homo sapiens (human)"
"map01100","C11911","Metabolic pathways - Homo sapiens (human)"
"map01100","C11912","Metabolic pathways - Homo sapiens (human)"
"map01100","C11915","Metabolic pathways - Homo sapiens (human)"
"map01100","C11916","Metabolic pathways - Homo sapiens (human)"
"map01100","C11919","Metabolic pathways - Homo sapiens (human)"
"map01100","C11920","Metabolic pathways - Homo sapiens (human)"
"map01100","C11921","Metabolic pathways - Homo sapiens (human)"
"map01100","C11922","Metabolic pathways - Homo sapiens (human)"
"map01100","C11925","Metabolic pathways - Homo sapiens (human)"
"map01100","C11926","Metabolic pathways - Homo sapiens (human)"
"map01100","C11927","Metabolic pathways - Homo sapiens (human)"
"map01100","C11928","Metabolic pathways - Homo sapiens (human)"
"map01100","C11933","Metabolic pathways - Homo sapiens (human)"
"map01100","C11961","Metabolic pathways - Homo sapiens (human)"
"map01100","C11962","Metabolic pathways - Homo sapiens (human)"
"map01100","C11963","Metabolic pathways - Homo sapiens (human)"
"map01100","C11964","Metabolic pathways - Homo sapiens (human)"
"map01100","C11965","Metabolic pathways - Homo sapiens (human)"
"map01100","C11966","Metabolic pathways - Homo sapiens (human)"
"map01100","C11967","Metabolic pathways - Homo sapiens (human)"
"map01100","C11968","Metabolic pathways - Homo sapiens (human)"
"map01100","C11977","Metabolic pathways - Homo sapiens (human)"
"map01100","C11978","Metabolic pathways - Homo sapiens (human)"
"map01100","C11979","Metabolic pathways - Homo sapiens (human)"
"map01100","C11980","Metabolic pathways - Homo sapiens (human)"
"map01100","C11981","Metabolic pathways - Homo sapiens (human)"
"map01100","C11982","Metabolic pathways - Homo sapiens (human)"
"map01100","C11983","Metabolic pathways - Homo sapiens (human)"
"map01100","C11984","Metabolic pathways - Homo sapiens (human)"
"map01100","C11989","Metabolic pathways - Homo sapiens (human)"
"map01100","C11990","Metabolic pathways - Homo sapiens (human)"
"map01100","C11991","Metabolic pathways - Homo sapiens (human)"
"map01100","C11992","Metabolic pathways - Homo sapiens (human)"
"map01100","C11993","Metabolic pathways - Homo sapiens (human)"
"map01100","C11994","Metabolic pathways - Homo sapiens (human)"
"map01100","C11996","Metabolic pathways - Homo sapiens (human)"
"map01100","C11997","Metabolic pathways - Homo sapiens (human)"
"map01100","C11998","Metabolic pathways - Homo sapiens (human)"
"map01100","C11999","Metabolic pathways - Homo sapiens (human)"
"map01100","C12000","Metabolic pathways - Homo sapiens (human)"
"map01100","C12001","Metabolic pathways - Homo sapiens (human)"
"map01100","C12002","Metabolic pathways - Homo sapiens (human)"
"map01100","C12003","Metabolic pathways - Homo sapiens (human)"
"map01100","C12014","Metabolic pathways - Homo sapiens (human)"
"map01100","C12023","Metabolic pathways - Homo sapiens (human)"
"map01100","C12049","Metabolic pathways - Homo sapiens (human)"
"map01100","C12112","Metabolic pathways - Homo sapiens (human)"
"map01100","C12115","Metabolic pathways - Homo sapiens (human)"
"map01100","C12126","Metabolic pathways - Homo sapiens (human)"
"map01100","C12137","Metabolic pathways - Homo sapiens (human)"
"map01100","C12144","Metabolic pathways - Homo sapiens (human)"
"map01100","C12145","Metabolic pathways - Homo sapiens (human)"
"map01100","C12147","Metabolic pathways - Homo sapiens (human)"
"map01100","C12203","Metabolic pathways - Homo sapiens (human)"
"map01100","C12204","Metabolic pathways - Homo sapiens (human)"
"map01100","C12212","Metabolic pathways - Homo sapiens (human)"
"map01100","C12213","Metabolic pathways - Homo sapiens (human)"
"map01100","C12248","Metabolic pathways - Homo sapiens (human)"
"map01100","C12270","Metabolic pathways - Homo sapiens (human)"
"map01100","C12312","Metabolic pathways - Homo sapiens (human)"
"map01100","C12318","Metabolic pathways - Homo sapiens (human)"
"map01100","C12319","Metabolic pathways - Homo sapiens (human)"
"map01100","C12320","Metabolic pathways - Homo sapiens (human)"
"map01100","C12321","Metabolic pathways - Homo sapiens (human)"
"map01100","C12322","Metabolic pathways - Homo sapiens (human)"
"map01100","C12323","Metabolic pathways - Homo sapiens (human)"
"map01100","C12348","Metabolic pathways - Homo sapiens (human)"
"map01100","C12354","Metabolic pathways - Homo sapiens (human)"
"map01100","C12366","Metabolic pathways - Homo sapiens (human)"
"map01100","C12367","Metabolic pathways - Homo sapiens (human)"
"map01100","C12368","Metabolic pathways - Homo sapiens (human)"
"map01100","C12369","Metabolic pathways - Homo sapiens (human)"
"map01100","C12370","Metabolic pathways - Homo sapiens (human)"
"map01100","C12371","Metabolic pathways - Homo sapiens (human)"
"map01100","C12378","Metabolic pathways - Homo sapiens (human)"
"map01100","C12379","Metabolic pathways - Homo sapiens (human)"
"map01100","C12381","Metabolic pathways - Homo sapiens (human)"
"map01100","C12382","Metabolic pathways - Homo sapiens (human)"
"map01100","C12383","Metabolic pathways - Homo sapiens (human)"
"map01100","C12384","Metabolic pathways - Homo sapiens (human)"
"map01100","C12385","Metabolic pathways - Homo sapiens (human)"
"map01100","C12386","Metabolic pathways - Homo sapiens (human)"
"map01100","C12387","Metabolic pathways - Homo sapiens (human)"
"map01100","C12388","Metabolic pathways - Homo sapiens (human)"
"map01100","C12389","Metabolic pathways - Homo sapiens (human)"
"map01100","C12415","Metabolic pathways - Homo sapiens (human)"
"map01100","C12416","Metabolic pathways - Homo sapiens (human)"
"map01100","C12420","Metabolic pathways - Homo sapiens (human)"
"map01100","C12421","Metabolic pathways - Homo sapiens (human)"
"map01100","C12422","Metabolic pathways - Homo sapiens (human)"
"map01100","C12423","Metabolic pathways - Homo sapiens (human)"
"map01100","C12424","Metabolic pathways - Homo sapiens (human)"
"map01100","C12434","Metabolic pathways - Homo sapiens (human)"
"map01100","C12435","Metabolic pathways - Homo sapiens (human)"
"map01100","C12436","Metabolic pathways - Homo sapiens (human)"
"map01100","C12441","Metabolic pathways - Homo sapiens (human)"
"map01100","C12442","Metabolic pathways - Homo sapiens (human)"
"map01100","C12448","Metabolic pathways - Homo sapiens (human)"
"map01100","C12455","Metabolic pathways - Homo sapiens (human)"
"map01100","C12461","Metabolic pathways - Homo sapiens (human)"
"map01100","C12462","Metabolic pathways - Homo sapiens (human)"
"map01100","C12463","Metabolic pathways - Homo sapiens (human)"
"map01100","C12467","Metabolic pathways - Homo sapiens (human)"
"map01100","C12468","Metabolic pathways - Homo sapiens (human)"
"map01100","C12470","Metabolic pathways - Homo sapiens (human)"
"map01100","C12474","Metabolic pathways - Homo sapiens (human)"
"map01100","C12475","Metabolic pathways - Homo sapiens (human)"
"map01100","C12476","Metabolic pathways - Homo sapiens (human)"
"map01100","C12481","Metabolic pathways - Homo sapiens (human)"
"map01100","C12483","Metabolic pathways - Homo sapiens (human)"
"map01100","C12491","Metabolic pathways - Homo sapiens (human)"
"map01100","C12621","Metabolic pathways - Homo sapiens (human)"
"map01100","C12622","Metabolic pathways - Homo sapiens (human)"
"map01100","C12623","Metabolic pathways - Homo sapiens (human)"
"map01100","C12624","Metabolic pathways - Homo sapiens (human)"
"map01100","C12631","Metabolic pathways - Homo sapiens (human)"
"map01100","C12831","Metabolic pathways - Homo sapiens (human)"
"map01100","C12832","Metabolic pathways - Homo sapiens (human)"
"map01100","C12833","Metabolic pathways - Homo sapiens (human)"
"map01100","C12834","Metabolic pathways - Homo sapiens (human)"
"map01100","C12835","Metabolic pathways - Homo sapiens (human)"
"map01100","C12836","Metabolic pathways - Homo sapiens (human)"
"map01100","C13309","Metabolic pathways - Homo sapiens (human)"
"map01100","C13431","Metabolic pathways - Homo sapiens (human)"
"map01100","C13433","Metabolic pathways - Homo sapiens (human)"
"map01100","C13453","Metabolic pathways - Homo sapiens (human)"
"map01100","C13455","Metabolic pathways - Homo sapiens (human)"
"map01100","C13508","Metabolic pathways - Homo sapiens (human)"
"map01100","C13624","Metabolic pathways - Homo sapiens (human)"
"map01100","C13629","Metabolic pathways - Homo sapiens (human)"
"map01100","C13632","Metabolic pathways - Homo sapiens (human)"
"map01100","C13636","Metabolic pathways - Homo sapiens (human)"
"map01100","C13747","Metabolic pathways - Homo sapiens (human)"
"map01100","C13952","Metabolic pathways - Homo sapiens (human)"
"map01100","C14131","Metabolic pathways - Homo sapiens (human)"
"map01100","C14143","Metabolic pathways - Homo sapiens (human)"
"map01100","C14144","Metabolic pathways - Homo sapiens (human)"
"map01100","C14145","Metabolic pathways - Homo sapiens (human)"
"map01100","C14151","Metabolic pathways - Homo sapiens (human)"
"map01100","C14152","Metabolic pathways - Homo sapiens (human)"
"map01100","C14153","Metabolic pathways - Homo sapiens (human)"
"map01100","C14154","Metabolic pathways - Homo sapiens (human)"
"map01100","C14155","Metabolic pathways - Homo sapiens (human)"
"map01100","C14156","Metabolic pathways - Homo sapiens (human)"
"map01100","C14180","Metabolic pathways - Homo sapiens (human)"
"map01100","C14279","Metabolic pathways - Homo sapiens (human)"
"map01100","C14315","Metabolic pathways - Homo sapiens (human)"
"map01100","C14610","Metabolic pathways - Homo sapiens (human)"
"map01100","C14732","Metabolic pathways - Homo sapiens (human)"
"map01100","C14748","Metabolic pathways - Homo sapiens (human)"
"map01100","C14749","Metabolic pathways - Homo sapiens (human)"
"map01100","C14768","Metabolic pathways - Homo sapiens (human)"
"map01100","C14769","Metabolic pathways - Homo sapiens (human)"
"map01100","C14770","Metabolic pathways - Homo sapiens (human)"
"map01100","C14771","Metabolic pathways - Homo sapiens (human)"
"map01100","C14772","Metabolic pathways - Homo sapiens (human)"
"map01100","C14773","Metabolic pathways - Homo sapiens (human)"
"map01100","C14774","Metabolic pathways - Homo sapiens (human)"
"map01100","C14775","Metabolic pathways - Homo sapiens (human)"
"map01100","C14776","Metabolic pathways - Homo sapiens (human)"
"map01100","C14781","Metabolic pathways - Homo sapiens (human)"
"map01100","C14782","Metabolic pathways - Homo sapiens (human)"
"map01100","C14808","Metabolic pathways - Homo sapiens (human)"
"map01100","C14810","Metabolic pathways - Homo sapiens (human)"
"map01100","C14812","Metabolic pathways - Homo sapiens (human)"
"map01100","C14813","Metabolic pathways - Homo sapiens (human)"
"map01100","C14814","Metabolic pathways - Homo sapiens (human)"
"map01100","C14815","Metabolic pathways - Homo sapiens (human)"
"map01100","C14822","Metabolic pathways - Homo sapiens (human)"
"map01100","C14823","Metabolic pathways - Homo sapiens (human)"
"map01100","C14825","Metabolic pathways - Homo sapiens (human)"
"map01100","C14826","Metabolic pathways - Homo sapiens (human)"
"map01100","C14827","Metabolic pathways - Homo sapiens (human)"
"map01100","C14899","Metabolic pathways - Homo sapiens (human)"
"map01100","C14909","Metabolic pathways - Homo sapiens (human)"
"map01100","C15485","Metabolic pathways - Homo sapiens (human)"
"map01100","C15486","Metabolic pathways - Homo sapiens (human)"
"map01100","C15493","Metabolic pathways - Homo sapiens (human)"
"map01100","C15500","Metabolic pathways - Homo sapiens (human)"
"map01100","C15501","Metabolic pathways - Homo sapiens (human)"
"map01100","C15502","Metabolic pathways - Homo sapiens (human)"
"map01100","C15503","Metabolic pathways - Homo sapiens (human)"
"map01100","C15522","Metabolic pathways - Homo sapiens (human)"
"map01100","C15524","Metabolic pathways - Homo sapiens (human)"
"map01100","C15525","Metabolic pathways - Homo sapiens (human)"
"map01100","C15532","Metabolic pathways - Homo sapiens (human)"
"map01100","C15545","Metabolic pathways - Homo sapiens (human)"
"map01100","C15547","Metabolic pathways - Homo sapiens (human)"
"map01100","C15556","Metabolic pathways - Homo sapiens (human)"
"map01100","C15563","Metabolic pathways - Homo sapiens (human)"
"map01100","C15567","Metabolic pathways - Homo sapiens (human)"
"map01100","C15606","Metabolic pathways - Homo sapiens (human)"
"map01100","C15607","Metabolic pathways - Homo sapiens (human)"
"map01100","C15613","Metabolic pathways - Homo sapiens (human)"
"map01100","C15614","Metabolic pathways - Homo sapiens (human)"
"map01100","C15645","Metabolic pathways - Homo sapiens (human)"
"map01100","C15646","Metabolic pathways - Homo sapiens (human)"
"map01100","C15647","Metabolic pathways - Homo sapiens (human)"
"map01100","C15650","Metabolic pathways - Homo sapiens (human)"
"map01100","C15651","Metabolic pathways - Homo sapiens (human)"
"map01100","C15667","Metabolic pathways - Homo sapiens (human)"
"map01100","C15670","Metabolic pathways - Homo sapiens (human)"
"map01100","C15672","Metabolic pathways - Homo sapiens (human)"
"map01100","C15680","Metabolic pathways - Homo sapiens (human)"
"map01100","C15681","Metabolic pathways - Homo sapiens (human)"
"map01100","C15682","Metabolic pathways - Homo sapiens (human)"
"map01100","C15683","Metabolic pathways - Homo sapiens (human)"
"map01100","C15684","Metabolic pathways - Homo sapiens (human)"
"map01100","C15685","Metabolic pathways - Homo sapiens (human)"
"map01100","C15699","Metabolic pathways - Homo sapiens (human)"
"map01100","C15700","Metabolic pathways - Homo sapiens (human)"
"map01100","C15767","Metabolic pathways - Homo sapiens (human)"
"map01100","C15769","Metabolic pathways - Homo sapiens (human)"
"map01100","C15770","Metabolic pathways - Homo sapiens (human)"
"map01100","C15772","Metabolic pathways - Homo sapiens (human)"
"map01100","C15776","Metabolic pathways - Homo sapiens (human)"
"map01100","C15777","Metabolic pathways - Homo sapiens (human)"
"map01100","C15780","Metabolic pathways - Homo sapiens (human)"
"map01100","C15781","Metabolic pathways - Homo sapiens (human)"
"map01100","C15782","Metabolic pathways - Homo sapiens (human)"
"map01100","C15783","Metabolic pathways - Homo sapiens (human)"
"map01100","C15785","Metabolic pathways - Homo sapiens (human)"
"map01100","C15786","Metabolic pathways - Homo sapiens (human)"
"map01100","C15787","Metabolic pathways - Homo sapiens (human)"
"map01100","C15789","Metabolic pathways - Homo sapiens (human)"
"map01100","C15790","Metabolic pathways - Homo sapiens (human)"
"map01100","C15791","Metabolic pathways - Homo sapiens (human)"
"map01100","C15792","Metabolic pathways - Homo sapiens (human)"
"map01100","C15793","Metabolic pathways - Homo sapiens (human)"
"map01100","C15794","Metabolic pathways - Homo sapiens (human)"
"map01100","C15795","Metabolic pathways - Homo sapiens (human)"
"map01100","C15796","Metabolic pathways - Homo sapiens (human)"
"map01100","C15797","Metabolic pathways - Homo sapiens (human)"
"map01100","C15798","Metabolic pathways - Homo sapiens (human)"
"map01100","C15799","Metabolic pathways - Homo sapiens (human)"
"map01100","C15800","Metabolic pathways - Homo sapiens (human)"
"map01100","C15801","Metabolic pathways - Homo sapiens (human)"
"map01100","C15802","Metabolic pathways - Homo sapiens (human)"
"map01100","C15803","Metabolic pathways - Homo sapiens (human)"
"map01100","C15804","Metabolic pathways - Homo sapiens (human)"
"map01100","C15805","Metabolic pathways - Homo sapiens (human)"
"map01100","C15806","Metabolic pathways - Homo sapiens (human)"
