,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,is_use
ENSG00000097033,4983.597783115307,0.025366567714645554,0.12271562036577172,0.2067101778814858,0.8362362082738992,0.9132403990836867,False
ENSG00000097046,2360.0392924199973,0.33175602792049863,0.1664388526970523,1.9932607233501685,0.04623290486765871,0.14652435205967135,False
ENSG00000097096,1012.9568617383553,0.03858512086955411,0.25553587503850084,0.1509968839551026,0.8799781739593433,0.9373890134715959,False
ENSG00000099139,557.4573240671958,-0.7127184902977814,0.2129612966304135,-3.346704314703146,0.0008177838950019732,0.008711432847328273,False
ENSG00000099194,8012.690748389523,-0.11540125759201825,0.218133070792193,-0.5290406318166978,0.5967772637867423,0.7546968329304212,False
ENSG00000099203,636.2202655939112,0.06892934068300821,0.13171359680735556,0.5233274495102,0.6007464021397997,0.7575043470896052,False
ENSG00000099204,4861.45184157435,-0.12195275989100558,0.17630260254099833,-0.6917241046549273,0.48911060637773984,0.6695907012730792,False
ENSG00000099219,3338.801306153989,-0.3625315804470033,0.1695310675563118,-2.1384374302166416,0.032481257306448894,0.11586344969239204,False
ENSG00000099246,2381.652448167604,-0.1077003462982882,0.12124989809255761,-0.8882510253004403,0.3744057372521915,0.5699891762857354,False
ENSG00000099250,4262.7797480126865,-0.2942087111125129,0.1974190981463175,-1.4902748208000607,0.13615199020890714,0.3004083559927177,False
ENSG00000099251,204.36826317668704,-0.24922925567551382,0.18294915226246686,-1.3622870212481697,0.17310732196406742,0.35046298299755757,False
ENSG00000099256,772.782217811078,0.4502617078183668,0.19827433432157157,2.2709026327538138,0.02315287285421799,0.09146363067818396,False
ENSG00000099260,243.5261449919211,-0.8042927054058031,0.25731026840490634,-3.1257699523291427,0.001773402203945185,0.015114064119190078,False
ENSG00000099282,900.6150607050237,-0.23173962777532794,0.15472461289571468,-1.497755421314396,0.1341968068073636,0.29721668014315655,False
ENSG00000099284,1704.9068426317658,0.5581551980124271,0.13751689117964686,4.058811926480176,4.932301709282352e-05,0.0011406915458502863,False
ENSG00000099290,2069.8417313757004,-0.02798751812337347,0.09439749290839218,-0.29648582034412596,0.7668590941813311,0.8697478315243823,False
ENSG00000099308,1989.8860902685788,0.09487280140713746,0.13876309332037934,0.6837034195259183,0.4941624637447478,0.6738098581970192,False
ENSG00000099326,3250.3040338750275,0.12854155792608138,0.1098587345021456,1.1700622486559855,0.24197591920905492,0.4338173038098675,False
ENSG00000099330,272.4270801767002,0.09671444947039734,0.13467151412391076,0.7181507544454482,0.4726643383836814,0.6558830621740338,False
ENSG00000099331,10639.451534081149,0.1603687038393909,0.12339322039148118,1.2996557130983384,0.19371899550281357,0.3768504914594892,False
ENSG00000099337,481.0784454570164,-0.34653638190811115,0.24139704497630385,-1.435545252602939,0.1511317827886798,0.3214487179538099,False
ENSG00000099338,505.35480528857255,0.04143812597449329,0.17594882600696585,0.23551237547247258,0.8138110747190326,0.8980867573071855,False
ENSG00000099341,2424.8089757207404,0.14751325611398344,0.0924921493569134,1.5948732637269765,0.11074057950694093,0.26116638140172194,False
ENSG00000099364,1765.298829577333,0.23952097264679828,0.18135174260738096,1.3207536316061286,0.18658352506150722,0.3674460188764199,False
ENSG00000099365,250.69692162610977,0.7856221456938873,0.26638222579262893,2.949228850972482,0.003185679807507219,0.02299921421903796,False
ENSG00000099377,745.9456777144372,-0.07674613363455532,0.1944662183632997,-0.39465020855796673,0.6931010538485771,0.8209154325554197,False
ENSG00000099381,3072.18958130426,0.30166329971946937,0.11771935708241865,2.562563262287156,0.010390265667697771,0.052480852052509824,False
ENSG00000099385,1119.6397633971592,0.37781055742484576,0.1572825405074373,2.402113776938773,0.016300637574341234,0.0719547187102806,False
ENSG00000099617,95.610414427643,1.510973603331291,0.41251771808641907,3.6628089827035124,0.00024946456602950503,0.00365375179045931,True
ENSG00000099622,9322.369378618163,0.17391877637114428,0.10293324921846335,1.689626798839535,0.09109937561670331,0.2287311151461189,False
ENSG00000099624,1558.665926442066,0.3992323329618765,0.1954713527793424,2.0424084004398817,0.041111037167422614,0.13537008340829648,False
ENSG00000099625,349.4115108582034,1.097326419986157,0.2555799741264224,4.293475745651986,1.758975379770818e-05,0.00054334517017414,True
ENSG00000099725,1815.30965704396,-0.5094701281789232,0.3125336605766939,-1.6301288227285273,0.10307427319849993,0.24911910509879587,False
