,log2foldchange,pval,qval,gene_symbol,is_significant
22544,-0.521650563,0.065363935,0.228567401,NA,FALSE
22545,0.700561339,0.017366074,0.099111907,NA,FALSE
22546,-0.188888121,0.285697844,0.543824305,NA,FALSE
22547,-0.503620768,0.212501161,0.460358304,MTCO2P17,FALSE
22548,0.150310453,0.756577541,0.88831,NA,FALSE
22549,0.183774316,0.331413599,0.590556672,PAIP1P1,FALSE
22550,0.026601346,0.900907871,0.957633834,EZR-AS1,FALSE
22551,0.833326898,0.026593704,0.130291328,LINC01503,FALSE
22552,0.551380263,0.007765546,0.058267902,NA,FALSE
22553,0.171831459,0.543502084,0.760003201,RPL10P9,FALSE
22554,1.207148047,0.020933977,0.111940882,LINC01694,FALSE
22555,-0.167768443,0.415013712,0.665277902,RPSAP13,FALSE
22556,0.444844416,0.358149776,0.61508141,TLE1-DT,FALSE
22557,0.025014765,0.915415395,0.964415925,RPS28,FALSE
22558,0.23539384,0.695758925,0.856003203,NA,FALSE
22559,-0.499616429,0.097016187,0.290782138,NA,FALSE
22560,-0.378389406,0.344785895,0.603325312,KRTAP5-AS1,FALSE
22561,-0.335136118,0.451666018,0.692621519,CTXN2,FALSE
22562,0.013564322,0.945744123,0.977282381,CTC-338M12.4,FALSE
22564,-0.263924398,0.536430771,0.755297336,ASS1P3,FALSE
22565,0.244765243,0.590203988,0.79161752,NA,FALSE
22566,-0.211737278,0.463490343,0.702035166,UQCRHL,FALSE
22567,-0.408205709,0.096612942,0.290172276,BTF3P6,FALSE
22568,-0.591120893,0.013125218,0.082227221,NA,FALSE
22569,0.209592615,0.441440918,0.685075968,NA,FALSE
22570,0.689339049,0.18322415,0.42284899,LOC101928834,FALSE
22571,0.327757295,0.170413674,0.405392436,NA,FALSE
22574,-0.12105591,0.814948414,0.91823015,LINC01681,FALSE
22575,-0.145857826,0.448231774,0.689815281,NA,FALSE
22576,-0.340875066,0.026676979,0.130559308,DTD1-AS1,FALSE
22577,-0.849006515,0.040844522,0.170239581,GDI2P2,FALSE
22578,0.063636211,0.7322773,0.875258477,NA,FALSE
22580,-0.329839973,0.291844218,0.549967224,MTATP6P27,FALSE
22581,-0.938009576,0.019365078,0.106432216,DDX39B-AS1,FALSE
22582,0.11564316,0.737487831,0.877966279,RPL5P34,FALSE
22583,0.221525394,0.306870295,0.565426619,NA,FALSE
22585,1.065671457,0.025859358,0.128049543,NA,FALSE
22586,-0.280276842,0.178205954,0.415778147,EIF2AK3-DT,FALSE
22587,-0.362266398,0.240654123,0.49511216,RPS3AP44,FALSE
22588,-0.290844318,0.22130487,0.470969027,NA,FALSE
22589,-0.092118825,0.604857687,0.800982242,RPL10P12,FALSE
22590,-0.238426048,0.268886334,0.526070694,NA,FALSE
22591,-0.42711588,0.224370789,0.474483221,NA,FALSE
22592,0.525842159,0.143097657,0.366690238,CIAO2AP1,FALSE
22593,0.057130307,0.778924832,0.89967566,NA,FALSE
22594,1.101382089,0.041559813,0.172179274,NA,FALSE
22595,0.278496045,0.173298306,0.409086081,NA,FALSE
22596,-0.170493104,0.324236996,0.583864746,NA,FALSE
22597,0.180638146,0.454191367,0.694693741,MTND4P26,FALSE
22599,-0.028177129,0.941476881,0.975507131,SPATA17-AS1,FALSE
22600,-0.196864869,0.094476028,0.286651532,NA,FALSE
22601,0.660120394,0.110656923,0.315254295,LOC107986032,FALSE
22602,0.74636416,0.070118209,0.238833645,TPRG1-AS1,FALSE
22603,-0.764572705,0.094773951,0.287174029,RPS2P11,FALSE
22604,0.856477696,0.068141687,0.234732376,NA,FALSE
22605,-0.239600324,0.404852433,0.656883228,NA,FALSE
22606,-0.225366384,0.367919056,0.623849389,NA,FALSE
22607,-0.335920918,0.144833914,0.369273437,RPS15AP11,FALSE
22608,-0.008972304,0.983316271,0.993372575,NA,FALSE
22609,0.154387799,0.564643444,0.773477502,SRP14P2,FALSE
22610,-0.086351123,0.84853435,0.933566585,RPL7P36,FALSE
22611,-0.779243426,0.015905511,0.093596928,LEFTY3,FALSE
22612,-0.099618242,0.58431817,0.787828712,RPL13AP6,FALSE
22613,-1.340292815,0.020295193,0.109713513,RHBDF1P1,FALSE
22614,0.05820482,0.599592985,0.797820155,TRIM26,FALSE
22616,-0.877827709,0.039564091,0.16697223,NA,FALSE
22617,-0.372731298,0.248001411,0.503063802,NA,FALSE
22618,1.087304416,0.011592759,0.075886138,RPL23AP83,FALSE
22619,0.040595882,0.834055333,0.927296532,NA,FALSE
22620,0.098583632,0.812943015,0.917044884,NA,FALSE
22621,-0.168203548,0.427412811,0.673987481,NA,FALSE
22622,-0.607649935,0.036579063,0.158869648,COX6CP13,FALSE
22623,0.262412291,0.492736707,0.724478689,NAP1L4P3,FALSE
22624,-0.15517772,0.81864707,0.91997394,AKAP8P1,FALSE
22625,-0.485638039,0.2166351,0.465445365,NA,FALSE
22626,-0.27531736,0.583886065,0.787526689,NA,FALSE
22627,0.508052036,0.038101599,0.163312272,NA,FALSE
22628,-0.425087651,0.01424027,0.086827627,NA,FALSE
22629,0.241867513,0.399315161,0.651494539,NA,FALSE
22630,-0.416076345,0.140091352,0.362643504,ELOBP4,FALSE
22631,-0.149730351,0.45180469,0.692773886,RNASEH1-DT,FALSE
22632,0.342471593,0.168549024,0.402923558,NA,FALSE
22633,0.132837136,0.674499751,0.843859787,NA,FALSE
22634,0.181884568,0.68666492,0.850454631,HSPA8P1,FALSE
22635,0.247931838,0.548495365,0.763361626,PIGO-AS1,FALSE
22636,-1.155987168,0.009896529,0.068414648,NA,FALSE
22637,-0.053762114,0.721870642,0.869916886,NA,FALSE
22638,-2.098283329,0.044453007,0.179705006,C16orf82,FALSE
22639,-0.426222277,0.176242176,0.413179941,AIMP1P1,FALSE
22640,0.150749808,0.537459737,0.756147508,NA,FALSE
22641,0.530013169,0.176183926,0.413110725,NA,FALSE
22642,0.273875204,0.425121403,0.672226264,LINC01191,FALSE
22643,0.318823826,0.199973317,0.444846304,NA,FALSE
22644,-0.14404776,0.604624851,0.800841983,NA,FALSE
22645,-0.81123163,0.096928989,0.290719859,LOC101927914,FALSE
22646,-0.984850024,0.016298928,0.095031578,CT66,FALSE
22647,-0.175772971,0.294194545,0.552345837,NA,FALSE
22648,-0.080166859,0.707531163,0.862935055,LIX1L-AS1,FALSE
22649,0.440040014,0.249350425,0.504763704,NA,FALSE
22650,-0.04535235,0.912595161,0.963227253,NA,FALSE
22651,-0.893613984,0.062275937,0.221844369,ZFX-AS1,FALSE
22652,0.429962577,0.293100225,0.55136755,ANAPC1P4,FALSE
22654,-1.008281344,0.011873949,0.076974272,NA,FALSE
22655,-0.208554712,0.375350288,0.630714803,LOC149844,FALSE
22656,0.244121298,0.528398757,0.750056166,NA,FALSE
22657,-0.010913851,0.977316623,0.990539579,NA,FALSE
22658,1.325062756,0.009621337,0.067108824,NA,FALSE
22660,-0.734366944,0.049479547,0.192869013,DEPDC1-AS1,FALSE
22661,-0.762356466,0.10492204,0.305415391,LINC01723,FALSE
22662,-0.130869956,0.447276035,0.689069795,NA,FALSE
22663,-0.013463074,0.943733343,0.976436483,NA,FALSE
22664,0.083276415,0.670467174,0.841341233,NA,FALSE
22665,-0.285122261,0.118332102,0.327788944,NA,FALSE
22666,-0.359536104,0.067747687,0.233771734,NA,FALSE
22667,-0.50187147,0.126337156,0.340975979,ZNF879,FALSE
22668,0.151177764,0.637638255,0.821670507,GAPDHP49,FALSE
22669,-0.573657814,0.115459984,0.323058141,NA,FALSE
22670,-0.144061656,0.635281059,0.820194547,NA,FALSE
22671,-0.473799471,0.08413468,0.266144921,H2BS1,FALSE
22673,0.342446727,0.117171613,0.325911173,BACH1-IT3,FALSE
22674,0.313035139,0.373633568,0.629537768,NA,FALSE
22675,0.015892913,0.964636914,0.985299346,CLYBL-AS1,FALSE
22676,-0.151544825,0.69494465,0.855450524,LINC01878,FALSE
22677,0.071078341,0.876493589,0.946872408,NA,FALSE
22678,-0.095884857,0.807212584,0.913994013,NA,FALSE
22679,-0.267622317,0.369975374,0.625797387,NA,FALSE
22680,-0.464775171,0.074778638,0.248688301,LINC01505,FALSE
22681,0.551757942,0.027213394,0.132246023,RPL9P2,FALSE
22682,-0.081819521,0.797746615,0.909628158,MRPS10P2,FALSE
22683,-0.479585886,0.019820916,0.107946214,ZNF232-AS1,FALSE
22684,0.073195497,0.544953588,0.760820073,RPL7AP16,FALSE
22685,0.422724673,0.117985872,0.327195976,NA,FALSE
22686,0.198763093,0.653178563,0.831019921,NA,FALSE
22687,-0.252499788,0.268129497,0.525377268,NA,FALSE
22688,-0.456682916,0.113048296,0.319058083,NA,FALSE
22689,-0.320491631,0.185168602,0.425750328,ERICH2-DT,FALSE
22690,-1.028387717,0.12787017,0.343414421,LOC349160,FALSE
22691,0.157067971,0.419610776,0.668593911,NA,FALSE
22692,0.417101115,0.219489423,0.469157199,NA,FALSE
22693,0.112721185,0.583081263,0.786906215,RPL7AP42,FALSE
22694,0.416157165,0.166929339,0.400946423,NA,FALSE
22695,0.869190917,0.078288991,0.255869118,LINC01914,FALSE
22696,-0.149139699,0.3464221,0.604881585,NA,FALSE
22697,0.027725222,0.932695932,0.972578373,TATDN1P1,FALSE
22698,0.213352047,0.69964054,0.858179082,NA,FALSE
22699,-0.072643999,0.819254046,0.920230629,OBI1-AS1,FALSE
22701,0.202766028,0.461910926,0.70082862,NA,FALSE
22702,0.533583324,0.20239243,0.448263298,NA,FALSE
22703,-0.131240343,0.529787658,0.750914008,USP27X-DT,FALSE
22704,0.648789765,0.01671064,0.096501375,NA,FALSE
22705,0.424141726,0.350436101,0.608700998,LOC440896,FALSE
22706,0.768337983,0.098539452,0.293621493,NA,FALSE
22707,0.192219887,0.491371764,0.723355347,NA,FALSE
22709,-0.538388002,0.256435248,0.51243586,RPL5P7,FALSE
22710,0.941366919,0.064263186,0.226451523,NA,FALSE
22711,-0.231316391,0.387257168,0.640637737,NA,FALSE
22712,-0.181964292,0.198551147,0.442787595,ZNF37BP,FALSE
22713,0.515527561,0.280267491,0.538366349,LINC01250,FALSE
22714,0.008265211,0.985682415,0.994403423,LOC100419824,FALSE
22715,0.658133951,0.048776615,0.191219188,NA,FALSE
22716,-0.404916087,0.010283715,0.070267248,LOC100129484,FALSE
22717,-0.292175959,0.040743382,0.170048443,ZNF736,FALSE
22718,-0.730510969,0.073189951,0.245060805,FGF14-AS1,FALSE
22719,-0.286734806,0.567219877,0.775540369,NA,FALSE
22720,-0.24650058,0.447251548,0.689069795,RPL26P23,FALSE
22721,0.503083843,0.071204588,0.240678486,MAGI2-AS3,FALSE
22722,0.237400259,0.516472556,0.742104471,NA,FALSE
22723,-0.532878735,0.022566512,0.117180882,PINLYP,FALSE
22724,0.391755193,0.355634974,0.612489466,CLDN34,FALSE
22725,0.411113804,0.097518371,0.291693179,ZNF101P2,FALSE
22726,-1.368474131,0.01137624,0.075058536,NA,FALSE
22727,0.088980069,0.624795352,0.813495969,ACBD3-AS1,FALSE
22728,-0.881739174,0.027406056,0.132635584,RPL27P6,FALSE
22729,-0.410393347,0.253123813,0.508754392,RPL34-DT,FALSE
22730,-0.057942642,0.923862899,0.9685138,RHOXF1P1,FALSE
22731,-0.552019903,0.044728804,0.18050537,SP2-AS1,FALSE
22732,-0.574338075,0.227799865,0.4786626,ERICH3-AS1,FALSE
22733,-0.580368018,0.088897522,0.275453898,RPL13AP20,FALSE
22734,-0.187681556,0.318338936,0.577696045,NA,FALSE
22735,0.095258201,0.805431371,0.913145942,NA,FALSE
22736,0.287607121,0.505911635,0.734160421,NA,FALSE
22737,-0.107855189,0.637229224,0.821291833,NA,FALSE
22739,-0.1832387,0.18059509,0.41921689,NA,FALSE
22740,-0.127079537,0.683848199,0.849117505,NDUFB1P2,FALSE
22743,-0.073413294,0.619979125,0.810801418,FAM133B,FALSE
22745,0.304382772,0.127007211,0.342228439,PPIAP90,FALSE
22746,0.306841689,0.380122915,0.634812781,NA,FALSE
22747,0.055153129,0.85269367,0.93541138,NA,FALSE
22748,-0.667218537,0.039426209,0.166533137,RPL7AP71,FALSE
22749,0.743343591,0.137057549,0.357910572,NA,FALSE
22751,0.270821824,0.292278521,0.550615312,NA,FALSE
22752,0.487440966,0.233103628,0.485342629,LINC01800,FALSE
22753,0.049813314,0.917141043,0.965071603,NA,FALSE
22754,0.486984813,0.125069887,0.338974526,NA,FALSE
22755,-0.030599323,0.773145488,0.896718461,CCT6P3,FALSE
22756,-0.380528779,0.365474578,0.622215873,NA,FALSE
22757,-0.7638433,0.101206233,0.298377561,NA,FALSE
22758,0.257394204,0.529025249,0.750449984,KAZN-AS1,FALSE
22759,0.007298535,0.985673256,0.994403423,NA,FALSE
22760,-0.411105429,0.377838735,0.632871337,CHRM3-AS1,FALSE
22761,-1.277475316,0.013705327,0.084664583,MCIDAS,FALSE
22762,-0.340782356,0.272136555,0.529622947,NA,FALSE
22763,-0.164887474,0.396738429,0.649222872,NA,FALSE
22764,-0.037116052,0.762187868,0.891088397,MAPKAPK5-AS1,FALSE
22765,0.797707287,0.020695066,0.11116172,NA,FALSE
22766,-0.209746522,0.078743527,0.256630889,JRK,FALSE
22767,0.092321435,0.657496408,0.833384467,NA,FALSE
22768,-0.13860128,0.512330039,0.739275344,NA,FALSE
22769,0.012196824,0.959550421,0.982984243,RPL7P11,FALSE
22770,0.149233632,0.418172155,0.667515234,NA,FALSE
22771,0.389743852,0.193321611,0.435966655,NA,FALSE
22772,-0.035045092,0.879652839,0.948222486,NA,FALSE
22773,-0.305135981,0.080906171,0.260601009,NA,FALSE
22774,-0.15419911,0.554263387,0.767020277,NECAP1P2,FALSE
22775,-0.368355794,0.065749067,0.229431224,NA,FALSE
22776,-0.294783715,0.299270235,0.557473874,NA,FALSE
22777,-0.035219527,0.920363803,0.966731137,NA,FALSE
22778,-0.222328028,0.412249834,0.663057524,NA,FALSE
22779,-0.293586091,0.541062848,0.758247901,CHL1-AS1,FALSE
22781,-0.691236786,0.060400259,0.217947929,NA,FALSE
22782,-0.806773816,0.103711437,0.302832093,NA,FALSE
22783,-0.706998027,0.110320623,0.314787137,ACTL11P,FALSE
22784,0.676275204,0.164625813,0.397943707,NA,FALSE
22785,0.207272874,0.123861148,0.337066158,NA,FALSE
22786,-0.833168517,0.060449026,0.217982305,VDAC2P4,FALSE
22787,0.12541068,0.464707381,0.702987865,SDCBP2-AS1,FALSE
22788,-0.918461672,0.119417175,0.329451866,NA,FALSE
22789,-0.399084872,0.12878827,0.345029456,EPCAM-DT,FALSE
22790,-0.794521591,0.128863208,0.345143002,NA,FALSE
22791,-0.325123684,0.213702095,0.461891293,NA,FALSE
22792,-0.694762219,0.095716576,0.288594716,TFPI2-DT,FALSE
22793,-0.3607013,0.364909084,0.621629555,NA,FALSE
22794,-0.352488952,0.560460449,0.771326203,NA,FALSE
22795,0.240870772,0.329451353,0.588922895,NA,FALSE
22796,0.178980131,0.672299599,0.842274233,NA,FALSE
22797,-0.267076462,0.578967136,0.784115975,TUBB8P11,FALSE
22798,-0.928084924,0.079542662,0.258119927,SLC26A5-AS1,FALSE
22799,0.052127333,0.784273027,0.902789127,RPL23AP51,FALSE
22800,-0.099739773,0.606393676,0.801964194,NPIPB2,FALSE
22801,-0.402102259,0.408910638,0.660418688,LINC02092,FALSE
22802,1.108692552,0.043607094,0.177659631,LINC01287,FALSE
22803,-0.523415687,0.139731737,0.361971454,NA,FALSE
22804,0.235624501,0.272509518,0.529925532,KRT18P15,FALSE
22805,-0.28705822,0.11095257,0.315740748,NA,FALSE
22806,0.115625294,0.354152192,0.611620631,GAS5,FALSE
22807,0.016483404,0.940141346,0.974961905,RPL17P18,FALSE
22808,-0.130319458,0.55323569,0.766555889,NA,FALSE
22810,0.066517765,0.725415814,0.872011067,RPS2P53,FALSE
22811,0.395013432,0.045074296,0.181394013,RPL15P16,FALSE
22812,-0.147433081,0.440879146,0.684618307,FOXP4-AS1,FALSE
22813,-0.389799571,0.437631735,0.682410129,LINC02817,FALSE
22814,-0.303538327,0.564833372,0.773592704,NA,FALSE
22815,-0.301104978,0.165961697,0.39987699,NA,FALSE
22816,-0.223362957,0.125462118,0.339667774,NA,FALSE
22817,0.586092956,0.186858286,0.4279125,NA,FALSE
22818,0.081172918,0.616712831,0.80887954,NA,FALSE
22819,0.325803422,0.165689972,0.399485638,NA,FALSE
22820,-0.455773972,0.028174862,0.134992999,NA,FALSE
22821,-0.293095907,0.126472409,0.341290614,C11orf94,FALSE
22822,0.232562039,0.605168141,0.801171182,BNC2-AS1,FALSE
22823,0.032828962,0.937737222,0.974273586,NA,FALSE
22825,0.274985605,0.56223865,0.772127638,EEF1GP5,FALSE
22826,-0.5084604,0.022530398,0.117121421,HSPA8P3,FALSE
22827,-0.148040862,0.569288681,0.777132226,NA,FALSE
22828,-0.24159938,0.623810151,0.812766117,RFTN1P1,FALSE
22829,-0.030069342,0.862315197,0.940427298,RPS3AP6,FALSE
22830,-0.164262906,0.663851394,0.837026406,NA,FALSE
22831,-0.298476067,0.172688866,0.408349604,RPL26P29,FALSE
22832,0.508306417,0.017777102,0.100592371,NA,FALSE
22833,0.680587621,0.091765435,0.281524773,NA,FALSE
22835,-0.416840808,0.255848209,0.511852489,NA,FALSE
22836,-0.303085537,0.451498549,0.692393759,NA,FALSE
22837,0.396888395,0.327454195,0.58699822,ECI2-DT,FALSE
22838,-0.010589836,0.961868988,0.984191568,NA,FALSE
22839,0.311420995,0.364111546,0.620909013,XRCC6P2,FALSE
22840,-0.027976569,0.956660272,0.981721032,IQCM,FALSE
22841,-0.334577639,0.075439984,0.249909905,NA,FALSE
22842,-0.548671013,0.053339803,0.202252977,NA,FALSE
22843,0.941840244,0.063749749,0.22521473,LINC01239,FALSE
22844,-0.015611963,0.96986141,0.98734992,LOC100422627,FALSE
22845,-0.974936478,0.064707255,0.227463878,MTCO2P16,FALSE
22846,-0.187453834,0.48077016,0.715808561,NA,FALSE
22847,0.019448367,0.961473153,0.983980126,RPL23AP42,FALSE
22848,0.536676149,0.254067977,0.509599962,LINC00676,FALSE
22849,-1.017831472,0.023308895,0.119920722,SLIT1-AS1,FALSE
22850,-0.887297633,0.423226517,0.670997526,HNRNPUL2-BSCL2,FALSE
22851,-0.809740061,0.059953946,0.216955299,NA,FALSE
22853,-0.61248005,0.158343019,0.389191595,LINC00163,FALSE
22854,-0.025231502,0.929267145,0.970713528,NA,FALSE
22855,-0.035606596,0.894105856,0.954653266,EIF3EP1,FALSE
22856,0.681386785,0.030396683,0.141641414,MIR155HG,FALSE
22857,0.264631383,0.50049778,0.73025456,GRK3-AS1,FALSE
22858,0.476088555,0.232112327,0.484050749,NA,FALSE
22859,-0.288730274,0.466404515,0.704463948,NA,FALSE
22860,0.492064642,0.271450468,0.528932975,NA,FALSE
22861,0.099377582,0.8290379,0.924982064,NA,FALSE
22862,-0.128925027,0.650936979,0.829691867,SOX9-AS1,FALSE
22863,0.183158895,0.653310629,0.831025308,NA,FALSE
22864,0.878645654,0.054486124,0.205173432,APOC2,FALSE
22865,-0.271993837,0.202887397,0.448761285,NA,FALSE
22866,0.110001828,0.419965159,0.668964291,SNHG20,FALSE
22868,0.333149185,0.252001181,0.507431611,NA,FALSE
22869,-0.409855801,0.069149804,0.236887822,NA,FALSE
22870,-1.016576252,0.046954013,0.186587834,NA,FALSE
22871,0.035767536,0.873801588,0.945833752,NA,FALSE
22872,-1.078562388,0.011593975,0.075886138,LINC01659,FALSE
22873,0.011211915,0.983619986,0.993592274,NA,FALSE
22874,0.255364867,0.322942174,0.58250079,CDC42P1,FALSE
22875,0.04895866,0.805573725,0.913145942,NA,FALSE
22876,0.148784667,0.48614606,0.719999691,NA,FALSE
22877,-0.573364972,0.282325499,0.540275127,GRID1-AS1,FALSE
22878,0.076994058,0.739156379,0.879048175,NA,FALSE
22879,-0.157379397,0.286576034,0.544644972,GTF3C2-AS1,FALSE
22880,-0.322719961,0.140429889,0.363016959,NA,FALSE
22881,-0.09671707,0.822022554,0.921317524,LINC01524,FALSE
22882,0.630458935,0.18699069,0.428069726,LOC105373958,FALSE
22883,0.251518216,0.587905093,0.789975855,LOC101927434,FALSE
22884,0.464223868,0.151685577,0.379694284,NA,FALSE
22885,-0.05778011,0.806949904,0.913866453,NA,FALSE
22886,-0.2925326,0.454926072,0.695392554,SHISA8,FALSE
22887,-0.731280793,0.338637435,0.597701838,AARSD1P1,FALSE
22888,0.219749995,0.486441821,0.720171597,FTH1P2,FALSE
22889,0.610420499,0.080993097,0.26065129,RPL7AP20,FALSE
22891,-0.286690001,0.338252495,0.597467158,RPS3AP28,FALSE
22893,-0.013082414,0.977190806,0.990486635,NA,FALSE
22894,-0.129344653,0.739499451,0.879180009,NA,FALSE
22896,-0.458433121,0.045999317,0.183861442,EIF4A1P2,FALSE
22897,-0.734933598,0.028828066,0.136852079,RPS15AP8,FALSE
22898,-0.086296553,0.740809046,0.879770919,NA,FALSE
22899,-0.376677663,0.407587181,0.659308124,NA,FALSE
22900,0.004832342,0.986754435,0.99481294,JCADP1,FALSE
22901,-0.113179953,0.345057936,0.603483527,SEMA3F-AS1,FALSE
22902,-0.127097993,0.456887391,0.696648613,RPL17P48,FALSE
22903,-0.225267978,0.543438505,0.760003201,NA,FALSE
22904,-0.572530338,0.296384034,0.554519583,NA,FALSE
22905,-0.503508498,0.26662568,0.523384821,CDK5R2-AS1,FALSE
22906,-0.123071374,0.822270646,0.9214728,DPP10-AS1,FALSE
22907,0.672393319,0.007307498,0.05598024,NA,FALSE
22908,-0.646790069,0.203926385,0.450078832,MNX1-AS2,FALSE
22909,0.049142059,0.924525228,0.968831702,NA,FALSE
22910,0.400138342,0.088901316,0.275453898,DAAM2-AS1,FALSE
22911,-0.713212635,0.256516119,0.512541418,C19orf81,FALSE
22913,-0.016710129,0.902515238,0.958617536,NA,FALSE
22914,-0.520185088,0.139971367,0.362489443,NA,FALSE
22915,-0.187620007,0.497494725,0.728203691,NA,FALSE
22916,-0.92393994,0.017825247,0.100741447,NA,FALSE
22917,-0.354097899,0.465824657,0.703919379,LINC00940,FALSE
22918,0.473451563,0.263636558,0.519845447,NA,FALSE
22919,-0.232989461,0.589685466,0.791204784,NA,FALSE
22920,0.089480166,0.837418895,0.928755584,LOC100133029,FALSE
22921,0.124365032,0.446466492,0.688606314,NA,FALSE
22922,-0.500169918,0.329876034,0.589242248,RPL24P2,FALSE
22923,0.036859469,0.858103052,0.938259281,NA,FALSE
22924,0.31051603,0.455083941,0.69542318,LOC100132857,FALSE
22925,-0.278880411,0.167549512,0.401611169,NA,FALSE
22926,0.291233875,0.33933723,0.598573187,GAPDHP52,FALSE
22927,-0.221020955,0.493343796,0.72496081,NA,FALSE
22928,-0.146871816,0.586610602,0.789164859,NA,FALSE
22929,-0.165767739,0.495841216,0.727115921,NA,FALSE
22930,0.016579823,0.924666629,0.968831702,NA,FALSE
22931,-0.366165902,0.276503586,0.534281235,NA,FALSE
22932,0.051891416,0.860775681,0.939562055,NA,FALSE
22933,0.595309005,0.190238405,0.432025814,FNDC1-IT1,FALSE
22934,-0.252580018,0.151331841,0.378983841,NA,FALSE
22935,0.1150711,0.526262781,0.748550153,NA,FALSE
22936,-0.430466594,0.132461647,0.350415514,NA,FALSE
22937,0.019676196,0.937736612,0.974273586,NA,FALSE
22938,-0.600834487,0.05697454,0.210571626,ANKRD65,FALSE
22939,-0.20714444,0.364649996,0.621390932,NA,FALSE
22940,-0.039455921,0.828888949,0.924950349,NA,FALSE
22942,-0.041071815,0.844425121,0.931594925,ZSCAN31,FALSE
22944,-0.23901958,0.213193629,0.461366212,HSPE1P27,FALSE
22945,-0.237779263,0.584772525,0.788037159,NA,FALSE
22946,-0.417291648,0.289602735,0.547436792,NA,FALSE
22947,-0.467568336,0.08006345,0.259050905,NA,FALSE
22948,-0.852031921,0.098537444,0.293621493,DSCAM-AS1,FALSE
22949,-0.504751941,0.286140589,0.544270225,NA,FALSE
22950,1.026501402,0.013166187,0.082385673,NA,FALSE
22951,-0.303528104,0.482086973,0.716806303,NA,FALSE
22952,-0.722121206,0.027210839,0.132246023,NA,FALSE
22953,-0.37767855,0.019990498,0.108587661,LOC100130548,FALSE
22954,-0.264781918,0.568614281,0.776675512,LOC105378318,FALSE
22955,0.65428475,0.091169672,0.280200621,NA,FALSE
22956,1.051758272,0.04694844,0.186587834,LINC02532,FALSE
22957,-0.029906907,0.846788598,0.93273491,RPSAP16,FALSE
22958,0.161144828,0.733369094,0.875883061,NA,FALSE
22959,-0.198245009,0.372067159,0.62789319,NA,FALSE
22960,-0.975708503,0.079530657,0.258103886,LINC02248,FALSE
22961,-0.469793453,0.029967701,0.140259894,C12orf75,FALSE
22962,0.582296587,0.130464618,0.347344939,SMIM1,FALSE
22963,-0.234835065,0.197067989,0.440716999,HGH1,FALSE
22964,0.075992837,0.770989612,0.895477924,NA,FALSE
22965,-0.027387693,0.901401688,0.957871562,SRP14P3,FALSE
22966,-0.28337838,0.231948403,0.483846937,NA,FALSE
22967,0.351568673,0.079269427,0.257570717,NUCB1-AS1,FALSE
22968,0.255317349,0.411891402,0.662714336,NA,FALSE
22969,-0.051207204,0.69587587,0.856003203,PPP1R3E,FALSE
22970,-0.056958973,0.896952254,0.956033248,NA,FALSE
22972,0.28103118,0.601949882,0.799173588,NA,FALSE
22973,0.177451725,0.756503236,0.88831,TUBBP6,FALSE
22974,-0.316034561,0.502962545,0.731973982,NA,FALSE
22977,-0.131035386,0.5857599,0.788677691,NA,FALSE
22978,-0.218584396,0.469230542,0.706631088,NA,FALSE
22979,-0.320821957,0.260713985,0.517035445,NA,FALSE
22980,-0.523476853,0.266611731,0.523384821,NA,FALSE
22981,-0.269543585,0.429944697,0.675873064,NA,FALSE
22982,-0.016809723,0.963512348,0.98493631,DANT2,FALSE
22983,0.096249237,0.661941509,0.836096911,NA,FALSE
22984,-0.237564861,0.319849804,0.579152364,NA,FALSE
22985,0.440370076,0.356166329,0.613005849,NA,FALSE
22986,-0.208335834,0.4644775,0.702744056,LOC100421465,FALSE
22987,0.04763598,0.824555803,0.92240114,NA,FALSE
22988,-0.183228366,0.462430385,0.701214294,NA,FALSE
22989,0.012165903,0.934116907,0.973102312,ITGA9-AS1,FALSE
22990,-0.186589579,0.49993578,0.729893458,NDUFB4P6,FALSE
22991,-0.01502085,0.934921823,0.973461845,NA,FALSE
22992,-0.935129987,0.019313021,0.106257957,NA,FALSE
22993,0.418534596,0.207382602,0.454286051,NA,FALSE
22994,-0.522490952,0.314291863,0.573521059,KDM4E,FALSE
22995,0.521138353,0.252583272,0.508015958,LINC02331,FALSE
22997,0.115970462,0.593205562,0.79362605,NA,FALSE
22998,0.420595938,0.358438302,0.615378502,NA,FALSE
22999,-0.568313958,0.261060117,0.517322435,NA,FALSE
23000,0.393021178,0.189043212,0.430622646,NA,FALSE
23001,-0.18243315,0.435972611,0.681093721,NA,FALSE
23002,-0.198512294,0.278004927,0.535977291,SNORD62A,FALSE
23003,-0.102557602,0.603444162,0.800179295,NA,FALSE
23004,-0.019526956,0.959603474,0.983002533,NA,FALSE
23005,0.174935158,0.520196271,0.74451398,NA,FALSE
23006,-0.548483744,0.101080784,0.298152012,NA,FALSE
23007,-0.872516923,0.085831203,0.269029735,RPL7AP25,FALSE
23008,-0.436198229,0.399310187,0.651494539,NA,FALSE
23009,-0.561658334,0.219394161,0.469082022,NA,FALSE
23010,-0.209620773,0.439680636,0.683832146,NA,FALSE
23011,0.435442189,0.083575042,0.265039844,MRPL53P1,FALSE
23012,0.23839758,0.464776241,0.703050527,SKAP1-AS2,FALSE
23014,-0.778028113,0.13962422,0.361838578,GAPDHP34,FALSE
23015,-0.198250027,0.297026575,0.555242538,NA,FALSE
23016,-0.037197505,0.903585769,0.959087237,NA,FALSE
