"","GeneID","Cluster"
"44871","ENSG00000236347","cluster8"
"44872","ENSG00000226664","cluster8"
"44873","ENSG00000228547","cluster8"
"44874","ENSG00000252302","cluster8"
"44875","ENSG00000227537","cluster8"
"44876","ENSG00000241151","cluster8"
"44877","ENSG00000276854","cluster8"
"44878","ENSG00000250066","cluster8"
"44879","ENSG00000258784","cluster8"
"44880","ENSG00000163825","cluster8"
"44881","ENSG00000235533","cluster8"
"44882","ENSG00000266248","cluster8"
"44883","ENSG00000251401","cluster8"
"44884","ENSG00000212482","cluster8"
"44885","ENSG00000286308","cluster8"
"44886","ENSG00000255525","cluster8"
"44887","ENSG00000271477","cluster8"
"44888","ENSG00000254519","cluster8"
"44889","ENSG00000251471","cluster8"
"44890","ENSG00000224613","cluster8"
"44891","ENSG00000253655","cluster8"
"44892","ENSG00000272428","cluster8"
"44893","ENSG00000226780","cluster8"
"44894","ENSG00000225458","cluster8"
"44895","ENSG00000251099","cluster8"
"44896","ENSG00000226112","cluster8"
"44897","ENSG00000242547","cluster8"
"44898","ENSG00000259572","cluster8"
"44899","ENSG00000280396","cluster8"
"44900","ENSG00000287115","cluster8"
"44901","ENSG00000230830","cluster8"
"44902","ENSG00000253622","cluster8"
"44903","ENSG00000233977","cluster8"
"44904","ENSG00000256717","cluster8"
"44905","ENSG00000287004","cluster8"
"44906","ENSG00000286294","cluster8"
"44907","ENSG00000253736","cluster8"
"44908","ENSG00000227862","cluster8"
"44909","ENSG00000271198","cluster8"
"44910","ENSG00000231256","cluster8"
"44911","ENSG00000258415","cluster8"
"44912","ENSG00000258420","cluster8"
"44913","ENSG00000220960","cluster8"
"44914","ENSG00000134200","cluster8"
"44915","ENSG00000231815","cluster8"
"44916","ENSG00000201648","cluster8"
"44917","ENSG00000206807","cluster8"
"44918","ENSG00000249761","cluster8"
"44919","ENSG00000236377","cluster8"
"44920","ENSG00000231902","cluster8"
"44921","ENSG00000284500","cluster8"
"44922","ENSG00000169340","cluster8"
"44923","ENSG00000260857","cluster8"
"44924","ENSG00000205301","cluster8"
"44925","ENSG00000254659","cluster8"
"44926","ENSG00000254482","cluster8"
"44927","ENSG00000227942","cluster8"
"44928","ENSG00000274656","cluster8"
"44929","ENSG00000260389","cluster8"
"44930","ENSG00000258401","cluster8"
"44931","ENSG00000243904","cluster8"
"44932","ENSG00000280444","cluster8"
"44933","ENSG00000279087","cluster8"
"44934","ENSG00000271409","cluster8"
"44935","ENSG00000216621","cluster8"
"44936","ENSG00000263627","cluster8"
"44937","ENSG00000239981","cluster8"
"44938","ENSG00000234030","cluster8"
"44939","ENSG00000242811","cluster8"
"44940","ENSG00000283474","cluster8"
"44941","ENSG00000283346","cluster8"
"44942","ENSG00000222416","cluster8"
"44943","ENSG00000234819","cluster8"
"44944","ENSG00000173231","cluster8"
"44945","ENSG00000265126","cluster8"
"44946","ENSG00000265357","cluster8"
"44947","ENSG00000208037","cluster8"
"44948","ENSG00000266627","cluster8"
"44949","ENSG00000239224","cluster8"
"44950","ENSG00000274312","cluster8"
"44951","ENSG00000283544","cluster8"
"44952","ENSG00000223979","cluster8"
"44953","ENSG00000253942","cluster8"
"44954","ENSG00000153498","cluster8"
"44955","ENSG00000166569","cluster8"
"44956","ENSG00000179600","cluster8"
"44957","ENSG00000279414","cluster8"
"44958","ENSG00000241933","cluster8"
"44959","ENSG00000275898","cluster8"
"44960","ENSG00000259620","cluster8"
"44961","ENSG00000259734","cluster8"
"44962","ENSG00000287027","cluster8"
"44963","ENSG00000267174","cluster8"
"44964","ENSG00000225499","cluster8"
"44965","ENSG00000286866","cluster8"
"44966","ENSG00000286674","cluster8"
"44967","ENSG00000254047","cluster8"
"44968","ENSG00000228184","cluster8"
"44969","ENSG00000231529","cluster8"
"44970","ENSG00000235879","cluster8"
"44971","ENSG00000271821","cluster8"
"44972","ENSG00000277077","cluster8"
"44973","ENSG00000235349","cluster8"
"44974","ENSG00000285802","cluster8"
"44975","ENSG00000267409","cluster8"
"44976","ENSG00000186328","cluster8"
"44977","ENSG00000251632","cluster8"
"44978","ENSG00000267905","cluster8"
"44979","ENSG00000266664","cluster8"
"44980","ENSG00000226036","cluster8"
"44981","ENSG00000244582","cluster8"
"44982","ENSG00000179300","cluster8"
"44983","ENSG00000200508","cluster8"
"44984","ENSG00000226753","cluster8"
"44985","ENSG00000230665","cluster8"
"44986","ENSG00000197575","cluster8"
"44987","ENSG00000213695","cluster8"
"44988","ENSG00000243977","cluster8"
"44989","ENSG00000249176","cluster8"
"44990","ENSG00000259916","cluster8"
"44991","ENSG00000224765","cluster8"
"44992","ENSG00000288579","cluster8"
"44993","ENSG00000258404","cluster8"
"44994","ENSG00000269802","cluster8"
"44995","ENSG00000230157","cluster8"
"44996","ENSG00000229957","cluster8"
"44997","ENSG00000244706","cluster8"
"44998","ENSG00000244176","cluster8"
"44999","ENSG00000182035","cluster8"
"45000","ENSG00000286569","cluster8"
"45001","ENSG00000217272","cluster8"
"45002","ENSG00000248127","cluster8"
"45003","ENSG00000216480","cluster8"
"45004","ENSG00000215448","cluster8"
"45005","ENSG00000232042","cluster8"
"45006","ENSG00000233099","cluster8"
"45007","ENSG00000237994","cluster8"
"45008","ENSG00000226436","cluster8"
"45009","ENSG00000286671","cluster8"
"45010","ENSG00000275286","cluster8"
"45011","ENSG00000228837","cluster8"
"45012","ENSG00000224622","cluster8"
"45013","ENSG00000286988","cluster8"
"45014","ENSG00000229836","cluster8"
"45015","ENSG00000231402","cluster8"
"45016","ENSG00000169327","cluster8"
"45017","ENSG00000232539","cluster8"
"45018","ENSG00000263970","cluster8"
"45019","ENSG00000259593","cluster8"
"45020","ENSG00000249306","cluster8"
"45021","ENSG00000277211","cluster8"
"45022","ENSG00000225427","cluster8"
"45023","ENSG00000285575","cluster8"
"45024","ENSG00000203601","cluster8"
"45025","ENSG00000231069","cluster8"
"45026","ENSG00000131050","cluster8"
"45027","ENSG00000282987","cluster8"
"45028","ENSG00000237689","cluster8"
"45029","ENSG00000271394","cluster8"
"45030","ENSG00000242995","cluster8"
"45031","ENSG00000238007","cluster8"
"45032","ENSG00000224004","cluster8"
"45033","ENSG00000233291","cluster8"
"45034","ENSG00000174572","cluster8"
"45035","ENSG00000154143","cluster8"
"45036","ENSG00000255807","cluster8"
"45037","ENSG00000236922","cluster8"
"45038","ENSG00000253848","cluster8"
"45039","ENSG00000233079","cluster8"
"45040","ENSG00000234020","cluster8"
"45041","ENSG00000234107","cluster8"
"45042","ENSG00000273971","cluster8"
"45043","ENSG00000228160","cluster8"
"45044","ENSG00000285818","cluster8"
"45045","ENSG00000215853","cluster8"
"45046","ENSG00000136695","cluster8"
"45047","ENSG00000118972","cluster8"
"45048","ENSG00000236536","cluster8"
"45049","ENSG00000223421","cluster8"
"45050","ENSG00000204918","cluster8"
"45051","ENSG00000229665","cluster8"
"45052","ENSG00000227151","cluster8"
"45053","ENSG00000253581","cluster8"
"45054","ENSG00000243507","cluster8"
"45055","ENSG00000271304","cluster8"
"45056","ENSG00000250458","cluster8"
"45057","ENSG00000251435","cluster8"
"45058","ENSG00000226209","cluster8"
"45059","ENSG00000224425","cluster8"
"45060","ENSG00000231788","cluster8"
"45061","ENSG00000206931","cluster8"
"45062","ENSG00000266369","cluster8"
"45063","ENSG00000228952","cluster8"
"45064","ENSG00000282950","cluster8"
"45065","ENSG00000224884","cluster8"
"45066","ENSG00000248347","cluster8"
"45067","ENSG00000279844","cluster8"
"45068","ENSG00000214856","cluster8"
"45069","ENSG00000229357","cluster8"
"45070","ENSG00000279703","cluster8"
"45071","ENSG00000249627","cluster8"
"45072","ENSG00000270975","cluster8"
"45073","ENSG00000214822","cluster8"
"45074","ENSG00000230676","cluster8"
"45075","ENSG00000246211","cluster8"
"45076","ENSG00000214782","cluster8"
"45077","ENSG00000216762","cluster8"
"45078","ENSG00000250727","cluster8"
"45079","ENSG00000241767","cluster8"
"45080","ENSG00000214457","cluster8"
"45081","ENSG00000263765","cluster8"
"45082","ENSG00000213620","cluster8"
"45083","ENSG00000273919","cluster8"
"45084","ENSG00000287247","cluster8"
"45085","ENSG00000287722","cluster8"
"45086","ENSG00000286719","cluster8"
"45087","ENSG00000255450","cluster8"
"45088","ENSG00000286641","cluster8"
"45089","ENSG00000234653","cluster8"
"45090","ENSG00000287025","cluster8"
"45091","ENSG00000286932","cluster8"
"45092","ENSG00000250846","cluster8"
"45093","ENSG00000198787","cluster8"
"45094","ENSG00000231255","cluster8"
"45095","ENSG00000237921","cluster8"
"45096","ENSG00000230223","cluster8"
"45097","ENSG00000243276","cluster8"
"45098","ENSG00000212657","cluster8"
"45099","ENSG00000186860","cluster8"
"45100","ENSG00000285536","cluster8"
"45101","ENSG00000237175","cluster8"
"45102","ENSG00000226118","cluster8"
"45103","ENSG00000287357","cluster8"
"45104","ENSG00000280338","cluster8"
"45105","ENSG00000287317","cluster8"
"45106","ENSG00000267239","cluster8"
"45107","ENSG00000242568","cluster8"
"45108","ENSG00000248506","cluster8"
"45109","ENSG00000250971","cluster8"
"45110","ENSG00000287693","cluster8"
"45111","ENSG00000124568","cluster8"
"45112","ENSG00000239440","cluster8"
"45113","ENSG00000231649","cluster8"
"45114","ENSG00000230360","cluster8"
"45115","ENSG00000244358","cluster8"
"45116","ENSG00000240095","cluster8"
"45117","ENSG00000275016","cluster8"
"45118","ENSG00000186103","cluster8"
"45119","ENSG00000255853","cluster8"
"45120","ENSG00000256310","cluster8"
"45121","ENSG00000271290","cluster8"
"45122","ENSG00000253240","cluster8"
"45123","ENSG00000253325","cluster8"
"45124","ENSG00000253440","cluster8"
"45125","ENSG00000253359","cluster8"
"45126","ENSG00000273112","cluster8"
"45127","ENSG00000224443","cluster8"
"45128","ENSG00000203396","cluster8"
"45129","ENSG00000227012","cluster8"
"45130","ENSG00000235743","cluster8"
"45131","ENSG00000259928","cluster8"
"45132","ENSG00000006606","cluster8"
"45133","ENSG00000259754","cluster8"
"45134","ENSG00000259229","cluster8"
"45135","ENSG00000277465","cluster8"
"45136","ENSG00000288047","cluster8"
"45137","ENSG00000225869","cluster8"
"45138","ENSG00000215899","cluster8"
"45139","ENSG00000271955","cluster8"
"45140","ENSG00000258446","cluster8"
"45141","ENSG00000186442","cluster8"
"45142","ENSG00000233576","cluster8"
"45143","ENSG00000223529","cluster8"
"45144","ENSG00000178084","cluster8"
"45145","ENSG00000253639","cluster8"
"45146","ENSG00000225656","cluster8"
"45147","ENSG00000264151","cluster8"
"45148","ENSG00000244039","cluster8"
"45149","ENSG00000232825","cluster8"
"45150","ENSG00000235486","cluster8"
"45151","ENSG00000215004","cluster8"
"45152","ENSG00000270425","cluster8"
"45153","ENSG00000177212","cluster8"
"45154","ENSG00000286857","cluster8"
"45155","ENSG00000236948","cluster8"
"45156","ENSG00000240128","cluster8"
"45157","ENSG00000259301","cluster8"
"45158","ENSG00000287178","cluster8"
"45159","ENSG00000240774","cluster8"
"45160","ENSG00000259602","cluster8"
"45161","ENSG00000236332","cluster8"
"45162","ENSG00000217026","cluster8"
"45163","ENSG00000240423","cluster8"
"45164","ENSG00000249534","cluster8"
"45165","ENSG00000224667","cluster8"
"45166","ENSG00000283412","cluster8"
"45167","ENSG00000188624","cluster8"
"45168","ENSG00000226521","cluster8"
"45169","ENSG00000228553","cluster8"
"45170","ENSG00000206841","cluster8"
"45171","ENSG00000252210","cluster8"
"45172","ENSG00000201297","cluster8"
"45173","ENSG00000230328","cluster8"
"45174","ENSG00000228358","cluster8"
"45175","ENSG00000238117","cluster8"
"45176","ENSG00000260602","cluster8"
"45177","ENSG00000244534","cluster8"
"45178","ENSG00000286734","cluster8"
"45179","ENSG00000271044","cluster8"
"45180","ENSG00000249418","cluster8"
"45181","ENSG00000249312","cluster8"
"45182","ENSG00000233874","cluster8"
"45183","ENSG00000231298","cluster8"
"45184","ENSG00000248210","cluster8"
"45185","ENSG00000254465","cluster8"
"45186","ENSG00000254892","cluster8"
"45187","ENSG00000220343","cluster8"
"45188","ENSG00000286774","cluster8"
"45189","ENSG00000232175","cluster8"
"45190","ENSG00000288084","cluster8"
"45191","ENSG00000187080","cluster8"
"45192","ENSG00000237492","cluster8"
"45193","ENSG00000232215","cluster8"
"45194","ENSG00000224830","cluster8"
"45195","ENSG00000279263","cluster8"
"45196","ENSG00000198128","cluster8"
"45197","ENSG00000286594","cluster8"
"45198","ENSG00000234931","cluster8"
"45199","ENSG00000163612","cluster8"
"45200","ENSG00000247775","cluster8"
"45201","ENSG00000231156","cluster8"
"45202","ENSG00000217442","cluster8"
"45203","ENSG00000264443","cluster8"
"45204","ENSG00000226653","cluster8"
"45205","ENSG00000233467","cluster8"
"45206","ENSG00000186288","cluster8"
"45207","ENSG00000224413","cluster8"
"45208","ENSG00000268231","cluster8"
"45209","ENSG00000234132","cluster8"
"45210","ENSG00000259150","cluster8"
"45211","ENSG00000251321","cluster8"
"45212","ENSG00000240632","cluster8"
"45213","ENSG00000254587","cluster8"
"45214","ENSG00000248692","cluster8"
"45215","ENSG00000255332","cluster8"
"45216","ENSG00000205835","cluster8"
"45217","ENSG00000228476","cluster8"
"45218","ENSG00000225249","cluster8"
"45219","ENSG00000286111","cluster8"
"45220","ENSG00000261722","cluster8"
"45221","ENSG00000254744","cluster8"
"45222","ENSG00000199711","cluster8"
"45223","ENSG00000228999","cluster8"
"45224","ENSG00000223634","cluster8"
"45225","ENSG00000287225","cluster8"
"45226","ENSG00000238102","cluster8"
"45227","ENSG00000228888","cluster8"
"45228","ENSG00000232271","cluster8"
"45229","ENSG00000279359","cluster8"
"45230","ENSG00000276627","cluster8"
"45231","ENSG00000237290","cluster8"
"45232","ENSG00000274029","cluster8"
"45233","ENSG00000260102","cluster8"
"45234","ENSG00000284623","cluster8"
"45235","ENSG00000232655","cluster8"
"45236","ENSG00000272515","cluster8"
"45237","ENSG00000287996","cluster8"
"45238","ENSG00000230173","cluster8"
"45239","ENSG00000286539","cluster8"
"45240","ENSG00000235056","cluster8"
"45241","ENSG00000257904","cluster8"
"45242","ENSG00000254376","cluster8"
"45243","ENSG00000241965","cluster8"
"45244","ENSG00000286871","cluster8"
"45245","ENSG00000253934","cluster8"
"45246","ENSG00000254416","cluster8"
"45247","ENSG00000229949","cluster8"
"45248","ENSG00000205025","cluster8"
"45249","ENSG00000213498","cluster8"
"45250","ENSG00000239311","cluster8"
"45251","ENSG00000233563","cluster8"
"45252","ENSG00000286479","cluster8"
"45253","ENSG00000257845","cluster8"
"45254","ENSG00000248667","cluster8"
"45255","ENSG00000249023","cluster8"
"45256","ENSG00000224640","cluster8"
"45257","ENSG00000237961","cluster8"
"45258","ENSG00000286537","cluster8"
"45259","ENSG00000277047","cluster8"
"45260","ENSG00000286483","cluster8"
"45261","ENSG00000287288","cluster8"
"45262","ENSG00000231934","cluster8"
"45263","ENSG00000272162","cluster8"
"45264","ENSG00000124479","cluster8"
"45265","ENSG00000276490","cluster8"
"45266","ENSG00000285245","cluster8"
"45267","ENSG00000262116","cluster8"
"45268","ENSG00000262011","cluster8"
"45269","ENSG00000262235","cluster8"
"45270","ENSG00000248891","cluster8"
"45271","ENSG00000251125","cluster8"
"45272","ENSG00000249270","cluster8"
"45273","ENSG00000284772","cluster8"
"45274","ENSG00000259098","cluster8"
"45275","ENSG00000280953","cluster8"
"45276","ENSG00000270816","cluster8"
"45277","ENSG00000268940","cluster8"
"45278","ENSG00000227879","cluster8"
"45279","ENSG00000286127","cluster8"
"45280","ENSG00000224459","cluster8"
"45281","ENSG00000178279","cluster8"
"45282","ENSG00000283047","cluster8"
"45283","ENSG00000285544","cluster8"
"45284","ENSG00000269138","cluster8"
"45285","ENSG00000268580","cluster8"
"45286","ENSG00000287079","cluster8"
"45287","ENSG00000249332","cluster8"
"45288","ENSG00000252036","cluster8"
"45289","ENSG00000075891","cluster8"
"45290","ENSG00000225595","cluster8"
"45291","ENSG00000174016","cluster8"
"45292","ENSG00000278630","cluster8"
"45293","ENSG00000250284","cluster8"
"45294","ENSG00000237153","cluster8"
"45295","ENSG00000259882","cluster8"
"45296","ENSG00000242696","cluster8"
"45297","ENSG00000225744","cluster8"
"45298","ENSG00000233694","cluster8"
"45299","ENSG00000214559","cluster8"
"45300","ENSG00000253445","cluster8"
"45301","ENSG00000260078","cluster8"
"45302","ENSG00000233671","cluster8"
"45303","ENSG00000237137","cluster8"
"45304","ENSG00000239731","cluster8"
"45305","ENSG00000249867","cluster8"
"45306","ENSG00000287587","cluster8"
"45307","ENSG00000280331","cluster8"
"45308","ENSG00000201142","cluster8"
"45309","ENSG00000188585","cluster8"
"45310","ENSG00000286692","cluster8"
"45311","ENSG00000274428","cluster8"
"45312","ENSG00000240790","cluster8"
"45313","ENSG00000224219","cluster8"
"45314","ENSG00000221880","cluster8"
"45315","ENSG00000224670","cluster8"
"45316","ENSG00000231270","cluster8"
"45317","ENSG00000274863","cluster8"
"45318","ENSG00000271820","cluster8"
"45319","ENSG00000283601","cluster8"
"45320","ENSG00000232837","cluster8"
"45321","ENSG00000255146","cluster8"
"45322","ENSG00000198967","cluster8"
"45323","ENSG00000281955","cluster8"
"45324","ENSG00000282358","cluster8"
"45325","ENSG00000281941","cluster8"
"45326","ENSG00000282299","cluster8"
"45327","ENSG00000282697","cluster8"
"45328","ENSG00000282501","cluster8"
"45329","ENSG00000282222","cluster8"
"45330","ENSG00000282300","cluster8"
"45331","ENSG00000232111","cluster8"
"45332","ENSG00000238004","cluster8"
"45333","ENSG00000235334","cluster8"
"45334","ENSG00000253989","cluster8"
"45335","ENSG00000253294","cluster8"
"45336","ENSG00000213231","cluster8"
"45337","ENSG00000269993","cluster8"
"45338","ENSG00000266938","cluster8"
"45339","ENSG00000196800","cluster8"
"45340","ENSG00000206947","cluster8"
"45341","ENSG00000257265","cluster8"
"45342","ENSG00000275716","cluster8"
"45343","ENSG00000229315","cluster8"
"45344","ENSG00000237208","cluster8"
"45345","ENSG00000286386","cluster8"
"45346","ENSG00000242136","cluster8"
"45347","ENSG00000172689","cluster8"
"45348","ENSG00000242153","cluster8"
"45349","ENSG00000260088","cluster8"
"45350","ENSG00000234224","cluster8"
"45351","ENSG00000105695","cluster8"
"45352","ENSG00000165887","cluster8"
"45353","ENSG00000141748","cluster8"
"45354","ENSG00000254558","cluster8"
"45355","ENSG00000279851","cluster8"
"45356","ENSG00000225813","cluster8"
"45357","ENSG00000257042","cluster8"
"45358","ENSG00000260518","cluster8"
"45359","ENSG00000224865","cluster8"
"45360","ENSG00000265641","cluster8"
"45361","ENSG00000267797","cluster8"
"45362","ENSG00000254633","cluster8"
"45363","ENSG00000280262","cluster8"
"45364","ENSG00000135226","cluster8"
"45365","ENSG00000206613","cluster8"
"45366","ENSG00000236440","cluster8"
"45367","ENSG00000253660","cluster8"
"45368","ENSG00000276399","cluster8"
"45369","ENSG00000223703","cluster8"
"45370","ENSG00000231440","cluster8"
"45371","ENSG00000287700","cluster8"
"45372","ENSG00000249288","cluster8"
"45373","ENSG00000249263","cluster8"
"45374","ENSG00000189295","cluster8"
"45375","ENSG00000259271","cluster8"
"45376","ENSG00000232401","cluster8"
"45377","ENSG00000285314","cluster8"
"45378","ENSG00000261459","cluster8"
"45379","ENSG00000259738","cluster8"
"45380","ENSG00000265388","cluster8"
"45381","ENSG00000258045","cluster8"
"45382","ENSG00000277194","cluster8"
"45383","ENSG00000263882","cluster8"
"45384","ENSG00000263669","cluster8"
"45385","ENSG00000277900","cluster8"
"45386","ENSG00000214514","cluster8"
"45387","ENSG00000237517","cluster8"
"45388","ENSG00000094796","cluster8"
"45389","ENSG00000234859","cluster8"
"45390","ENSG00000225438","cluster8"
"45391","ENSG00000254275","cluster8"
"45392","ENSG00000184033","cluster8"
"45393","ENSG00000268651","cluster8"
"45394","ENSG00000256646","cluster8"
"45395","ENSG00000270938","cluster8"
"45396","ENSG00000286098","cluster8"
"45397","ENSG00000275064","cluster8"
"45398","ENSG00000251297","cluster8"
"45399","ENSG00000285876","cluster8"
"45400","ENSG00000197641","cluster8"
"45401","ENSG00000238125","cluster8"
"45402","ENSG00000109182","cluster8"
"45403","ENSG00000274949","cluster8"
"45404","ENSG00000285822","cluster8"
"45405","ENSG00000154415","cluster8"
"45406","ENSG00000204993","cluster8"
"45407","ENSG00000228033","cluster8"
"45408","ENSG00000286751","cluster8"
"45409","ENSG00000271277","cluster8"
"45410","ENSG00000288523","cluster8"
"45411","ENSG00000261761","cluster8"
"45412","ENSG00000235535","cluster8"
"45413","ENSG00000253236","cluster8"
"45414","ENSG00000254066","cluster8"
"45415","ENSG00000249776","cluster8"
"45416","ENSG00000285875","cluster8"
"45417","ENSG00000225391","cluster8"
"45418","ENSG00000223479","cluster8"
"45419","ENSG00000251219","cluster8"
"45420","ENSG00000287388","cluster8"
"45421","ENSG00000274391","cluster8"
"45422","ENSG00000261436","cluster8"
"45423","ENSG00000261310","cluster8"
"45424","ENSG00000248313","cluster8"
"45425","ENSG00000224087","cluster8"
"45426","ENSG00000258406","cluster8"
"45427","ENSG00000259047","cluster8"
"45428","ENSG00000287407","cluster8"
"45429","ENSG00000261285","cluster8"
"45430","ENSG00000287962","cluster8"
"45431","ENSG00000260019","cluster8"
"45432","ENSG00000225588","cluster8"
"45433","ENSG00000286769","cluster8"
"45434","ENSG00000228289","cluster8"
"45435","ENSG00000253762","cluster8"
"45436","ENSG00000248975","cluster8"
"45437","ENSG00000253499","cluster8"
"45438","ENSG00000250102","cluster8"
"45439","ENSG00000271306","cluster8"
"45440","ENSG00000212305","cluster8"
"45441","ENSG00000279379","cluster8"
"45442","ENSG00000279918","cluster8"
"45443","ENSG00000236701","cluster8"
"45444","ENSG00000221844","cluster8"
"45445","ENSG00000204612","cluster8"
"45446","ENSG00000287082","cluster8"
"45447","ENSG00000229986","cluster8"
"45448","ENSG00000283584","cluster8"
"45449","ENSG00000256285","cluster8"
"45450","ENSG00000229925","cluster8"
"45451","ENSG00000261636","cluster8"
"45452","ENSG00000237581","cluster8"
"45453","ENSG00000238283","cluster8"
"45454","ENSG00000188755","cluster8"
"45455","ENSG00000227748","cluster8"
"45456","ENSG00000263720","cluster8"
"45457","ENSG00000262543","cluster8"
"45458","ENSG00000235239","cluster8"
"45459","ENSG00000236042","cluster8"
"45460","ENSG00000253181","cluster8"
"45461","ENSG00000271616","cluster8"
"45462","ENSG00000248484","cluster8"
"45463","ENSG00000069018","cluster8"
"45464","ENSG00000259149","cluster8"
"45465","ENSG00000258622","cluster8"
"45466","ENSG00000258934","cluster8"
"45467","ENSG00000231660","cluster8"
"45468","ENSG00000252017","cluster8"
"45469","ENSG00000152093","cluster8"
"45470","ENSG00000233906","cluster8"
"45471","ENSG00000177138","cluster8"
"45472","ENSG00000250381","cluster8"
"45473","ENSG00000199392","cluster8"
"45474","ENSG00000264693","cluster8"
"45475","ENSG00000271702","cluster8"
"45476","ENSG00000286727","cluster8"
"45477","ENSG00000283405","cluster8"
"45478","ENSG00000234781","cluster8"
"45479","ENSG00000220181","cluster8"
"45480","ENSG00000287948","cluster8"
"45481","ENSG00000260970","cluster8"
"45482","ENSG00000225233","cluster8"
"45483","ENSG00000228255","cluster8"
"45484","ENSG00000235887","cluster8"
"45485","ENSG00000223495","cluster8"
"45486","ENSG00000241882","cluster8"
"45487","ENSG00000222357","cluster8"
"45488","ENSG00000272797","cluster8"
"45489","ENSG00000273177","cluster8"
"45490","ENSG00000205312","cluster8"
"45491","ENSG00000205215","cluster8"
"45492","ENSG00000223838","cluster8"
"45493","ENSG00000228082","cluster8"
"45494","ENSG00000113100","cluster8"
"45495","ENSG00000227708","cluster8"
"45496","ENSG00000285473","cluster8"
"45497","ENSG00000235446","cluster8"
"45498","ENSG00000248199","cluster8"
"45499","ENSG00000228689","cluster8"
"45500","ENSG00000270306","cluster8"
"45501","ENSG00000250772","cluster8"
"45502","ENSG00000287559","cluster8"
"45503","ENSG00000183571","cluster8"
"45504","ENSG00000213174","cluster8"
"45505","ENSG00000254222","cluster8"
"45506","ENSG00000189167","cluster8"
"45507","ENSG00000285239","cluster8"
"45508","ENSG00000271443","cluster8"
"45509","ENSG00000254592","cluster8"
"45510","ENSG00000278593","cluster8"
"45511","ENSG00000203620","cluster8"
"45512","ENSG00000286938","cluster8"
"45513","ENSG00000259446","cluster8"
"45514","ENSG00000200008","cluster8"
"45515","ENSG00000197487","cluster8"
"45516","ENSG00000006659","cluster8"
"45517","ENSG00000286527","cluster8"
"45518","ENSG00000258972","cluster8"
"45519","ENSG00000272769","cluster8"
"45520","ENSG00000261472","cluster8"
"45521","ENSG00000260771","cluster8"
"45522","ENSG00000205976","cluster8"
"45523","ENSG00000242104","cluster8"
"45524","ENSG00000227745","cluster8"
"45525","ENSG00000255892","cluster8"
"45526","ENSG00000256138","cluster8"
"45527","ENSG00000255648","cluster8"
"45528","ENSG00000259823","cluster8"
"45529","ENSG00000248966","cluster8"
"45530","ENSG00000251627","cluster8"
"45531","ENSG00000248428","cluster8"
"45532","ENSG00000267228","cluster8"
"45533","ENSG00000237092","cluster8"
"45534","ENSG00000213365","cluster8"
"45535","ENSG00000274682","cluster8"
"45536","ENSG00000258776","cluster8"
"45537","ENSG00000248550","cluster8"
"45538","ENSG00000260183","cluster8"
"45539","ENSG00000231080","cluster8"
"45540","ENSG00000232950","cluster8"
"45541","ENSG00000269897","cluster8"
"45542","ENSG00000236935","cluster8"
"45543","ENSG00000215760","cluster8"
"45544","ENSG00000018607","cluster8"
"45545","ENSG00000183733","cluster8"
"45546","ENSG00000260613","cluster8"
"45547","ENSG00000278532","cluster8"
"45548","ENSG00000229258","cluster8"
"45549","ENSG00000276647","cluster8"
"45550","ENSG00000227878","cluster8"
"45551","ENSG00000220377","cluster8"
"45552","ENSG00000267437","cluster8"
"45553","ENSG00000233409","cluster8"
"45554","ENSG00000202190","cluster8"
"45555","ENSG00000272265","cluster8"
"45556","ENSG00000230534","cluster8"
"45557","ENSG00000226695","cluster8"
"45558","ENSG00000225214","cluster8"
"45559","ENSG00000217482","cluster8"
"45560","ENSG00000275315","cluster8"
"45561","ENSG00000274730","cluster8"
"45562","ENSG00000223944","cluster8"
"45563","ENSG00000281386","cluster8"
"45564","ENSG00000176198","cluster8"
"45565","ENSG00000122543","cluster8"
"45566","ENSG00000267303","cluster8"
"45567","ENSG00000266106","cluster8"
"45568","ENSG00000249834","cluster8"
"45569","ENSG00000241255","cluster8"
"45570","ENSG00000262039","cluster8"
"45571","ENSG00000260232","cluster8"
"45572","ENSG00000239589","cluster8"
"45573","ENSG00000243480","cluster8"
"45574","ENSG00000287359","cluster8"
"45575","ENSG00000283446","cluster8"
"45576","ENSG00000202344","cluster8"
"45577","ENSG00000259058","cluster8"
"45578","ENSG00000286470","cluster8"
"45579","ENSG00000286740","cluster8"
"45580","ENSG00000232738","cluster8"
"45581","ENSG00000238215","cluster8"
"45582","ENSG00000207798","cluster8"
"45583","ENSG00000211520","cluster8"
"45584","ENSG00000252291","cluster8"
"45585","ENSG00000286218","cluster8"
"45586","ENSG00000226663","cluster8"
"45587","ENSG00000231199","cluster8"
"45588","ENSG00000238236","cluster8"
"45589","ENSG00000258970","cluster8"
"45590","ENSG00000259152","cluster8"
"45591","ENSG00000203864","cluster8"
"45592","ENSG00000279446","cluster8"
"45593","ENSG00000224172","cluster8"
"45594","ENSG00000224129","cluster8"
"45595","ENSG00000234586","cluster8"
"45596","ENSG00000233232","cluster8"
"45597","ENSG00000199368","cluster8"
"45598","ENSG00000232690","cluster8"
"45599","ENSG00000269707","cluster8"
"45600","ENSG00000261268","cluster8"
"45601","ENSG00000172900","cluster8"
"45602","ENSG00000223142","cluster8"
"45603","ENSG00000236987","cluster8"
"45604","ENSG00000232390","cluster8"
"45605","ENSG00000229414","cluster8"
"45606","ENSG00000237941","cluster8"
