"","Metabolites","pvalue","FDR","FC","log2FC","lipid_class"
"524","PI(16:0_20:4)",0.803438913606556,0.863621603764351,1.00791125915012,0.0113686233419334,"PI"
"525","PI(16:0_22:6)",0.445017977542286,0.629163347559784,1.1613387457763,0.215788846941018,"PI"
"526","PI(18:0_18:1)",0.405443497833025,0.60135547223813,0.970556413279942,-0.0431160233251712,"PI"
"527","PI(18:0_20:3)",0.386458720097091,0.582223898518977,1.09772786875982,0.134520448650464,"PI"
"528","PI(18:0_20:4)",0.684934048436223,0.79746885152615,0.987593497191871,-0.0180107577990591,"PI"
"529","PI(18:0_22:4)",0.112863562124359,0.295815911686675,0.849022948887484,-0.23612454487971,"PI"
"530","PI(18:0_22:6)",0.937493599475426,0.954115826416479,1.12924836502882,0.175362824985059,"PI"
"531","PI(18:1_18:1)",0.102429768152323,0.284032303958615,0.846685905375393,-0.240101221903635,"PI"
"532","PI(18:1_20:4)",0.167316481667624,0.35702476013835,0.881312293729506,-0.182274764981171,"PI"
"533","PI(18:1_22:6)",0.403521590049992,0.600057457606661,0.907469930946036,-0.140078254747279,"PI"
"534","PS(18:0_18:1)",0.590083894949685,0.739262254257561,1.04030523442545,0.0570068895037359,"PS"
"535","PS(18:0_20:3)",0.242208557646691,0.43042635321734,0.992309961927798,-0.0111372578565922,"PS"
"536","PS(18:0_20:4)",0.165228059269855,0.35702476013835,1.13407791915061,0.181519767008788,"PS"
"537","PS(18:0_22:4)",0.0549095981534665,0.209255950805668,0.754726024369719,-0.405975072989218,"PS"
"538","PS(18:0_22:5)",0.00512183794379876,0.0735002301426212,0.557674218702694,-0.842505518205945,"PS"
"539","PS(18:0_22:6)",0.905009849434876,0.935992168604719,1.02300660362565,0.032815457876235,"PS"
"540","PS(40:7e)",0.407372230763926,0.602658918707457,1.04037460874386,0.0571030945835336,"PS"
"541","PS(40:8e)",0.226125742349543,0.414684268717692,1.09419379169042,0.129868275197178,"PS"
"542","SM(d32:0)",0.455246492203709,0.635794371106883,1.05732126387641,0.0804138018670446,"SM"
"543","SM(d32:1)",0.159085301768377,0.35702476013835,1.15140739183026,0.203398379241872,"SM"
"544","SM(d32:2)",0.10532935432216,0.287900235147236,1.12252474555817,0.166747248886733,"SM"
"545","SM(d34:0)",0.751174933882775,0.82918156163214,0.945689109769856,-0.0805621116498087,"SM"
"546","SM(d34:1)",0.0838709213294787,0.249439942192336,1.08753810668582,0.121065953019735,"SM"
"547","SM(d34:2)",0.205888384216398,0.390032780660766,1.09639955401881,0.132773646433035,"SM"
"548","SM(d36:2)",0.771958615704857,0.840805019762027,0.898784253704839,-0.153953245515222,"SM"
"549","SM(d38:2)",0.635549140033964,0.760010846623948,1.05973280944319,0.0837005637676589,"SM"
"550","SM(d40:2)",0.0391322964308964,0.181144662510762,1.28271428340886,0.359199854906607,"SM"
"551","SM(t34:1)",0.236760556452283,0.427360249696887,1.06444418289354,0.0901003000260128,"SM"
"552","SPH(d16:1)",0.606660733111559,0.747260216321963,0.93375628760139,-0.0988820423286703,"SPH"
"553","SPH(d20:1)",0.10532935432216,0.287900235147236,0.948582590253842,-0.0761547046324093,"SPH"
"554","TG(12:0e_6:0_20:4)",0.00759196262296998,0.0871557309116954,1.41942175968811,0.505303328089519,"TG"
"555","TG(16:0_16:0_18:1)",0.451139820963627,0.634691806943926,0.935494279958191,-0.0961992626946122,"TG"
"556","TG(16:0_18:1_18:1)",0.720339270840593,0.815532034442801,0.942228171720912,-0.0858516270351581,"TG"
"557","TG(16:0_18:1_18:2)",0.592440134074004,0.739262254257561,0.946285909686803,-0.079651951314408,"TG"
"558","TG(16:0_18:1_20:4)",0.122458151669807,0.305612952428127,0.778635704565451,-0.360979593486942,"TG"
"559","TG(16:0_20:4_20:4)",0.463522640050959,0.636511950691986,0.885043497038879,-0.176179734132173,"TG"
"560","TG(16:0_20:4_22:6)",0.455246492203709,0.635794371106883,0.877459543140845,-0.188595486000771,"TG"
"561","TG(18:0_16:0_16:0)",0.541653843736632,0.705009764863553,0.93582697564153,-0.0956862792439101,"TG"
"562","TG(18:0_18:1_18:1)",0.740849346085256,0.822529061224249,0.926959931305486,-0.109421116507139,"TG"
"563","TG(18:0_18:1_20:4)",0.798167908668068,0.859566059385724,0.989502040179037,-0.0152254130282746,"TG"
"564","TG(18:0_20:4_22:4)",0.134444385351818,0.325616359459676,0.821731553289844,-0.283260929679704,"TG"
"565","TG(18:0e_16:0_16:0)",0.171525240096208,0.363330808721657,0.73021424999322,-0.453608271918518,"TG"
"566","TG(18:0e_18:1_22:5)",0.049936703835303,0.207707739141043,0.721248612264817,-0.47143145697755,"TG"
"567","TG(18:1_18:1_18:1)",0.112863562124359,0.295815911686675,1.0875558376122,0.121089474136727,"TG"
"568","TG(18:1_18:1_22:4)",0.679930034008848,0.796489468410365,1.04799223223167,0.0676280235906518,"TG"
"569","TG(18:1e_16:0_16:0)",0.161108911834162,0.35702476013835,0.686698483328021,-0.542251317667771,"TG"
"570","TG(18:2_20:4_22:6)",0.684934048436223,0.79746885152615,0.860105419124578,-0.217414599808063,"TG"
"571","TG(20:4_20:4_22:6)",0.625734205946491,0.754707466591935,0.807582395942921,-0.308318632413439,"TG"
"572","TG(22:4_22:4_22:4)",0.896886412741131,0.930945390440162,0.999109935956221,-0.00128466278295835,"TG"
"573","TG(8:0_8:0_10:0)",0.146889066429307,0.342350747635598,1.83321307128474,0.874374477651421,"TG"
"574","TG(8:0_8:0_8:0)",0.177475042290839,0.372996052501968,2.11174768325967,1.07843746828732,"TG"
