"","tsne_V1","tsne_V2","umap_V1","umap_V2"
"75",1.66203204596382,-3.43478188465966,-1.92080159601928,-0.930544526876998
"76",2.70760068019407,0.892743636132088,-2.26176446841698,0.338391230788253
"77",-5.05359926567456,0.717365298582505,-0.784774244782018,-0.427958898097945
"78",1.51721761018866,3.48249754912719,1.47877068761784,1.20169529489406
"79",-2.00828178443676,0.335407485941255,0.756787007598679,-0.967873701906474
"80",-1.46241876163199,-2.88460783591323,1.46558137718746,-0.703717107816003
"81",-1.53898927659426,-2.69912551441221,1.67491837681029,-0.905009971154799
"82",-1.4119307038523,-2.8246889917737,1.63085323723994,-0.506672182054763
"83",-0.705313536330452,4.41371886573062,0.255690482561869,2.275560070074
"84",-1.07835181702832,3.11670151901278,0.557775255932118,1.60518772346023
"85",-0.698578503515333,3.82094640512861,0.271799798087776,1.85141486723883
"86",-0.0361013017636748,-2.41129191902581,0.346184057896293,-0.80358952698202
"87",-1.7720583436575,-0.705152780334934,0.95695497497655,-1.01521956672312
"88",0.198573978214877,4.98962592249839,0.236616794130422,2.54248731317139
"89",-0.876326629413385,4.20976229054312,0.562682715303448,2.08751243888794
"90",-0.249392000205881,0.145817353797863,-0.654844257156304,-0.907697331589091
"91",-0.218671245039126,-0.597417832679575,-0.204966879618289,-1.1057797231853
"92",-2.62640019692246,-2.45671508950449,1.19366057168133,-1.41708379454743
"93",1.73318015278742,2.29363071863163,1.28242882376565,0.669272346651129
"94",4.72655385004372,1.74008887303398,-1.18602029940994,0.737606911205534
"95",2.05538091408735,-1.18263315438938,-1.5861493276148,-0.029882763249611
"96",-3.72573228070223,-0.422691573744637,1.91493576602838,0.591902112259038
"97",1.19409585729217,0.121179236520146,-0.91634847592791,-0.413005492293342
"98",2.36319540414616,3.06775543337805,1.60097354968386,1.04539218083096
"99",1.65581487273484,-2.16233602003889,-1.51830450636221,-0.834615107346049
"100",2.03360767480601,-1.44045513730487,-1.91587859731523,-0.0216668801186433
"101",2.43805519523937,-0.931236087952178,-1.69884232754695,0.350771627124692
"102",2.26830837775014,-0.369630692424662,-1.58764531019176,0.504850386101083
"103",2.33869827511949,-0.256370935242455,-1.90973034792147,0.674546238963085
